# file...... Meter_645_B_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power,xfmr_meter_645_B_1:measured_power,xfmr_meter_645_B_2:measured_power,xfmr_meter_645_B_3:measured_power,xfmr_meter_645_B_4:measured_power,xfmr_meter_645_B_5:measured_power,house_meter_645_B_1:measured_power,house_meter_645_B_2:measured_power,house_meter_645_B_3:measured_power,house_meter_645_B_4:measured_power,house_meter_645_B_5:measured_power,house_meter_645_B_6:measured_power,house_meter_645_B_7:measured_power,house_meter_645_B_8:measured_power,house_meter_645_B_9:measured_power,house_meter_645_B_10:measured_power,house_meter_645_B_11:measured_power,house_meter_645_B_12:measured_power,house_meter_645_B_13:measured_power,house_meter_645_B_14:measured_power,house_meter_645_B_15:measured_power,house_meter_645_B_16:measured_power,house_meter_645_B_17:measured_power,house_meter_645_B_18:measured_power,house_meter_645_B_19:measured_power,house_meter_645_B_20:measured_power,house_meter_645_B_21:measured_power,house_meter_645_B_22:measured_power,house_meter_645_B_23:measured_power
2021-01-09 13:00:00 PST,+83370.8+622.249j,+3321.74+2.10813j,+14637.3+42.3222j,+6285.71+7.33603j,+53880.8+563.692j,+5243.91+5.08253j,+120.003+0.00055638d,+320.021+0.00148386d,+600.073+0.00278271d,+880.156+0.004082d,+160.005+0.000741858d,+440.039+0.00204046d,+240.012+0.00111284d,+560.063+0.00259713d,+1520.47+0.00706806d,+640.083+0.00297443d,+1160.27+0.00539287d,+720.105+0.0033464d,+5885.74+0.0223899d,+2920.94+0.00735546d,+840.143+0.00390442d,+920.171+0.00427648d,+1000.2+0.00464148d,+880.157+0.0040842d,+960.186+0.00445571d,+1080.24+0.00501304d,+520.055+0.00241287d,+560.063+0.00259853d,+560.063+0.00259853d
2021-01-09 13:15:00 PST,+84262.3+538.429j,+4403.76+3.98571j,+16006.7+51.4626j,+10137+19.9302j,+48469.8+456.463j,+5243.99+5.11371j,+160.005+0.000742142d,+240.012+0.00111327d,+440.039+0.00204124d,+720.105+0.00334077d,+2040.75+0.00842414d,+280.016+0.00129884d,+360.026+0.00167002d,+160.005+0.000742142d,+480.047+0.00223159d,+1280.33+0.00595379d,+880.157+0.00409223d,+640.083+0.00297574d,+5164.3+0.0191127d,+5924.94+0.0191393d,+760.117+0.00353395d,+840.143+0.00390613d,+1080.24+0.0050175d,+1800.66+0.00836616d,+1080.24+0.0050175d,+960.187+0.00445968d,+3362.29+0.0156317d,+640.083+0.00297254d,+560.063+0.00260085d
2021-01-09 13:30:00 PST,+81438.6+478.101j,+4764.88+4.8553j,+15238.2+44.9769j,+11103.3+25.09j,+44085.3+394.586j,+6245.87+7.33182j,+280.016+0.00129777d,+240.012+0.00111235d,+360.026+0.00166864d,+600.073+0.00278147d,+2641.11+0.00964282d,+160.005+0.000741528d,+280.016+0.00129777d,+200.008+0.000926932d,+720.105+0.00334439d,+840.143+0.00390208d,+560.063+0.00260094d,+960.187+0.00445984d,+3601.69+0.0107565d,+5324.1+0.0176899d,+2400.68+0.00647148d,+800.13+0.00371617d,+920.171+0.00427068d,+1240.31+0.00575726d,+920.171+0.00427068d,+920.171+0.00427068d,+4964.99+0.0230812d,+560.063+0.00259898d,+960.094+0.0022435d
2021-01-09 13:45:00 PST,+81944.1+408.689j,+5045.89+5.61232j,+16728.2+55.0671j,+17452+59.7202j,+36631.8+280.341j,+6085.38+6.88599j,+120.003+0.000556325d,+120.003+0.000556325d,+480.047+0.00222579d,+720.105+0.00333917d,+3081.32+0.00981627d,+160.005+0.000741785d,+200.008+0.000927254d,+160.005+0.000741785d,+800.13+0.0037183d,+800.13+0.0037183d,+760.117+0.0035323d,+1800.66+0.00837126d,+1440.36+0.00567257d,+3882.26+0.0133428d,+6366.26+0.0225863d,+840.143+0.00390431d,+1080.24+0.00502122d,+1360.37+0.0063241d,+600.073+0.00278875d,+880.157+0.00409087d,+5125.33+0.023863d,+960.187+0.00446298d,+5084.28+0.0193243d
2021-01-09 14:00:00 PST,+85122.7+547.104j,+5124.41+5.12339j,+11868.5+29.4232j,+16209.1+53.2549j,+46635.6+452.706j,+5284.04+5.18753j,+1760.48+0.00625089d,+320.021+0.00148544d,+440.039+0.00204263d,+680.094+0.00315724d,+1360.2+0.00333303d,+160.005+0.000742647d,+160.005+0.000742647d,+240.012+0.00111402d,+400.032+0.00185918d,+400.032+0.00185918d,+640.083+0.00297512d,+1360.37+0.00632489d,+760.117+0.00353321d,+1600.26+0.00372977d,+6006.16+0.0235521d,+680.094+0.00316114d,+1000.2+0.00465334d,+760.117+0.00353602d,+720.105+0.00334983d,+840.143+0.00390842d,+6167.73+0.028755d,+1440.42+0.0067026d,+4603.38+0.0168641d
2021-01-09 14:15:00 PST,+83117.5+486.298j,+3441.73+2.20847j,+18499.8+67.726j,+14279+41.6839j,+41371.7+367.799j,+5524.36+5.65072j,+760.059+0.0017683d,+280.016+0.00129908d,+600.073+0.00278428d,+480.047+0.00222726d,+200.008+0.000927868d,+440.039+0.00204161d,+160.005+0.000742276d,+520.055+0.00241292d,+560.064+0.00260576d,+680.094+0.00316437d,+2320.61+0.00604495d,+1640.55+0.00763618d,+600.073+0.00279196d,+6165.49+0.0204415d,+5765.42+0.021575d,+720.105+0.00335059d,+800.13+0.00372018d,+840.143+0.00390629d,+880.157+0.0040924d,+680.094+0.00316192d,+5526.2+0.0257432d,+520.055+0.00241771d,+4362.94+0.0154952d
2021-01-09 14:30:00 PST,+87881.6+546.453j,+3522.32+2.51745j,+17974.5+63.1376j,+12748.9+32.3514j,+45462.8+433.697j,+8171.99+13.342j,+120.003+0.000556681d,+120.003+0.000556681d,+1480.44+0.0068714d,+560.063+0.00259854d,+320.021+0.00148466d,+160.005+0.000742259d,+480.047+0.00222721d,+280.016+0.00129905d,+600.073+0.00279158d,+1600.52+0.00744875d,+6205.92+0.0218925d,+1360.38+0.00633052d,+1040.22+0.00484004d,+4643.69+0.0182313d,+1400.2+0.00326063d,+1080.24+0.00502632d,+840.143+0.00390505d,+1160.27+0.00539373d,+760.117+0.00353296d,+680.094+0.00316092d,+4724.53+0.0219946d,+520.055+0.00241694d,+3441.21+0.00807526d
2021-01-09 14:45:00 PST,+94632.1+632.697j,+2000.65+0.770683j,+17766.6+58.9975j,+15928.7+51.9342j,+52128.1+510.594j,+6806.74+8.61683j,+120.003+0.000555956d,+160.005+0.000741293d,+320.021+0.00148273d,+640.083+0.00296603d,+280.016+0.00129736d,+160.005+0.000741293d,+160.005+0.000741293d,+160.005+0.000741293d,+3601.79+0.011397d,+960.187+0.00446274d,+3681.44+0.00896976d,+1440.42+0.00669607d,+1840.69+0.00855817d,+4242.45+0.0132514d,+800.13+0.00371859d,+1160.27+0.00539314d,+640.083+0.00297359d,+1320.35+0.00613556d,+680.094+0.00315951d,+1080.24+0.00501927d,+5205.49+0.0242276d,+680.094+0.00315951d,+5646.46+0.0262847d
2021-01-09 15:00:00 PST,+72284.9+351.9j,+2400.9+1.09438j,+15921.3+48.8235j,+10502.2+22.9347j,+38295.9+273.154j,+5163.76+4.90153j,+240.012+0.00110806d,+280.016+0.00129277d,+320.021+0.00147748d,+720.104+0.00332514d,+280.016+0.00129277d,+240.012+0.00110806d,+120.003+0.00055399d,+200.008+0.000923361d,+5805.47+0.0216452d,+1120.25+0.00518643d,+1360.35+0.0059391d,+1400.4+0.00648414d,+3040.93+0.00704476d,+1120.17+0.00343985d,+600.073+0.00277757d,+1440.42+0.00666956d,+1080.24+0.00499615d,+1080.24+0.00499615d,+960.186+0.0044407d,+600.073+0.00277483d,+5085.22+0.0235575d,+600.073+0.00277483d,+520.054+0.00240474d
2021-01-09 15:15:00 PST,+80098+454.409j,+3321.6+2.04681j,+17213.1+59.0119j,+10903.7+24.6146j,+43855.4+363.23j,+4803.26+4.24143j,+520.054+0.00240244d,+320.021+0.00147825d,+440.039+0.00203274d,+680.093+0.00314196d,+440.039+0.00203274d,+360.026+0.00166307d,+240.012+0.00110863d,+320.021+0.00147825d,+4803.37+0.0160969d,+920.171+0.00426227d,+680.093+0.00314992d,+1800.65+0.00834367d,+6926.19+0.0205339d,+440.039+0.00203788d,+480.046+0.0022232d,+1120.25+0.00518948d,+720.104+0.00333145d,+1120.25+0.00518351d,+1000.2+0.0046278d,+1080.24+0.00499826d,+600.073+0.00277601d,+600.073+0.00277601d,+5205.47+0.0241259d
2021-01-09 15:30:00 PST,+75467.3+439.103j,+3561.88+2.36464j,+15358.8+45.4769j,+6566.58+8.1089j,+45175.9+377.662j,+4803.27+4.23882j,+360.026+0.00165847d,+320.021+0.00147416d,+680.093+0.00313326d,+440.039+0.00202711d,+400.032+0.00184278d,+800.128+0.00368646d,+240.012+0.00110556d,+320.021+0.00147416d,+3441.81+0.0120897d,+1280.33+0.00591268d,+640.082+0.0029552d,+1160.27+0.00535798d,+5723.83+0.015346d,+560.063+0.00258567d,+800.129+0.00369436d,+1720.6+0.00794728d,+960.185+0.00442658d,+880.156+0.0040575d,+1760.62+0.00811932d,+800.129+0.00368846d,+240.012+0.00110616d,+640.082+0.00295048d,+600.072+0.00276601d
2021-01-09 15:45:00 PST,+92021.1+509.176j,+2641.03+1.30244j,+15674.5+45.1007j,+28463.3+160.62j,+39636.6+294.891j,+5604.59+5.8409j,+440.039+0.00203336d,+160.005+0.000739279d,+520.054+0.00240318d,+440.039+0.00203336d,+160.005+0.000739279d,+280.016+0.00129383d,+400.032+0.00184846d,+240.012+0.00110897d,+2841.27+0.0102577d,+1920.74+0.00890188d,+2040.52+0.00586536d,+1560.49+0.0072312d,+2400.61+0.00586709d,+640.083+0.00296499d,+3041.19+0.00900447d,+1200.29+0.00556125d,+920.171+0.00427291d,+720.105+0.00334361d,+3762.87+0.0174934d,+1000.2+0.00464469d,+8735.48+0.0406929d,+640.083+0.00297195d,+7009.96+0.0326319d
2021-01-09 16:00:00 PST,+145195+1697.62j,+2440.91+1.12739j,+13305.8+32.9907j,+38013.9+302.716j,+85626.2+1349.73j,+5804.8+6.23465j,+320.021+0.00148578d,+160.005+0.000742817d,+440.039+0.0020431d,+480.047+0.00222889d,+120.003+0.000557099d,+200.008+0.000928545d,+200.008+0.000928545d,+520.055+0.00241469d,+3001.07+0.00818254d,+1200.29+0.00558574d,+3081.19+0.00883231d,+1400.4+0.00651749d,+920.172+0.00428167d,+600.073+0.00279185d,+2240.57+0.00588114d,+840.143+0.00390916d,+1360.38+0.00636009d,+760.118+0.00355287d,+2481.25+0.0116058d,+600.073+0.00280462d,+17704.3+0.0833281d,+4884.87+0.0228708d,+5927.17+0.0277626d
2021-01-09 16:15:00 PST,+99435.5+700.183j,+2801.22+1.48954j,+9974.71+18.5695j,+38181.9+306.733j,+43552.8+367.061j,+4923.45+4.47078j,+360.026+0.00166439d,+160.005+0.00073964d,+400.032+0.00184936d,+760.116+0.00351455d,+160.005+0.00073964d,+320.021+0.00147942d,+160.005+0.00073964d,+480.046+0.00221934d,+2801.08+0.00882652d,+1200.29+0.00555802d,+1280.17+0.00306828d,+1360.37+0.00629969d,+840.142+0.00388976d,+400.032+0.00185178d,+1200.29+0.00555802d,+880.156+0.00407509d,+1160.27+0.00540054d,+800.13+0.0037237d,+1480.44+0.00689169d,+560.064+0.00260621d,+16294.2+0.0763114d,+840.143+0.00390998d,+10981.5+0.0450298d
2021-01-09 16:30:00 PST,+113909+884.568j,+5604.52+5.81998j,+11218+23.2643j,+36597.1+281.93j,+55163+565.797j,+5324.24+5.31708j,+1040.22+0.00481895d,+640.083+0.00296479d,+440.039+0.00203805d,+800.129+0.00370635d,+720.105+0.00333555d,+840.142+0.00389176d,+520.055+0.00240872d,+600.073+0.00277943d,+2520.97+0.0088337d,+1320.35+0.00612367d,+1880.4+0.00493236d,+1120.25+0.00519521d,+1360.37+0.00630938d,+680.093+0.00315339d,+1000.2+0.00463824d,+1320.35+0.00612367d,+800.13+0.00372751d,+880.157+0.00410046d,+840.143+0.00391398d,+760.117+0.00354105d,+16576.1+0.0777209d,+1120.25+0.00521953d,+9649.84+0.0234182d
2021-01-09 16:45:00 PST,+98123.4+567.277j,+9051.56+15.0709j,+13466.9+33.9051j,+40500.7+345.536j,+29337.9+164.938j,+5765.24+6.33497j,+1080.24+0.00500148d,+1320.35+0.00611381d,+1200.29+0.0055576d,+1040.22+0.00481612d,+1280.33+0.0059284d,+1120.25+0.00518685d,+960.186+0.00444544d,+1040.22+0.00481612d,+2600.93+0.00820111d,+1960.78+0.00908892d,+680.093+0.00315085d,+1240.31+0.00574762d,+1280.33+0.00593317d,+3121.97+0.0144783d,+1360.37+0.0063043d,+1200.29+0.00556208d,+680.094+0.00316657d,+600.073+0.0027939d,+920.172+0.00428481d,+760.117+0.00353928d,+16133.1+0.0755922d,+1160.27+0.00540338d,+14709.5+0.046065d
2021-01-09 17:00:00 PST,+110025+714.972j,+9011.5+14.9961j,+12744+30.3806j,+42470.7+371.289j,+39110.2+287.9j,+6686.86+8.46773j,+1320.35+0.00613728d,+1000.2+0.00464855d,+1320.35+0.00613728d,+1080.24+0.00502067d,+1160.27+0.00539284d,+1040.22+0.00483461d,+1040.22+0.00483461d,+1040.22+0.00483461d,+1840.37+0.00467772d,+2841.64+0.0132257d,+960.187+0.00446554d,+960.187+0.00446554d,+920.172+0.00427938d,+2200.98+0.0102413d,+1760.63+0.00819082d,+1240.31+0.00576898d,+2200.99+0.0102977d,+680.094+0.00317997d,+1040.22+0.00486456d,+720.106+0.00336711d,+16254.2+0.0764874d,+1280.33+0.00598803d,+10134.5+0.0329563d
2021-01-09 17:15:00 PST,+128595+1057.25j,+9172.13+15.622j,+13507.7+34.4268j,+45281.3+423.096j,+55106.8+575.527j,+5524.47+5.69292j,+1320.35+0.00613727d,+1800.66+0.00837144d,+1040.22+0.0048346d,+1120.25+0.00520674d,+840.143+0.00390439d,+880.157+0.00409042d,+1160.27+0.00539283d,+1000.2+0.00464854d,+1080.2+0.00433538d,+1720.6+0.00800534d,+3442.4+0.0160275d,+880.157+0.00409366d,+1280.33+0.00595587d,+1760.63+0.00819171d,+2200.98+0.0102424d,+1120.25+0.00521088d,+3562.59+0.0166857d,+800.13+0.00374326d,+1040.22+0.00486696d,+2321.1+0.0108656d,+19357+0.0912502d,+1320.36+0.00617835d,+8491.47+0.0310015d
2021-01-09 17:30:00 PST,+113184+757.343j,+9653.71+17.3817j,+14309.4+37.9131j,+45832.3+425.201j,+37502+268.385j,+5884.97+6.41173j,+1440.42+0.00667904d,+2200.98+0.0102088d,+1120.25+0.0051938d,+1320.35+0.00612201d,+880.156+0.00408025d,+840.143+0.00389469d,+880.156+0.00408025d,+960.186+0.0044514d,+2721.5+0.0126365d,+1640.54+0.00761408d,+2040.84+0.00947347d,+1360.37+0.00631304d,+1560.49+0.00724231d,+2080.88+0.00965946d,+1400.4+0.00649887d,+1480.44+0.00687057d,+2200.99+0.0102771d,+720.105+0.00336038d,+800.13+0.00373394d,+2000.81+0.00934169d,+17301.3+0.081286d,+4123.46+0.0192689d,+9056.73+0.0424073d
2021-01-09 17:45:00 PST,+126814+1017.43j,+10095.3+19.0993j,+18615.4+66.3557j,+30432.5+211.189j,+61143.1+710.148j,+6526.13+7.88568j,+1120.25+0.00518826d,+2641.41+0.0122408d,+1040.22+0.00481744d,+1160.27+0.00537369d,+1080.24+0.00500285d,+880.156+0.0040759d,+880.156+0.0040759d,+1280.33+0.00593002d,+7245.71+0.0180828d,+2040.84+0.00947006d,+1640.54+0.00761133d,+1400.4+0.00649653d,+1200.29+0.00556778d,+2281.05+0.0105857d,+1400.4+0.00649653d,+1360.37+0.00631077d,+1160.27+0.0053938d,+680.094+0.00316096d,+840.143+0.0039051d,+1440.42+0.0066969d,+18268.1+0.0855177d,+1440.42+0.0066969d,+1760.63+0.00818669d
2021-01-09 18:00:00 PST,+127956+986.668j,+9252.17+15.807j,+17612.7+60.7089j,+44054.6+413.949j,+49426.5+482.84j,+7608.45+10.7782j,+1080.24+0.00501169d,+1560.49+0.00724122d,+1240.31+0.00575473d,+1120.25+0.00519744d,+1280.33+0.00594051d,+1040.22+0.00482596d,+1040.22+0.00482596d,+880.157+0.00408311d,+7806.38+0.0187727d,+1760.63+0.00818309d,+1880.72+0.00874167d,+960.187+0.00446133d,+920.171+0.00427534d,+1680.57+0.00781075d,+1240.31+0.00576354d,+1320.35+0.00613567d,+1280.33+0.00597877d,+840.144+0.00392252d,+960.187+0.0044832d,+1120.26+0.00523092d,+20244+0.0952709d,+1480.45+0.0069138d,+10984.6+0.0514987d
2021-01-09 18:15:00 PST,+131101+1030.86j,+10214.7+19.187j,+19981.1+75.3557j,+39635.3+358.65j,+53418.8+563.575j,+7848.94+11.434j,+1240.31+0.00574517d,+1240.31+0.00574517d,+1400.4+0.00648711d,+1320.35+0.00611612d,+1280.33+0.00593064d,+1320.35+0.00611612d,+1360.37+0.00630161d,+1040.22+0.00481794d,+7085.09+0.0164822d,+1800.66+0.0083575d,+2241.02+0.0104032d,+2241.02+0.0104032d,+1680.57+0.00779976d,+1960.78+0.00910127d,+1360.37+0.00631287d,+1560.49+0.00724211d,+1160.27+0.00540346d,+760.117+0.00353934d,+800.13+0.00372571d,+1200.29+0.00558993d,+22705.5+0.106677d,+1520.47+0.00708195d,+9819.63+0.0458921d
2021-01-09 18:30:00 PST,+140114+1136.9j,+11217.8+23.2078j,+21387.6+85.54j,+43938.7+398.439j,+56560.9+617.534j,+7007.05+9.09845j,+1400.4+0.00650488d,+1440.42+0.0066909d,+1240.31+0.00576091d,+1560.49+0.007249d,+1360.37+0.00631888d,+1360.37+0.00631888d,+1640.54+0.00762112d,+1200.29+0.00557494d,+6043.71+0.0140899d,+2040.84+0.00949993d,+1920.75+0.00894046d,+2361.13+0.0109923d,+2160.95+0.0100595d,+3843+0.0179019d,+1560.49+0.00726253d,+1400.4+0.00651702d,+1280.33+0.00598292d,+680.094+0.00317726d,+760.118+0.00355123d,+3001.84+0.0140372d,+17986.3+0.0846262d,+2801.6+0.0130998d,+10623.1+0.0498308d
2021-01-09 18:45:00 PST,+120427+825.196j,+11940.4+26.3226j,+15474+44.0933j,+40221.2+342.708j,+45422.1+399.772j,+7367.97+10.1062j,+2160.94+0.0100057d,+1160.27+0.00537019d,+1200.29+0.0055555d,+1880.71+0.0087072d,+1280.33+0.00592616d,+1200.29+0.0055555d,+1440.42+0.00666757d,+1600.52+0.00740913d,+2480.64+0.00596286d,+2321.09+0.0107549d,+1760.63+0.00815609d,+1440.42+0.00667187d,+2681.45+0.0124264d,+2241.01+0.0103835d,+1440.42+0.00667187d,+1080.24+0.00500281d,+1480.44+0.00688869d,+600.073+0.00279122d,+720.105+0.0033497d,+2241.02+0.0104309d,+17865.1+0.0836861d,+3762.87+0.0175253d,+11627.5+0.0543282d
2021-01-09 19:00:00 PST,+127552+936.341j,+12422.2+28.5944j,+14230+37.8662j,+43178.3+389.402j,+49187.7+463.976j,+8531.73+13.9856j,+2441.2+0.0113272d,+1280.33+0.00593795d,+1040.22+0.00482389d,+1480.44+0.00686659d,+1160.27+0.00538088d,+1640.54+0.00760967d,+1680.57+0.00779546d,+1680.57+0.00779546d,+1200.24+0.00456604d,+1680.57+0.00779803d,+2321.09+0.0107729d,+1120.25+0.00519692d,+2401.17+0.0111449d,+3121.97+0.0144947d,+1120.25+0.00519692d,+1240.31+0.00575415d,+1320.35+0.00615849d,+800.13+0.00373123d,+760.117+0.00354459d,+920.172+0.00429123d,+17945.9+0.0842754d,+2801.6+0.0130753d,+11587.4+0.0542736d
2021-01-09 19:15:00 PST,+137933+1182.3j,+14110.1+37.5285j,+10736.8+21.4627j,+42462.4+383.971j,+62130.3+722.508j,+8490.89+13.5884j,+2721.5+0.012673d,+1880.72+0.00875482d,+1720.6+0.00800895d,+1120.25+0.00521322d,+1080.24+0.00502692d,+3282.19+0.0152874d,+1080.24+0.00502692d,+1200.29+0.00558587d,+1160.27+0.00539621d,+1080.24+0.00502381d,+1520.47+0.00707244d,+1040.22+0.00483763d,+1320.35+0.00614111d,+2281.05+0.0106136d,+1280.33+0.00595487d,+1040.22+0.00483763d,+3001.84+0.0140536d,+720.106+0.00336817d,+680.094+0.00318097d,+1000.2+0.00467881d,+19881.2+0.0937248d,+5045.2+0.0236397d,+9940.21+0.0466692d
2021-01-09 19:30:00 PST,+117457+803.318j,+13667.1+34.685j,+11137.9+23.0219j,+36934.7+292.21j,+48668.6+442j,+7047.18+9.21502j,+2120.91+0.00984721d,+1280.33+0.00594245d,+1360.37+0.00631416d,+1120.25+0.00519914d,+2120.91+0.00984721d,+2601.37+0.0120803d,+1320.35+0.0061283d,+1720.6+0.00798731d,+1160.27+0.00538247d,+960.186+0.00445392d,+1120.25+0.00519674d,+1120.25+0.00519674d,+1640.54+0.00761192d,+2241.02+0.0104006d,+1560.49+0.00724025d,+1320.35+0.00612547d,+2681.46+0.0125062d,+440.039+0.00205045d,+680.094+0.00316934d,+1120.25+0.00522149d,+17663.8+0.082889d,+2160.95+0.0100764d,+2641.42+0.0123192d
2021-01-09 19:45:00 PST,+109842+685.281j,+13144.6+31.868j,+9292.24+15.911j,+35922.1+277.541j,+43031.5+344.867j,+8450.33+13.2416j,+1640.54+0.00760598d,+1760.63+0.00816311d,+1600.52+0.00742029d,+1640.54+0.00760598d,+1440.42+0.00667761d,+1680.57+0.00779168d,+2241.01+0.0103924d,+1120.25+0.00519269d,+920.171+0.00426191d,+1320.35+0.0061164d,+1160.27+0.0053745d,+1160.27+0.0053745d,+1360.37+0.0063019d,+1400.4+0.00648741d,+920.171+0.00426191d,+1040.22+0.00481816d,+1320.35+0.00614641d,+600.073+0.0027926d,+1040.22+0.0048418d,+1000.2+0.00465547d,+17905.5+0.0839183d,+1640.55+0.00763794d,+4684.46+0.0218366d
2021-01-09 20:00:00 PST,+100005+540.653j,+14511+39.2399j,+9332.38+16.0608j,+35428.3+267.471j,+33124.6+205.784j,+7608.17+10.6526j,+1520.47+0.00704919d,+1400.4+0.0064922d,+2521.28+0.0116939d,+1280.33+0.00593529d,+1360.37+0.00630655d,+1960.78+0.00909217d,+3162.02+0.0146695d,+1280.33+0.00593529d,+1080.24+0.00500257d,+1280.33+0.00592969d,+1040.22+0.00481717d,+840.142+0.00389032d,+1360.37+0.0063006d,+1400.4+0.00648607d,+1400.4+0.00648607d,+920.171+0.00426104d,+1000.2+0.00465404d,+1840.69+0.00856781d,+880.157+0.00409526d,+880.157+0.00409526d,+17784.6+0.0833218d,+4003.25+0.0186502d,+3242.13+0.0150997d
2021-01-09 20:15:00 PST,+104723+644.348j,+11579+24.7054j,+8209.62+12.4397j,+41821.7+359.675j,+35663.5+235.524j,+7447.97+10.257j,+1960.78+0.00908041d,+1280.33+0.00592762d,+1680.57+0.00778189d,+1040.22+0.00481549d,+1320.35+0.00611301d,+1360.37+0.0062984d,+1440.42+0.00666922d,+1480.44+0.00685464d,+1000.2+0.00462733d,+840.142+0.00388658d,+1320.35+0.00610926d,+640.083+0.00296085d,+1320.35+0.00610926d,+1160.27+0.00536822d,+1040.22+0.00481254d,+880.156+0.00407176d,+880.157+0.00409697d,+1240.31+0.00577427d,+800.13+0.00372434d,+1600.52+0.00745231d,+17986.1+0.0843083d,+6648.98+0.0310225d,+6889.65+0.0321485d
2021-01-09 20:30:00 PST,+113330+801.322j,+10335.2+19.7337j,+8410.22+13.1335j,+43236.4+381.717j,+44779.8+376.419j,+6566.53+8.12861j,+1360.37+0.00631917d,+1400.4+0.00650518d,+1560.49+0.00724934d,+1160.27+0.00538922d,+1160.27+0.00538922d,+1520.47+0.00706328d,+920.171+0.00427359d,+1240.31+0.00576117d,+920.171+0.00427209d,+920.171+0.00427209d,+1720.6+0.00799082d,+760.117+0.00352877d,+1200.29+0.00557323d,+960.186+0.00445794d,+920.171+0.00427209d,+1000.2+0.0046438d,+960.188+0.00448665d,+1840.69+0.00860405d,+1200.29+0.00560914d,+2040.85+0.00954044d,+17744.5+0.0834867d,+7371.09+0.034533d,+3843.01+0.0179783d
2021-01-09 20:45:00 PST,+114448+915.583j,+7047.18+9.2214j,+9773.42+17.581j,+33175.3+226.9j,+58885.1+653.486j,+5564.75+5.85812j,+960.186+0.0044557d,+800.129+0.00371272d,+1280.33+0.00594208d,+760.117+0.003527d,+1160.27+0.00538462d,+600.073+0.0027842d,+920.171+0.00426994d,+560.063+0.00259853d,+2160.55+0.00585107d,+1160.27+0.0053873d,+1080.24+0.00501552d,+1160.17+0.00341414d,+1200.29+0.00557321d,+800.129+0.00371457d,+1040.22+0.00482964d,+1160.27+0.0053873d,+960.187+0.00447715d,+520.055+0.00242447d,+680.094+0.00317077d,+1160.27+0.00541055d,+11306.1+0.0529407d,+6649+0.0310747d,+1400.4+0.00653093d
2021-01-09 21:00:00 PST,+121599+1166.05j,+4162.58+3.25165j,+15721.8+48.3701j,+23505.9+113.108j,+72401.2+991.687j,+5805.14+6.3695j,+1040.22+0.00483013d,+400.032+0.00185702d,+440.039+0.00204277d,+480.047+0.00222853d,+440.039+0.00204277d,+400.032+0.00185702d,+600.073+0.00278587d,+360.026+0.00167128d,+3321.32+0.00911065d,+920.172+0.00428153d,+1200.29+0.00558556d,+6085.66+0.0213551d,+920.172+0.00428153d,+1000.2+0.00465407d,+1160.27+0.00539925d,+1080.24+0.00502664d,+760.117+0.00354164d,+800.13+0.00372814d,+520.055+0.00242288d,+1320.35+0.00615338d,+8855.97+0.0413992d,+3562.58+0.0166182d,+1160.27+0.00540699d
2021-01-09 21:15:00 PST,+105030+894.896j,+3641.99+2.48796j,+16364.6+52.0208j,+15763.4+49.0835j,+63933.9+783.459j,+5324.36+5.36459j,+720.105+0.0033335d,+440.039+0.00203679d,+240.012+0.00111084d,+800.129+0.00370406d,+240.012+0.00111084d,+440.039+0.00203679d,+440.039+0.00203679d,+320.021+0.0014812d,+4041.68+0.00954485d,+960.186+0.00445563d,+1280.33+0.005942d,+5885.58+0.0217723d,+800.129+0.00371267d,+1200.29+0.00557035d,+1080.24+0.00501295d,+1080.24+0.00501295d,+1000.2+0.00464089d,+760.117+0.00352656d,+760.117+0.00352656d,+1320.35+0.00612716d,+2561.33+0.0118919d,+5806.83+0.0269959d,+920.171+0.00426941d
2021-01-09 21:30:00 PST,+95346.5+677.321j,+3481.79+2.26281j,+15600.8+47.3966j,+19384.5+73.7403j,+53035.7+549.249j,+3842.36+2.82663j,+320.021+0.00148046d,+520.054+0.00240604d,+240.012+0.00111029d,+720.105+0.00333184d,+280.016+0.00129537d,+400.032+0.00185067d,+360.026+0.00166556d,+640.083+0.0029615d,+3281.23+0.00863555d,+1000.2+0.00463858d,+1560.49+0.00723864d,+5845.64+0.0221589d,+1040.22+0.00482424d,+960.186+0.00445293d,+880.156+0.00408165d,+1000.2+0.00463858d,+1000.2+0.00464179d,+1280.33+0.00594251d,+640.083+0.0029701d,+1120.25+0.00519919d,+3001.82+0.0139423d,+2921.73+0.0135699d,+2481.25+0.011522d
2021-01-09 21:45:00 PST,+97683.4+801.888j,+3441.7+2.19288j,+14353.2+39.5993j,+16975.9+59.1832j,+60069.6+697.109j,+2841.42+1.60033j,+360.026+0.00166836d,+520.055+0.00241009d,+440.039+0.00203921d,+360.026+0.00166836d,+480.047+0.00222464d,+600.073+0.002781d,+280.016+0.00129755d,+400.032+0.00185378d,+3201.22+0.00878523d,+1080.24+0.00501724d,+1200.29+0.00557512d,+5003.6+0.0165281d,+1080.24+0.00501724d,+800.129+0.00371584d,+880.157+0.00408763d,+1080.24+0.00501724d,+880.157+0.0040896d,+600.073+0.00278789d,+640.083+0.00297382d,+1160.27+0.00539175d,+4524.15+0.0210523d,+1400.4+0.00650823d,+840.143+0.00390361d
