# file...... 1Meter_684_C_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_C_24:measured_power,house_meter_684_C_25:measured_power,house_meter_684_C_26:measured_power,house_meter_684_C_27:measured_power,house_meter_684_C_28:measured_power,house_meter_684_C_29:measured_power,house_meter_684_C_30:measured_power,house_meter_684_C_31:measured_power,house_meter_684_C_32:measured_power,house_meter_684_C_33:measured_power,house_meter_684_C_34:measured_power,house_meter_684_C_35:measured_power,house_meter_684_C_36:measured_power,house_meter_684_C_37:measured_power,house_meter_684_C_38:measured_power,house_meter_684_C_39:measured_power,house_meter_684_C_40:measured_power
2021-01-09 05:00:00 PST,+760.12+0.0036251d,+480.048+0.00228969d,+360.027+0.00171714d,+3843.07+0.018356d,+320.021+0.00152631d,+680.096+0.00324413d,+640.085+0.00305322d,+640.085+0.00305322d,+600.075+0.00286232d,+560.065+0.00267033d,+640.085+0.00305196d,+840.147+0.00400619d,+600.075+0.00286114d,+800.133+0.00381533d,+800.133+0.00381533d,+560.065+0.00267033d,+560.065+0.00267033d
2021-01-09 05:15:00 PST,+880.161+0.00419684d,+640.085+0.00305255d,+1080.24+0.00515259d,+3041.92+0.0145214d,+440.04+0.00209837d,+760.12+0.00362517d,+720.108+0.00343429d,+480.048+0.00228918d,+800.133+0.00381607d,+440.04+0.00209811d,+760.12+0.00362474d,+920.176+0.00438828d,+1000.21+0.0047701d,+640.085+0.00305218d,+1040.22+0.00496103d,+1640.56+0.00782609d,+880.161+0.00419738d
2021-01-09 05:30:00 PST,+360.027+0.00171416d,+600.075+0.00285805d,+320.021+0.00152403d,+3122.02+0.0148853d,+360.027+0.00171457d,+1080.24+0.00514603d,+840.146+0.00400187d,+480.048+0.00228627d,+880.161+0.00419254d,+680.096+0.00323882d,+520.056+0.0024765d,+840.146+0.0040013d,+800.133+0.00381067d,+520.056+0.0024765d,+720.108+0.00342943d,+2040.86+0.00972472d,+800.133+0.00381067d
2021-01-09 05:45:00 PST,+1160.28+0.00552484d,+520.056+0.00247526d,+400.033+0.0019039d,+3122.02+0.0148756d,+360.027+0.00171347d,+800.133+0.00380876d,+800.133+0.00380876d,+600.075+0.00285621d,+880.161+0.00418984d,+1000.21+0.00476064d,+480.048+0.00228437d,+840.146+0.00399854d,+600.075+0.00285567d,+440.04+0.00209395d,+960.191+0.0045701d,+1360.38+0.00647592d,+800.133+0.00380804d
2021-01-09 06:00:00 PST,+360.027+0.00172282d,+1040.23+0.00498093d,+360.027+0.00172343d,+3602.71+0.0172694d,+400.033+0.00191497d,+880.162+0.00421421d,+520.056+0.00248965d,+880.162+0.00421421d,+800.134+0.00383091d,+760.12+0.00363825d,+560.065+0.00268048d,+960.192+0.00459626d,+480.048+0.00229744d,+400.033+0.00191444d,+1080.24+0.00517118d,+2040.87+0.00977367d,+720.108+0.00344668d
2021-01-09 06:15:00 PST,+840.148+0.00404852d,+760.121+0.00366405d,+520.057+0.0025066d,+3282.26+0.0158385d,+440.041+0.00212086d,+720.109+0.00347112d,+680.097+0.00327819d,+1320.37+0.00636612d,+800.134+0.00385699d,+520.057+0.00250557d,+640.086+0.00308401d,+1280.34+0.00617052d,+640.086+0.00308401d,+680.097+0.00327685d,+720.109+0.00346969d,+1560.51+0.00752165d,+320.021+0.00154169d
2021-01-09 06:30:00 PST,+720.109+0.00346529d,+520.057+0.00250327d,+920.178+0.00442997d,+3081.99+0.0148509d,+680.097+0.00327383d,+800.134+0.00385186d,+1080.24+0.00520092d,+1120.26+0.00539368d,+480.048+0.00231066d,+600.075+0.00288674d,+560.066+0.00269422d,+1360.39+0.00654638d,+680.097+0.0032718d,+800.134+0.00384946d,+600.075+0.00288674d,+480.048+0.00230922d,+320.021+0.00153933d
2021-01-09 06:45:00 PST,+520.057+0.00249921d,+720.109+0.00346096d,+280.016+0.00134556d,+3041.94+0.0146343d,+320.021+0.00153782d,+600.075+0.00288392d,+720.109+0.00346096d,+760.121+0.00365333d,+480.048+0.00230696d,+560.066+0.00269134d,+520.057+0.00249904d,+1400.41+0.00673191d,+1360.39+0.00653941d,+800.134+0.00384536d,+720.109+0.00346065d,+520.057+0.00249904d,+560.066+0.00269134d
2021-01-09 07:00:00 PST,+960.195+0.00465872d,+3882.4+0.0142168d,+360.027+0.00174796d,+3722.94+0.0181009d,+640.087+0.00310805d,+640.087+0.00310805d,+800.135+0.00388545d,+1080.25+0.00524629d,+760.122+0.00369109d,+680.098+0.00329919d,+360.027+0.00174628d,+1280.35+0.00621261d,+920.179+0.00446429d,+1280.35+0.00621261d,+680.098+0.00329919d,+400.034+0.00194036d,+1240.33+0.00601831d
2021-01-09 07:15:00 PST,+440.041+0.00216364d,+3521.83+0.0119446d,+280.017+0.00137773d,+3122.09+0.01538d,+440.041+0.00216523d,+400.034+0.00196834d,+640.088+0.00314983d,+720.111+0.00354374d,+1320.37+0.00649936d,+680.099+0.00334381d,+360.028+0.00176989d,+1120.27+0.00550902d,+1080.25+0.00531213d,+440.041+0.00216331d,+640.088+0.00314704d,+600.077+0.00295027d,+960.197+0.00472153d
2021-01-09 07:30:00 PST,+960.197+0.00471863d,+3361.71+0.0116955d,+1120.27+0.00550953d,+3242.25+0.01596d,+360.028+0.00177005d,+680.099+0.00334412d,+1080.25+0.00531262d,+880.166+0.00432825d,+1560.52+0.00767615d,+1000.21+0.00491342d,+360.028+0.0017681d,+1400.42+0.00688055d,+920.181+0.00452011d,+480.049+0.00235765d,+920.181+0.00452011d,+600.077+0.00294729d,+920.181+0.00452011d
2021-01-09 07:45:00 PST,+560.067+0.00275906d,+1320.31+0.00543237d,+360.028+0.00177385d,+3282.31+0.0161922d,+400.034+0.001971d,+1000.21+0.0049294d,+1080.25+0.00532403d,+960.198+0.0047321d,+1360.4+0.00670554d,+480.049+0.00236359d,+360.028+0.00177256d,+1320.37+0.00650339d,+600.077+0.00295472d,+560.067+0.00275766d,+880.166+0.00433437d,+1000.21+0.0049258d,+800.137+0.00394013d
2021-01-09 08:00:00 PST,+760.124+0.00375967d,+680.1+0.00336387d,+520.058+0.00257211d,+4043.53+0.0200289d,+320.022+0.00158263d,+760.124+0.00375982d,+1000.22+0.0049479d,+880.167+0.00435381d,+600.078+0.00296797d,+560.068+0.00277166d,+680.1+0.00336585d,+1440.45+0.00713118d,+4723.69+0.0179319d,+960.199+0.00475264d,+1440.45+0.00713118d,+1400.42+0.00693292d,+600.078+0.00296971d
2021-01-09 08:15:00 PST,+760.124+0.00375505d,+520.058+0.00256905d,+680.1+0.00335987d,+3362.44+0.0166305d,+440.042+0.0021737d,+600.077+0.00296444d,+960.198+0.00474421d,+1000.22+0.00494201d,+720.112+0.0035576d,+640.088+0.00316249d,+1320.38+0.00652551d,+1480.47+0.00731724d,+2681.04+0.00887588d,+840.152+0.00415131d,+640.088+0.00316249d,+720.112+0.00355799d,+520.058+0.00256933d
2021-01-09 08:30:00 PST,+560.067+0.00275746d,+520.058+0.00256077d,+880.166+0.00433462d,+4243.87+0.0209303d,+440.042+0.00216669d,+520.058+0.00256077d,+840.151+0.00413748d,+640.088+0.00315196d,+720.111+0.00354614d,+880.166+0.00433266d,+520.058+0.00255961d,+1440.44+0.00709236d,+1000.17+0.00388389d,+680.099+0.00334753d,+680.099+0.00334753d,+760.124+0.00374155d,+520.058+0.00255961d
2021-01-09 08:45:00 PST,+1080.25+0.00529491d,+760.123+0.00372521d,+880.165+0.00431373d,+5486.44+0.0269423d,+360.028+0.00176412d,+400.034+0.00196018d,+640.087+0.00313677d,+520.058+0.00254843d,+960.197+0.00470613d,+760.123+0.00372258d,+640.087+0.00313456d,+1160.29+0.00568328d,+960.197+0.0047028d,+600.077+0.00293857d,+640.087+0.00313456d,+760.123+0.00372258d,+840.151+0.00411464d
2021-01-09 09:00:00 PST,+280.017+0.00136275d,+2361.18+0.0115002d,+520.057+0.00253098d,+5446.3+0.0265612d,+440.041+0.00214149d,+520.057+0.00253098d,+600.076+0.00292051d,+760.122+0.00369969d,+880.164+0.00428418d,+840.15+0.00408557d,+680.098+0.00330703d,+1040.23+0.00505896d,+800.136+0.00389092d,+640.087+0.00311242d,+600.076+0.00291782d,+960.195+0.00466957d,+1160.29+0.00564312d
2021-01-09 09:15:00 PST,+1040.23+0.00504092d,+1800.68+0.00872547d,+520.057+0.00251865d,+4444.17+0.021559d,+400.034+0.00193728d,+600.076+0.00290628d,+880.163+0.0042633d,+920.179+0.0044572d,+920.179+0.0044572d,+720.109+0.00348596d,+560.066+0.00271103d,+2281.1+0.0110498d,+1040.23+0.00503629d,+400.034+0.00193625d,+720.109+0.00348596d,+1160.28+0.00561783d,+840.149+0.00406726d
2021-01-09 09:30:00 PST,+440.041+0.00213228d,+1480.46+0.00717814d,+600.076+0.00290842d,+4283.88+0.0207954d,+1880.75+0.0091205d,+760.122+0.00368438d,+1080.25+0.00523677d,+840.149+0.00407242d,+400.034+0.0019387d,+640.086+0.00309953d,+760.122+0.00368097d,+1280.35+0.00620159d,+640.086+0.00309953d,+720.109+0.00348715d,+680.098+0.00329333d,+1160.28+0.00561976d,+600.076+0.00290573d
2021-01-09 09:45:00 PST,+400.034+0.00194104d,+1360.39+0.00660433d,+1160.28+0.00563239d,+4684.65+0.0227747d,+1320.37+0.00640992d,+480.049+0.00232964d,+960.195+0.00466069d,+680.098+0.00330074d,+400.034+0.00194127d,+600.076+0.00290997d,+680.098+0.00329813d,+2241.06+0.0108752d,+760.122+0.00368633d,+720.11+0.00349223d,+480.049+0.0023278d,+1040.23+0.00504535d,+400.034+0.00193973d
2021-01-09 10:00:00 PST,+400.034+0.00195134d,+1360.39+0.0066386d,+1360.39+0.0066386d,+5606.69+0.0274097d,+1400.42+0.00683402d,+480.049+0.00234172d,+760.123+0.00370838d,+720.11+0.00351311d,+480.049+0.00234172d,+760.123+0.00370512d,+1040.23+0.00507107d,+2521.35+0.0122992d,+880.164+0.00429047d,+760.123+0.00370512d,+400.034+0.00194962d,+800.136+0.00390023d,+440.041+0.00214463d
2021-01-09 10:15:00 PST,+320.022+0.00154897d,+1800.68+0.00872113d,+1520.49+0.0073632d,+4083.52+0.0197965d,+1760.65+0.00852711d,+360.027+0.00174264d,+640.086+0.00309857d,+520.057+0.0025174d,+760.122+0.00367983d,+760.122+0.00367699d,+680.097+0.00328977d,+2601.43+0.0125938d,+1000.21+0.00483888d,+560.066+0.00270902d,+520.057+0.00251545d,+600.076+0.00290259d,+680.097+0.00328977d
2021-01-09 10:30:00 PST,+400.034+0.00193807d,+1280.35+0.006203d,+1320.37+0.006397d,+3562.68+0.0172771d,+1280.35+0.006203d,+480.049+0.00232495d,+520.057+0.00251876d,+640.086+0.00310024d,+840.149+0.00406958d,+560.066+0.00271119d,+680.098+0.0032924d,+2881.75+0.0139638d,+760.122+0.00367993d,+360.027+0.00174269d,+480.049+0.00232376d,+720.109+0.00348616d,+800.135+0.00387371d
2021-01-09 10:45:00 PST,+360.027+0.0017489d,+1360.39+0.00661081d,+2040.88+0.00992051d,+3442.51+0.0167436d,+1400.42+0.00680542d,+520.057+0.0025263d,+720.11+0.00349841d,+680.098+0.00330397d,+720.11+0.00349841d,+560.066+0.00271849d,+640.087+0.00310701d,+2160.99+0.0104963d,+640.087+0.00310701d,+320.022+0.00155318d,+560.066+0.00271849d,+960.195+0.00466147d,+800.135+0.00388416d
2021-01-09 11:00:00 PST,+1080.25+0.00522912d,+1200.3+0.00580862d,+1400.41+0.00677757d,+3562.68+0.017258d,+1320.37+0.00638996d,+720.109+0.00348412d,+880.163+0.0042588d,+840.149+0.00406511d,+560.066+0.0027096d,+520.057+0.00251387d,+600.076+0.00290076d,+1400.41+0.00677183d,+960.194+0.00464226d,+440.041+0.00212701d,+560.066+0.00270731d,+960.194+0.00464226d,+600.076+0.00290076d
2021-01-09 11:15:00 PST,+1760.65+0.00853336d,+1280.35+0.00619777d,+2040.88+0.00988245d,+3762.99+0.0182346d,+1400.41+0.00677932d,+560.066+0.00271029d,+840.149+0.00406615d,+720.109+0.00348501d,+480.049+0.00232299d,+560.066+0.0027077d,+560.066+0.0027077d,+1400.41+0.00677285d,+880.163+0.00425582d,+640.086+0.00309467d,+760.122+0.0036752d,+800.135+0.00386873d,+480.049+0.00232077d
2021-01-09 11:30:00 PST,+1560.51+0.00753043d,+2201.02+0.010615d,+1480.46+0.00713779d,+3522.61+0.0169982d,+1360.39+0.00655855d,+480.048+0.00231351d,+760.121+0.00366369d,+880.163+0.00424249d,+280.016+0.00134938d,+600.076+0.00289144d,+680.097+0.00327713d,+1440.44+0.00694312d,+1000.21+0.00482027d,+4322.89+0.0153307d,+640.086+0.00308428d,+600.076+0.00289144d,+480.048+0.00231298d
2021-01-09 11:45:00 PST,+3442.49+0.0166137d,+2521.33+0.0121445d,+1480.46+0.0071278d,+3843.1+0.0185213d,+1400.41+0.00674217d,+2000.84+0.00963531d,+560.066+0.00269544d,+400.034+0.00192512d,+560.066+0.00269544d,+640.086+0.00307893d,+1320.37+0.00635301d,+1000.21+0.00481192d,+880.162+0.00423417d,+4282.73+0.0146082d,+600.075+0.00288642d,+480.048+0.00230896d,+600.075+0.00288642d
2021-01-09 12:00:00 PST,+3602.74+0.0174475d,+2521.34+0.0121837d,+1400.41+0.00676394d,+3602.73+0.0174172d,+1280.34+0.0061837d,+2481.3+0.01199d,+440.041+0.00212452d,+480.048+0.00231772d,+800.135+0.00386364d,+560.066+0.00270257d,+1520.49+0.00734d,+1120.26+0.00540705d,+1360.39+0.0065667d,+3081.26+0.0093522d,+1160.28+0.0056003d,+520.057+0.00250947d,+640.086+0.00308881d
2021-01-09 12:15:00 PST,+4003.39+0.0194556d,+2441.26+0.0118354d,+2481.3+0.0120297d,+3522.62+0.0170857d,+1280.35+0.00620414d,+2120.95+0.0102811d,+720.109+0.00348859d,+720.109+0.00348859d,+800.135+0.0038764d,+520.057+0.00251798d,+1760.65+0.0085291d,+1400.41+0.00678296d,+2120.95+0.010276d,+2201.02+0.0106644d,+680.098+0.00329308d,+720.109+0.00348688d,+2120.95+0.010276d
2021-01-09 12:30:00 PST,+3762.99+0.0182524d,+2721.56+0.0131893d,+3162.11+0.0153271d,+3923.25+0.0190226d,+1400.41+0.00678292d,+2201.02+0.0106643d,+800.135+0.00387448d,+1680.6+0.00814095d,+640.086+0.00309927d,+1000.21+0.00484049d,+1360.39+0.00658456d,+1120.26+0.00542176d,+2241.06+0.0108512d,+2080.91+0.0100751d,+680.097+0.00329087d,+1000.21+0.00484049d,+3562.68+0.0172601d
2021-01-09 12:45:00 PST,+3562.67+0.0172188d,+2561.38+0.0123738d,+2601.42+0.0125675d,+8294.51+0.0401671d,+1320.37+0.00637526d,+2120.95+0.0102442d,+840.148+0.00405576d,+1120.26+0.00540863d,+520.057+0.00251021d,+1280.34+0.00617399d,+1160.28+0.00559475d,+880.163+0.00424355d,+2120.95+0.0102311d,+2921.79+0.014099d,+600.076+0.00289282d,+1600.54+0.00771904d,+2120.95+0.0102311d
2021-01-09 13:00:00 PST,+3642.8+0.017619d,+1720.62+0.00830627d,+2881.75+0.0139184d,+8334.65+0.0403478d,+1360.39+0.00656626d,+2120.95+0.0102406d,+880.163+0.00424747d,+840.148+0.0040543d,+760.121+0.00366799d,+1320.37+0.0063653d,+920.178+0.0044353d,+1440.44+0.00694448d,+2281.09+0.0110013d,+3602.73+0.0173849d,+480.048+0.00231343d,+640.086+0.00308488d,+1920.77+0.00926212d
2021-01-09 13:15:00 PST,+3562.68+0.0172518d,+2721.56+0.0131746d,+3242.22+0.0156985d,+8214.26+0.0398563d,+1720.62+0.00832573d,+1840.71+0.00890728d,+1360.39+0.00658164d,+800.135+0.00387018d,+440.041+0.00212811d,+1160.28+0.00560377d,+1000.21+0.00483035d,+2040.88+0.00986039d,+2481.3+0.0119905d,+1640.57+0.00792498d,+720.109+0.00347724d,+760.122+0.00367051d,+1920.78+0.00927967d
2021-01-09 13:30:00 PST,+3562.69+0.0173111d,+2241.06+0.0108649d,+2961.85+0.0143637d,+8374.85+0.0407076d,+1920.78+0.00931084d,+2361.18+0.0114478d,+1440.44+0.006981d,+880.163+0.00426465d,+800.135+0.00387676d,+560.066+0.00270742d,+1000.21+0.00483603d,+1600.54+0.0077406d,+2601.43+0.0125864d,+640.086+0.00309435d,+560.066+0.00270742d,+560.066+0.00270742d,+2120.95+0.0102597d
2021-01-09 13:45:00 PST,+6007.64+0.0291915d,+2201.02+0.0106532d,+1840.71+0.00890792d,+7331.36+0.0355617d,+1360.39+0.00658212d,+2401.22+0.0116232d,+1640.57+0.00793867d,+600.076+0.00290248d,+1440.44+0.00696966d,+520.057+0.00251079d,+1240.32+0.00599d,+1160.28+0.00560326d,+2601.42+0.0125705d,+520.057+0.00251079d,+560.066+0.002704d,+560.066+0.002704d,+2160.98+0.0104403d
2021-01-09 14:00:00 PST,+3803.06+0.0184652d,+1720.62+0.00832095d,+1440.44+0.00696514d,+2441.26+0.0118095d,+1320.37+0.00638423d,+2361.17+0.0114217d,+840.149+0.00406146d,+1080.25+0.00522267d,+1320.37+0.00638423d,+560.066+0.00270594d,+1120.26+0.0054138d,+1200.3+0.00580079d,+2401.21+0.0116104d,+560.066+0.00270594d,+920.178+0.00444649d,+1040.23+0.00502684d,+2361.17+0.0114166d
2021-01-09 14:15:00 PST,+3963.34+0.0193315d,+1800.69+0.00874229d,+2641.48+0.0128289d,+1880.75+0.0091313d,+1600.54+0.00776993d,+2281.1+0.0110769d,+1120.27+0.00543729d,+1560.51+0.00757549d,+680.098+0.00330029d,+920.179+0.00446403d,+1000.21+0.00485246d,+1000.21+0.00485246d,+2681.52+0.0130185d,+1160.28+0.00562942d,+1200.3+0.00582369d,+1280.35+0.00621225d,+2281.1+0.0110726d
2021-01-09 14:30:00 PST,+4043.47+0.0196839d,+1560.51+0.00756471d,+2441.26+0.0118386d,+1880.75+0.00911829d,+1280.35+0.00620584d,+2681.52+0.013005d,+1320.37+0.00639993d,+1160.28+0.00562361d,+1040.23+0.00504148d,+1640.57+0.00795421d,+1560.51+0.00756581d,+1400.41+0.00678914d,+2921.8+0.0141739d,+1280.35+0.00620674d,+1200.3+0.00581853d,+1320.37+0.00640087d,+2801.66+0.0135904d
2021-01-09 14:45:00 PST,+4564.42+0.0222279d,+1520.49+0.00737516d,+2361.18+0.011457d,+1840.72+0.00892964d,+1360.39+0.00659816d,+2321.14+0.0112625d,+1160.28+0.00562713d,+1120.27+0.00543295d,+1040.23+0.00504463d,+2481.3+0.012046d,+2080.92+0.0101005d,+1760.66+0.00854483d,+2721.57+0.0132137d,+1400.41+0.00679547d,+1080.25+0.00524116d,+1040.23+0.00504691d,+2521.34+0.0122406d
2021-01-09 15:00:00 PST,+2561.4+0.0125166d,+1280.35+0.00624114d,+2441.27+0.011906d,+1760.66+0.0085842d,+1320.37+0.00643634d,+2401.22+0.0117105d,+1200.31+0.00585077d,+1000.21+0.00487502d,+1000.21+0.00487502d,+2201.03+0.0107372d,+840.15+0.00409612d,+2321.14+0.0113238d,+2961.86+0.0144535d,+1240.33+0.00604819d,+1120.27+0.00546247d,+880.165+0.00429128d,+2761.62+0.0134752d
2021-01-09 15:15:00 PST,+2161+0.0105786d,+1200.31+0.00586194d,+2401.23+0.0117329d,+1960.82+0.00957915d,+1440.44+0.00703541d,+2401.23+0.0117329d,+1320.37+0.00644863d,+1040.23+0.00507983d,+1600.55+0.00781792d,+2080.92+0.0101674d,+880.165+0.00429828d,+2321.15+0.0113423d,+2441.27+0.0119298d,+1080.25+0.00527583d,+1200.31+0.00586248d,+1120.27+0.00547137d,+2721.58+0.0133012d
2021-01-09 15:30:00 PST,+2841.72+0.0138644d,+1240.33+0.00604036d,+2281.1+0.0111138d,+1840.72+0.00896653d,+1240.33+0.00604036d,+2441.26+0.0118949d,+1040.23+0.00506546d,+1280.35+0.00623537d,+1320.37+0.00643039d,+1320.37+0.00642836d,+1160.29+0.00564859d,+1800.69+0.00876862d,+1040.23+0.00506387d,+960.195+0.0046741d,+880.164+0.00428438d,+1080.25+0.00525876d,+2801.67+0.0136488d
2021-01-09 15:45:00 PST,+1720.63+0.00841219d,+1560.52+0.00761699d,+3682.89+0.0179927d,+1960.82+0.00957251d,+1560.52+0.00761699d,+1800.69+0.00879018d,+1120.27+0.00546707d,+1400.42+0.00683506d,+1160.29+0.00566246d,+1520.49+0.00741834d,+1520.49+0.00741834d,+1920.78+0.00937293d,+880.165+0.00429307d,+1120.27+0.00546474d,+1000.21+0.00487886d,+1360.39+0.00663678d,+2721.57+0.0132851d
2021-01-09 16:00:00 PST,+1040.23+0.00506838d,+1360.39+0.00662109d,+3923.27+0.0191155d,+1680.6+0.00818065d,+1880.75+0.00915571d,+960.195+0.00467252d,+1080.25+0.00525698d,+1320.37+0.00642618d,+1080.25+0.00525698d,+1520.49+0.00740404d,+1600.54+0.00779412d,+3362.4+0.016386d,+920.18+0.00447968d,+3000.99+0.00760391d,+1080.25+0.00525929d,+1440.44+0.007014d,+2641.48+0.0128688d
2021-01-09 16:15:00 PST,+1160.29+0.00576506d,+1480.47+0.00735069d,+4043.54+0.0200989d,+1480.47+0.00735069d,+1640.58+0.00814621d,+920.183+0.00456768d,+1160.29+0.00576015d,+1160.29+0.00576015d,+1040.23+0.00516387d,+1480.47+0.00735602d,+1520.5+0.00755503d,+1680.61+0.00835117d,+840.153+0.0041733d,+6365.97+0.0215117d,+1000.22+0.00496873d,+1120.27+0.00556542d,+2601.47+0.0129322d
2021-01-09 16:30:00 PST,+1240.33+0.00617756d,+1280.36+0.00637116d,+3923.34+0.0195453d,+1280.36+0.00637116d,+1720.64+0.0085637d,+960.2+0.00477737d,+1160.29+0.00577341d,+1080.25+0.00537496d,+1120.27+0.00557418d,+1280.36+0.00637492d,+1760.67+0.00876826d,+2281.13+0.0113627d,+1200.31+0.00597618d,+3801.72+0.0103584d,+840.153+0.00418234d,+1520.5+0.0075714d,+2841.75+0.0141587d
2021-01-09 16:45:00 PST,+1160.29+0.00574481d,+1240.33+0.00613679d,+3763.06+0.0186388d,+1120.27+0.00554248d,+1440.45+0.00712752d,+1160.29+0.00574058d,+2521.37+0.0124819d,+1080.25+0.0053444d,+1440.45+0.00712752d,+1080.25+0.00534637d,+2080.93+0.0103034d,+2601.46+0.0128836d,+3082.05+0.0152668d,+1160.29+0.00574269d,+880.167+0.00435573d,+1400.42+0.00693191d,+3362.44+0.0166577d
2021-01-09 17:00:00 PST,+2281.12+0.0112409d,+1240.33+0.00610525d,+3803.1+0.0187406d,+1400.42+0.00689373d,+1560.52+0.00768238d,+960.198+0.00472579d,+2601.45+0.0128126d,+1400.42+0.00689373d,+1440.44+0.00709088d,+1680.61+0.00827616d,+2120.97+0.0104467d,+2281.12+0.0112363d,+3001.93+0.0147915d,+1160.29+0.00571258d,+920.182+0.00452996d,+1480.47+0.00728997d,+3122.09+0.0153843d
2021-01-09 17:15:00 PST,+2201.03+0.0107808d,+1200.31+0.00587501d,+3883.22+0.0190285d,+1280.35+0.006267d,+1480.47+0.00724714d,+1040.23+0.00509115d,+2601.44+0.0127406d,+1320.37+0.00646301d,+1520.49+0.0074432d,+2921.82+0.0143185d,+1800.69+0.00882014d,+2080.92+0.010194d,+2761.63+0.0135325d,+1240.33+0.00607391d,+1680.6+0.00823149d,+1520.49+0.00744678d,+2801.68+0.013729d
2021-01-09 17:30:00 PST,+1720.63+0.00841836d,+1960.82+0.00959553d,+4163.7+0.0203948d,+2401.23+0.0117529d,+1440.44+0.00704743d,+1360.39+0.00665557d,+3282.3+0.0160714d,+1560.52+0.0076353d,+1280.35+0.00626374d,+3763.02+0.0184317d,+1600.55+0.00783243d,+2161+0.0105776d,+3522.65+0.0172526d,+1400.42+0.0068525d,+1720.63+0.00842051d,+1200.31+0.00587283d,+2841.72+0.0139136d
2021-01-09 17:45:00 PST,+1360.4+0.00668213d,+1240.33+0.00609673d,+4163.72+0.020492d,+2321.15+0.0114147d,+1720.63+0.00845935d,+1720.63+0.00845935d,+4163.72+0.020492d,+2681.54+0.013189d,+1120.27+0.0055063d,+3041.98+0.0149783d,+2561.41+0.0126094d,+6685.01+0.0172089d,+4043.51+0.0199182d,+1760.66+0.0086645d,+1200.31+0.00590549d,+1680.61+0.00827024d,+3001.93+0.0147808d
2021-01-09 18:00:00 PST,+1520.49+0.0074322d,+1440.44+0.00704598d,+3923.28+0.0192112d,+1960.82+0.00959355d,+1520.49+0.0074378d,+2241.07+0.010966d,+3803.08+0.0186217d,+3162.13+0.0154791d,+1160.29+0.00567491d,+1760.66+0.00862097d,+2321.15+0.0113681d,+7927.51+0.0217582d,+3041.97+0.014903d,+1880.75+0.00920947d,+1400.42+0.006856d,+2721.58+0.0133315d,+2601.44+0.0127424d
2021-01-09 18:15:00 PST,+1440.44+0.00704142d,+1560.52+0.00763815d,+3923.28+0.0192224d,+3162.13+0.015488d,+2040.89+0.00999142d,+2521.36+0.0123461d,+2201.03+0.0107762d,+2841.72+0.0139168d,+1360.39+0.00665805d,+1920.79+0.00940787d,+3161.79+0.012993d,+5603.37+0.013789d,+2281.11+0.0111744d,+2201.03+0.0107818d,+1520.49+0.00744599d,+2681.49+0.0127519d,+2921.82+0.014317d
2021-01-09 18:30:00 PST,+1560.52+0.00761714d,+1720.63+0.00841199d,+4003.42+0.0195914d,+7893.3+0.0386915d,+2641.49+0.012919d,+2120.96+0.0103709d,+1440.44+0.00704133d,+1920.79+0.00939133d,+840.15+0.00410586d,+1040.23+0.00508821d,+8688.75+0.0231198d,+3282.14+0.0149376d,+2201.03+0.0107715d,+3322.35+0.0162669d,+2721.58+0.013322d,+2961.87+0.0144997d,+2521.36+0.0123408d
2021-01-09 18:45:00 PST,+1480.47+0.00723617d,+1680.6+0.0082297d,+4083.56+0.0200172d,+8415.15+0.0413268d,+2040.89+0.00999551d,+1920.79+0.00940681d,+1800.69+0.00881821d,+3282.3+0.016084d,+760.123+0.00372077d,+1320.37+0.00647115d,+7926.73+0.0194814d,+3362.42+0.0164936d,+3642.84+0.0178713d,+3562.71+0.0174776d,+1280.35+0.00627489d,+5566.63+0.0273316d,+2441.27+0.0119704d
2021-01-09 19:00:00 PST,+1680.6+0.008228d,+1680.6+0.00824073d,+3803.09+0.0186652d,+8053.89+0.0395998d,+2401.23+0.0117779d,+1280.35+0.00627704d,+2321.15+0.0113847d,+2881.77+0.0141379d,+480.049+0.00235267d,+1520.49+0.00745871d,+5603.49+0.0143192d,+3202.19+0.0157195d,+3402.48+0.0167041d,+3242.25+0.0159164d,+1440.44+0.00706578d,+5005.36+0.0245902d,+1960.82+0.00962053d
2021-01-09 19:15:00 PST,+2000.85+0.00976192d,+2000.85+0.00977702d,+1840.72+0.00899393d,+7050.6+0.0345266d,+1800.69+0.00879819d,+3162.13+0.0154592d,+2201.03+0.0107561d,+2881.77+0.0140868d,+480.049+0.0023442d,+1320.37+0.00645861d,+2881.5+0.0119504d,+3923.28+0.0192121d,+3923.28+0.0192121d,+8087.03+0.0199608d,+1320.37+0.00645861d,+3122.08+0.0152834d,+3682.89+0.0180331d
2021-01-09 19:30:00 PST,+1960.82+0.0095877d,+1840.72+0.00901113d,+1720.63+0.0084228d,+5967.61+0.0292656d,+1640.57+0.00803063d,+2721.58+0.0133283d,+2120.96+0.0103843d,+3162.13+0.0154887d,+440.041+0.00215291d,+1040.23+0.00509564d,+2961.87+0.0145208d,+2681.54+0.0131449d,+5526.53+0.027124d,+6083.96+0.0149361d,+880.165+0.00431125d,+3242.25+0.0158973d,+2241.07+0.0109837d
