# file...... 1Meter_645_B_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_B_24:measured_power,house_meter_645_B_25:measured_power,house_meter_645_B_26:measured_power,house_meter_645_B_27:measured_power,house_meter_645_B_28:measured_power,house_meter_645_B_29:measured_power,house_meter_645_B_30:measured_power,house_meter_645_B_31:measured_power,house_meter_645_B_32:measured_power,house_meter_645_B_33:measured_power,house_meter_645_B_34:measured_power,house_meter_645_B_35:measured_power,house_meter_645_B_36:measured_power,house_meter_645_B_37:measured_power,house_meter_645_B_38:measured_power,house_meter_645_B_39:measured_power,house_meter_645_B_40:measured_power
2021-01-06 14:30:00 PST,+5285.66+0.024588d,+17099.7+0.0801577d,+4323.8+0.020163d,+2040.85+0.00950815d,+3963.19+0.0184786d,+3282.19+0.0152992d,+4804.69+0.0224099d,+1000.2+0.0046579d,+7210.57+0.0336643d,+600.073+0.00277405d,+520.054+0.00240406d,+520.054+0.00240406d,+520.054+0.00240406d,+760.116+0.00351413d,+640.082+0.00295906d,+600.073+0.00277405d,+640.082+0.00295906d
2021-01-06 14:45:00 PST,+4965+0.0231104d,+17140.1+0.0805172d,+6368.26+0.0297837d,+880.157+0.00410721d,+5045.18+0.023583d,+2401.17+0.0112119d,+10141+0.0475015d,+2441.21+0.011399d,+7090.24+0.0331701d,+600.073+0.00277687d,+600.073+0.00277687d,+2200.59+0.006148d,+520.055+0.0024065d,+1120.25+0.00518511d,+600.073+0.00277687d,+640.083+0.00296206d,+680.093+0.00314727d
2021-01-06 15:00:00 PST,+4884.85+0.0227732d,+17140.1+0.0805076d,+6849.56+0.0320372d,+880.157+0.00410673d,+2641.42+0.0123334d,+2321.1+0.0108364d,+7531.56+0.0352369d,+880.157+0.00410673d,+8695.42+0.0407014d,+520.055+0.00240749d,+600.073+0.00277801d,+640.073+0.00261601d,+520.055+0.00240749d,+720.105+0.00333385d,+680.093+0.00314856d,+800.129+0.00370446d,+720.105+0.00333385d
2021-01-06 15:15:00 PST,+7732.14+0.0360291d,+18953.5+0.0890015d,+6889.66+0.0321928d,+1160.27+0.0054089d,+5927.15+0.0276845d,+2441.21+0.0113862d,+5806.86+0.0271213d,+2000.81+0.00933047d,+8735.54+0.0408487d,+640.082+0.00295745d,+520.054+0.00240276d,+520.054+0.00240276d,+560.063+0.00258765d,+760.116+0.00351223d,+680.093+0.00314237d,+640.082+0.00295745d,+640.082+0.00295745d
2021-01-06 15:30:00 PST,+840.143+0.0039075d,+17140.2+0.0806465d,+6769.35+0.0317152d,+1240.31+0.00579791d,+6007.36+0.0281364d,+6047.46+0.0283247d,+2401.17+0.0112297d,+4684.47+0.0219286d,+8976.46+0.0420937d,+680.093+0.00315057d,+480.046+0.00222367d,+1680.32+0.00432642d,+440.039+0.00203831d,+760.117+0.0035214d,+600.073+0.00277978d,+560.063+0.0025944d,+680.093+0.00315057d
2021-01-06 15:45:00 PST,+5927.15+0.0277024d,+17825.3+0.0840476d,+6528.71+0.0306407d,+1960.78+0.00918522d,+6568.82+0.0308295d,+7451.36+0.0349841d,+3602.65+0.0168878d,+6167.78+0.0289425d,+8815.9+0.0414138d,+400.032+0.00185505d,+600.073+0.00278291d,+600.073+0.00278291d,+920.171+0.00426795d,+720.105+0.00333973d,+3441.67+0.0111412d,+600.073+0.00278291d,+640.083+0.0029685d
2021-01-06 16:00:00 PST,+7932.87+0.0372468d,+20406+0.0967516d,+6689.19+0.0315362d,+7371.16+0.0347611d,+5245.65+0.0247159d,+7812.54+0.0368493d,+12150.4+0.0574122d,+5325.82+0.0250945d,+8334.27+0.0393186d,+1240.31+0.00576618d,+640.083+0.00297501d,+640.083+0.00297501d,+640.083+0.00297501d,+800.13+0.00371912d,+5324.53+0.01955d,+600.073+0.002789d,+800.13+0.00371912d
2021-01-06 16:15:00 PST,+8173.63+0.038286d,+16858.5+0.0795956d,+7050.18+0.0331525d,+5726.71+0.0269145d,+4724.57+0.0221955d,+6328.2+0.0297487d,+6047.49+0.0284258d,+7611.87+0.035802d,+8534.93+0.0401588d,+520.055+0.00241274d,+600.073+0.00278406d,+600.073+0.00278406d,+320.021+0.00148458d,+920.171+0.00426973d,+720.084+0.00268113d,+480.047+0.00222709d,+720.105+0.00334112d
2021-01-06 16:30:00 PST,+11105.2+0.0519923d,+9016.61+0.0422978d,+6849.58+0.0321035d,+7812.47+0.036631d,+4724.55+0.0221244d,+8534.88+0.04003d,+4203.6+0.0196807d,+6929.8+0.0324806d,+8053.25+0.0377636d,+800.129+0.00370653d,+600.073+0.00277956d,+640.083+0.00296494d,+760.117+0.00352112d,+1680.29+0.0039021d,+640.083+0.00296494d,+560.063+0.00259419d,+680.093+0.00315032d
2021-01-06 16:45:00 PST,+6087.54+0.0284451d,+5606.44+0.0263635d,+7571.75+0.0356339d,+8575.08+0.0403724d,+7852.64+0.0369601d,+13879.6+0.0654896d,+10382.1+0.0489165d,+6729.28+0.0316582d,+7250.78+0.0341189d,+680.094+0.00315731d,+360.026+0.00167119d,+320.021+0.00148547d,+640.083+0.00297151d,+6165.61+0.0208897d,+560.063+0.00259994d,+600.073+0.00278572d,+680.094+0.00315731d
2021-01-06 17:00:00 PST,+11065.2+0.0522691d,+5967.34+0.028229d,+7852.72+0.0371769d,+10984.9+0.0520731d,+4003.3+0.0189226d,+20567.7+0.0978889d,+12311.3+0.0583929d,+10331.1+0.0247693d,+4243.71+0.020061d,+1680.57+0.00783079d,+200.008+0.000931396d,+160.005+0.000745099d,+360.026+0.00167668d,+1080.2+0.00434192d,+600.073+0.00279487d,+640.083+0.00298127d,+560.064+0.00260848d
2021-01-06 17:15:00 PST,+6007.37+0.0281611d,+6528.73+0.0306907d,+7732.25+0.0363662d,+6528.73+0.0306907d,+6528.73+0.0306907d,+12954.5+0.0610583d,+6448.51+0.0303126d,+10453.2+0.0289088d,+6889.72+0.0323924d,+1240.31+0.00575363d,+200.008+0.00092742d,+400.032+0.00185506d,+400.032+0.00185506d,+920.171+0.00426799d,+560.063+0.00259734d,+360.026+0.00166952d,+320.021+0.00148398d
2021-01-06 17:30:00 PST,+11668+0.0549921d,+6368.33+0.0300405d,+7130.45+0.0336461d,+15127.2+0.0716162d,+7491.54+0.0353552d,+10743.8+0.0507717d,+9578.88+0.0452451d,+12270.8+0.0576477d,+4083.42+0.0192441d,+960.187+0.00446292d,+720.105+0.0033467d,+1400.2+0.00325728d,+440.039+0.00204486d,+960.187+0.00446292d,+680.094+0.0031607d,+240.012+0.00111524d,+360.026+0.00167298d
2021-01-06 17:45:00 PST,+10141.2+0.0479391d,+5967.33+0.0281971d,+7130.47+0.0337094d,+8735.73+0.0413257d,+11306.4+0.0535434d,+6889.77+0.0325683d,+5365.92+0.0253491d,+14563.8+0.0690629d,+4043.36+0.0190908d,+1080.24+0.00504758d,+4803.62+0.0172872d,+6046.04+0.022949d,+480.047+0.00224255d,+920.172+0.00429937d,+720.106+0.00336431d,+200.008+0.000934235d,+920.172+0.00429937d
2021-01-06 18:00:00 PST,+6087.64+0.0288079d,+5446.11+0.0257408d,+6889.78+0.0325836d,+9137.22+0.0432525d,+9699.4+0.0459244d,+6609+0.0312521d,+5686.66+0.0268804d,+11949.5+0.0566307d,+5365.93+0.025361d,+1320.36+0.00617641d,+5083.99+0.0180269d,+5244.48+0.0195924d,+560.064+0.00261908d,+920.172+0.00430372d,+600.073+0.00280622d,+480.047+0.00224481d,+600.073+0.00280622d
2021-01-06 18:15:00 PST,+3041.9+0.01436d,+4804.75+0.022701d,+10493.1+0.028769d,+7887.78+0.0226436d,+8936.46+0.0422943d,+6609+0.0312488d,+5766.85+0.0272575d,+12391.7+0.0587311d,+9097.06+0.0430572d,+1240.31+0.00578787d,+2520.85+0.00770171d,+680.074+0.00251415d,+560.064+0.00261279d,+1080.24+0.00504055d,+480.047+0.00223943d,+200.008+0.000932935d,+920.172+0.00429339d
2021-01-06 18:30:00 PST,+10301.8+0.0486811d,+1000.2+0.00470524d,+9409.38+0.0228861d,+10291.5+0.0257629d,+9297.78+0.0438888d,+3762.9+0.0177218d,+5887.12+0.0277502d,+10060.8+0.0475056d,+8936.42+0.0421768d,+880.157+0.00409943d,+480.047+0.00223551d,+560.064+0.00260822d,+520.055+0.00242186d,+1040.22+0.00484525d,+600.073+0.00279459d,+480.047+0.00223551d,+960.187+0.00447232d
2021-01-06 18:45:00 PST,+3162.04+0.0148462d,+1000.2+0.00469543d,+5683.37+0.0136313d,+10092.2+0.0278341d,+9940.28+0.0468359d,+7170.54+0.0337471d,+4604.34+0.0216469d,+10221.4+0.0481662d,+8294.11+0.0390531d,+800.13+0.00372109d,+1800.34+0.00435562d,+840.143+0.00390724d,+680.094+0.00316269d,+1080.24+0.00502432d,+600.073+0.00279048d,+320.021+0.001488d,+960.187+0.00446574d
2021-01-06 19:00:00 PST,+3402.36+0.0159243d,+5967.29+0.0280557d,+6805.22+0.0176199d,+7009.95+0.0325979d,+9779.62+0.0460518d,+7491.5+0.035244d,+3642.71+0.0171102d,+8735.65+0.0411181d,+8695.5+0.0409285d,+1320.35+0.00614611d,+6165.98+0.0222634d,+1760.63+0.00819702d,+520.055+0.00242002d,+3121.08+0.0079581d,+680.094+0.00316495d,+480.047+0.00223381d,+840.143+0.00391002d
2021-01-06 19:15:00 PST,+5446.05+0.0255125d,+2281.06+0.0106929d,+8534.5+0.0389976d,+4724.56+0.0221694d,+13195.7+0.062135d,+7531.61+0.0353818d,+1960.78+0.00919035d,+7852.62+0.0368947d,+8374.36+0.0393545d,+2160.95+0.0100628d,+5284.21+0.0183065d,+1480.44+0.00689201d,+800.13+0.00372387d,+6886.45+0.0215d,+680.094+0.00316506d,+800.13+0.00372387d,+1080.24+0.00502808d
2021-01-06 19:30:00 PST,+6969.93+0.032697d,+5325.81+0.0250352d,+8494.8+0.0399837d,+3162.05+0.0148507d,+10623.2+0.0500454d,+7451.38+0.0350575d,+3322.26+0.0156042d,+9739.46+0.0458656d,+8775.79+0.0413111d,+1120.25+0.00521167d,+1000.19+0.00429559d,+560.064+0.00260495d,+840.143+0.00390809d,+4602.75+0.0137403d,+600.073+0.00279108d,+720.105+0.00334954d,+1080.24+0.00502542d
2021-01-06 19:45:00 PST,+6649.03+0.031175d,+6849.62+0.0322313d,+3482.48+0.0163644d,+4403.97+0.0207024d,+16334.9+0.077166d,+6408.42+0.0301497d,+7692.13+0.0362083d,+9257.58+0.0436053d,+8133.57+0.0382932d,+960.187+0.00446157d,+920.171+0.00427557d,+760.117+0.00353165d,+680.094+0.00315974d,+1640.28+0.00392303d,+1200.16+0.00298691d,+880.157+0.00408957d,+880.157+0.00408957d
2021-01-06 20:00:00 PST,+2841.64+0.0132636d,+1880.72+0.00880815d,+8253.94+0.0387573d,+6288.08+0.0295026d,+11466.9+0.0539154d,+2601.38+0.0121869d,+9217.39+0.0432984d,+8053.26+0.0378119d,+6649.04+0.0312008d,+1720.6+0.00798992d,+720.105+0.00334259d,+1760.63+0.00817593d,+1280.33+0.0059444d,+760.117+0.00352837d,+640.073+0.00262287d,+1160.27+0.00538672d,+960.186+0.00445743d
2021-01-06 20:15:00 PST,+4644.39+0.0217075d,+7090.28+0.0332939d,+9819.75+0.0461624d,+6408.4+0.0300836d,+7491.48+0.0351836d,+2681.47+0.0125687d,+8655.33+0.0406691d,+7651.98+0.0359398d,+4484.11+0.0210336d,+1200.29+0.0055757d,+680.094+0.00315857d,+2040.84+0.00948354d,+880.157+0.00408806d,+1040.22+0.00483181d,+1400.2+0.00327633d,+840.143+0.00390214d,+1120.25+0.00520374d
2021-01-06 20:30:00 PST,+2761.55+0.0128825d,+2200.99+0.0102835d,+9137.04+0.0428115d,+3362.3+0.0157169d,+7812.45+0.0365853d,+3923.13+0.0183427d,+7972.97+0.0373394d,+5887.06+0.0275471d,+4123.46+0.0192809d,+1120.25+0.00519766d,+1760.32+0.00411851d,+400.032+0.0018555d,+680.093+0.00315488d,+720.105+0.00334054d,+1800.35+0.00452649d,+600.073+0.00278358d,+2000.81+0.00928649d
2021-01-06 20:45:00 PST,+2761.55+0.0128812d,+3843.01+0.0179809d,+17462.5+0.0821623d,+3402.36+0.0159163d,+3322.25+0.0155411d,+1720.6+0.00804351d,+8813.24+0.0344984d,+4965.03+0.0232413d,+2321.1+0.0108534d,+960.186+0.00445923d,+2560.95+0.00851398d,+600.073+0.00278641d,+600.073+0.00278641d,+5283.87+0.0168087d,+600.073+0.00278641d,+480.047+0.00222896d,+1000.2+0.00464514d
2021-01-06 21:00:00 PST,+2801.6+0.0130834d,+6488.6+0.030428d,+17502.9+0.0824513d,+3282.2+0.0153716d,+4043.34+0.0189421d,+1840.69+0.00861546d,+8454.61+0.0396795d,+5486.15+0.0257165d,+2361.14+0.0110538d,+640.083+0.00297254d,+600.073+0.00278669d,+480.047+0.00222919d,+560.063+0.00260085d,+6286.31+0.02304d,+160.005+0.000742919d,+360.026+0.00167177d,+840.143+0.00390194d
2021-01-06 21:15:00 PST,+3482.47+0.0162527d,+6047.47+0.0283549d,+17704.3+0.0834094d,+4844.79+0.0227047d,+3963.21+0.0185666d,+7210.62+0.0338248d,+8173.66+0.0383574d,+3843.01+0.0180026d,+2321.1+0.0108664d,+320.021+0.00148361d,+320.021+0.00148361d,+240.012+0.00111265d,+320.021+0.00148361d,+3321.64+0.0113459d,+160.005+0.000741733d,+360.026+0.0016691d,+760.117+0.00352452d
2021-01-06 21:30:00 PST,+7651.9+0.0357031d,+5967.28+0.0280185d,+17865.6+0.084297d,+3843.02+0.0180286d,+4323.82+0.0202882d,+9337.86+0.0439052d,+11909.1+0.0560539d,+8936.35+0.0420104d,+2281.06+0.0106942d,+280.016+0.00129707d,+240.012+0.00111175d,+320.021+0.0014824d,+280.016+0.00129707d,+920.171+0.00426345d,+1080.18+0.00374197d,+320.021+0.0014824d,+720.105+0.00333621d
2021-01-06 21:45:00 PST,+3322.23+0.0154168d,+6649.03+0.0311833d,+17946.1+0.0845574d,+3442.42+0.0161235d,+7651.97+0.0359018d,+8936.33+0.0419499d,+12552.3+0.0590117d,+3843.01+0.0180027d,+3442.42+0.0161235d,+200.008+0.000925817d,+240.012+0.00111101d,+280.016+0.00129621d,+280.016+0.00129621d,+840.142+0.00388994d,+5686.01+0.0242454d,+160.005+0.000740636d,+600.073+0.00277812d
2021-01-06 22:00:00 PST,+4804.66+0.0222815d,+6448.44+0.0300633d,+6528.66+0.0304382d,+3522.52+0.0164028d,+7932.79+0.0370058d,+1480.44+0.00688806d,+7050.1+0.0328763d,+5085.25+0.0236948d,+1880.72+0.00875182d,+200.008+0.000923887d,+280.016+0.0012935d,+200.008+0.000923887d,+240.012+0.00110869d,+240.012+0.00110869d,+1800.5+0.00639932d,+160.005+0.000739092d,+400.032+0.001848d
2021-01-06 22:15:00 PST,+1160.27+0.00536166d,+1440.42+0.00667634d,+1560.49+0.00723323d,+5245.56+0.0243506d,+8936.17+0.0415451d,+520.055+0.00240956d,+4484.06+0.0208092d,+2241.01+0.0103905d,+1360.37+0.00630513d,+200.008+0.00092274d,+320.021+0.00147649d,+240.012+0.00110731d,+240.012+0.00110731d,+320.021+0.00147649d,+960.134+0.00320023d,+200.008+0.00092274d,+640.082+0.00295355d
2021-01-06 22:30:00 PST,+1200.29+0.00555008d,+1480.44+0.00685546d,+1400.4+0.00648458d,+5445.99+0.0252591d,+5165.39+0.0239549d,+440.039+0.00203683d,+2000.81+0.00926706d,+2321.09+0.0107519d,+840.142+0.00388943d,+200.008+0.00092283d,+320.021+0.00147663d,+200.008+0.00092283d,+280.016+0.00129202d,+320.021+0.00147663d,+200.008+0.00092283d,+240.012+0.00110742d,+320.021+0.00147663d
2021-01-06 22:45:00 PST,+1120.25+0.00516556d,+1520.47+0.00702531d,+1360.37+0.0062852d,+2160.94+0.00998721d,+5165.38+0.0239018d,+480.046+0.00221712d,+2921.72+0.0135074d,+2601.36+0.0120248d,+760.116+0.00351104d,+240.012+0.00110547d,+320.021+0.00147404d,+280.016+0.00128975d,+360.026+0.00165833d,+320.021+0.00147404d,+360.013+0.000839371d,+280.016+0.00128975d,+280.016+0.00128975d
2021-01-06 23:00:00 PST,+2200.98+0.0101758d,+1480.44+0.00685145d,+2441.2+0.0113022d,+2200.98+0.010189d,+5325.73+0.0246857d,+1680.57+0.00777827d,+360.026+0.00166544d,+2321.09+0.0107456d,+240.012+0.00111022d,+280.016+0.00129345d,+240.012+0.00110864d,+280.016+0.00129345d,+5605.65+0.0231556d,+520.054+0.00240247d,+720.055+0.00174548d,+280.016+0.00129345d,+360.026+0.00166309d
2021-01-06 23:15:00 PST,+1240.31+0.00572119d,+1520.47+0.00703203d,+1320.35+0.00610602d,+3923.1+0.0181616d,+6488.5+0.030069d,+320.021+0.00147935d,+400.032+0.00184928d,+5125.3+0.0237386d,+720.104+0.00332935d,+280.016+0.00129154d,+200.008+0.000922481d,+320.021+0.00147608d,+5605.73+0.0234519d,+520.054+0.00239892d,+240.012+0.001107d,+200.008+0.000922481d,+320.021+0.00147608d
2021-01-06 23:30:00 PST,+1080.23+0.00498143d,+3482.44+0.0161002d,+1400.39+0.00646893d,+2881.67+0.0133194d,+3562.56+0.0164711d,+360.026+0.00166239d,+320.021+0.00147765d,+1480.44+0.00683891d,+720.104+0.00332551d,+200.008+0.000922127d,+240.012+0.00110658d,+200.008+0.000922127d,+4523.7+0.0187933d,+200.008+0.000922127d,+440.039+0.00202897d,+240.012+0.00110658d,+200.008+0.000922127d
2021-01-06 23:45:00 PST,+1040.22+0.0048018d,+1440.42+0.00665636d,+1280.33+0.00591619d,+1320.35+0.00610122d,+3162.01+0.0146222d,+360.026+0.00166301d,+280.016+0.00129339d,+760.116+0.00351164d,+2080.87+0.00961847d,+200.008+0.000922374d,+280.016+0.00129139d,+280.016+0.00129139d,+280.012+0.000975124d,+320.021+0.0014759d,+440.039+0.00202952d,+160.005+0.000737882d,+200.008+0.000922374d
2021-01-07 00:00:00 PST,+800.129+0.00370074d,+1440.42+0.00667175d,+1320.35+0.00611532d,+1360.37+0.00630079d,+3722.8+0.0172592d,+280.016+0.00129637d,+1760.63+0.00815594d,+760.117+0.00351975d,+440.039+0.00203736d,+200.008+0.000924387d,+240.012+0.00110929d,+200.008+0.000924387d,+240.012+0.00110929d,+360.026+0.00166406d,+240.012+0.00110929d,+200.008+0.000924387d,+200.008+0.000924387d
2021-01-07 00:15:00 PST,+560.063+0.0025854d,+1320.35+0.00609962d,+1320.35+0.00609962d,+1280.33+0.00591464d,+2000.81+0.00924564d,+320.021+0.0014778d,+320.021+0.0014778d,+760.116+0.00351071d,+280.016+0.00129304d,+280.016+0.00129171d,+240.012+0.00110715d,+240.012+0.00110715d,+240.012+0.00110715d,+200.008+0.000922606d,+200.008+0.000922606d,+280.016+0.00129171d,+240.012+0.00110715d
2021-01-07 00:30:00 PST,+520.054+0.00239949d,+1120.25+0.00517402d,+2441.2+0.011281d,+1240.31+0.0057288d,+1960.77+0.00905914d,+360.026+0.00166232d,+280.016+0.00129285d,+960.185+0.00443445d,+240.012+0.00110813d,+160.005+0.000737779d,+120.003+0.000553321d,+240.012+0.00110672d,+160.005+0.000737779d,+200.008+0.000922247d,+240.012+0.00110672d,+240.012+0.00110672d,+240.012+0.00110672d
2021-01-07 00:45:00 PST,+680.093+0.00313631d,+1160.27+0.00535554d,+1320.35+0.00609482d,+1320.35+0.00609482d,+2881.67+0.0133103d,+320.021+0.00147664d,+280.016+0.00129203d,+1880.71+0.00868344d,+280.016+0.00129203d,+240.012+0.00110584d,+160.005+0.000737194d,+200.008+0.000921515d,+200.008+0.000921515d,+120.003+0.000552882d,+240.012+0.00110584d,+160.005+0.000737194d,+240.012+0.00110584d
2021-01-07 01:00:00 PST,+1160.27+0.00535173d,+1240.31+0.00572573d,+1320.35+0.00609543d,+1080.23+0.00498644d,+760.116+0.0035083d,+360.026+0.00166143d,+5045.13+0.0233259d,+680.093+0.00313885d,+280.016+0.00129216d,+160.005+0.000737073d,+200.008+0.000921363d,+240.012+0.00110566d,+120.003+0.000552791d,+160.005+0.000737073d,+160.005+0.000737073d,+160.005+0.000737073d,+240.012+0.00110566d
2021-01-07 01:15:00 PST,+1160.27+0.00535292d,+1240.31+0.00572926d,+1320.35+0.00609918d,+680.093+0.00314079d,+800.129+0.00369531d,+1520.47+0.00702415d,+5967.18+0.0276163d,+680.093+0.00314079d,+280.016+0.00129295d,+120.003+0.000552942d,+200.008+0.000921615d,+160.005+0.000737274d,+200.008+0.000921615d,+160.005+0.000737274d,+120.003+0.000552942d,+160.005+0.000737274d,+160.005+0.000737274d
2021-01-07 01:30:00 PST,+520.054+0.00239688d,+1240.31+0.0057207d,+1320.35+0.00609007d,+280.016+0.00129102d,+760.116+0.00350522d,+280.016+0.00129102d,+2521.28+0.0116349d,+680.093+0.0031361d,+280.016+0.00129102d,+160.005+0.000736889d,+200.008+0.000921133d,+200.008+0.000921133d,+200.008+0.000921133d,+240.012+0.00110539d,+160.005+0.000736889d,+160.005+0.000736889d,+160.005+0.000736889d
2021-01-07 01:45:00 PST,+520.054+0.00239872d,+1080.23+0.00498896d,+1160.27+0.00535877d,+280.016+0.00129281d,+760.116+0.00351007d,+280.016+0.00129281d,+6568.7+0.0304041d,+560.063+0.00258605d,+240.012+0.0011081d,+240.012+0.00110619d,+160.005+0.000737427d,+200.008+0.000921806d,+160.005+0.000737427d,+160.005+0.000737427d,+200.008+0.000921806d,+200.008+0.000921806d,+160.005+0.000737427d
2021-01-07 02:00:00 PST,+480.046+0.00221205d,+920.17+0.00424583d,+280.016+0.00129171d,+240.012+0.00110715d,+920.17+0.00424583d,+400.032+0.00184543d,+6769.23+0.0313082d,+400.032+0.00184543d,+240.012+0.00110715d,+240.012+0.00110543d,+160.005+0.000736919d,+240.012+0.00110543d,+160.005+0.000736919d,+200.008+0.000921171d,+200.008+0.000921171d,+240.012+0.00110543d,+160.005+0.000736919d
2021-01-07 02:15:00 PST,+440.039+0.00203115d,+2441.2+0.0112959d,+280.016+0.00129456d,+280.016+0.00129456d,+1920.74+0.00888577d,+320.021+0.00147953d,+8093.23+0.0375345d,+320.021+0.00147953d,+280.016+0.00129456d,+240.012+0.0011071d,+160.005+0.000738032d,+240.012+0.0011071d,+120.003+0.000553511d,+120.003+0.000553511d,+240.012+0.0011071d,+240.012+0.0011071d,+240.012+0.0011071d
2021-01-07 02:30:00 PST,+560.063+0.00258187d,+280.016+0.0012921d,+280.016+0.0012921d,+280.016+0.0012921d,+400.032+0.00184598d,+360.026+0.00166135d,+8293.87+0.0383948d,+240.012+0.00110748d,+280.016+0.0012921d,+320.021+0.00147435d,+160.005+0.000737104d,+200.008+0.000921402d,+200.008+0.000921402d,+160.005+0.000737104d,+160.005+0.000737104d,+160.005+0.000737104d,+240.012+0.00110571d
2021-01-07 02:45:00 PST,+520.054+0.00239566d,+280.016+0.00129213d,+320.021+0.00147676d,+280.016+0.00129213d,+280.016+0.00129213d,+320.021+0.00147676d,+9658.82+0.0447396d,+1480.44+0.00683479d,+1560.49+0.00720459d,+280.016+0.00128917d,+240.012+0.00110497d,+200.008+0.000920789d,+200.008+0.000920789d,+120.003+0.000552446d,+160.005+0.000736613d,+160.005+0.000736613d,+200.008+0.000920789d
2021-01-07 03:00:00 PST,+520.054+0.00239174d,+240.012+0.00110523d,+280.016+0.00128947d,+240.012+0.00110523d,+280.016+0.00128947d,+280.016+0.00128947d,+9297.4+0.0429701d,+280.016+0.00128947d,+280.016+0.00128947d,+400.032+0.00183904d,+160.005+0.00073551d,+160.005+0.00073551d,+200.008+0.00091941d,+240.012+0.00110332d,+120.003+0.000551619d,+160.005+0.00073551d,+200.008+0.00091941d
2021-01-07 03:15:00 PST,+520.054+0.0023946d,+280.016+0.00129122d,+840.142+0.00387496d,+240.012+0.00110673d,+240.012+0.00110673d,+280.016+0.00129122d,+10140.7+0.0469475d,+280.016+0.00129122d,+240.012+0.00110673d,+520.054+0.00239367d,+160.005+0.000736355d,+240.012+0.00110458d,+160.005+0.000736355d,+200.008+0.000920465d,+240.012+0.00110458d,+200.008+0.000920465d,+160.005+0.000736355d
2021-01-07 03:30:00 PST,+440.039+0.00202527d,+240.012+0.00110631d,+800.129+0.00368895d,+1320.35+0.00608867d,+280.016+0.00129073d,+320.021+0.00147515d,+9377.72+0.0433851d,+240.012+0.00110631d,+240.012+0.00110631d,+200.008+0.000919998d,+160.005+0.00073598d,+200.008+0.000919998d,+120.003+0.000551972d,+160.005+0.00073598d,+240.012+0.00110402d,+200.008+0.000919998d,+160.005+0.00073598d
2021-01-07 03:45:00 PST,+5205.45+0.0240518d,+200.008+0.000922909d,+280.016+0.00129213d,+280.016+0.00129213d,+240.012+0.00110752d,+360.026+0.0016614d,+10100.6+0.0467942d,+200.008+0.000922909d,+280.016+0.00129213d,+240.012+0.00110542d,+120.003+0.000552669d,+240.012+0.00110542d,+200.008+0.000921159d,+160.005+0.000736909d,+160.005+0.000736909d,+200.008+0.000921159d,+200.008+0.000921159d
2021-01-07 04:00:00 PST,+520.054+0.00239221d,+520.054+0.00239767d,+400.032+0.00184423d,+320.021+0.00147531d,+240.012+0.00110643d,+1440.42+0.0066434d,+8695.23+0.0402211d,+240.012+0.00110643d,+5005.04+0.0231171d,+320.021+0.00147124d,+240.012+0.00110337d,+200.008+0.000919456d,+160.005+0.000735547d,+160.005+0.000735547d,+120.003+0.000551646d,+200.008+0.000919456d,+240.012+0.00110337d
2021-01-07 04:15:00 PST,+9257.33+0.0429697d,+3682.75+0.0171258d,+3642.69+0.0169393d,+4123.44+0.0191786d,+4524.15+0.0210458d,+3963.18+0.018432d,+12913.9+0.0602794d,+8293.96+0.0386416d,+3883.05+0.0180588d,+200.008+0.000921396d,+200.008+0.000921396d,+200.008+0.000921396d,+240.012+0.0011057d,+160.005+0.000737099d,+160.005+0.000737099d,+160.005+0.000737099d,+240.012+0.0011057d
2021-01-07 04:30:00 PST,+6047.34+0.027863d,+360.026+0.00165768d,+400.032+0.00184191d,+320.021+0.00147346d,+280.016+0.00128925d,+400.032+0.00184191d,+9257.25+0.0427764d,+1040.22+0.00479082d,+5686.5+0.0262387d,+160.005+0.000734475d,+200.008+0.000918116d,+200.008+0.000918116d,+160.005+0.000734475d,+200.008+0.000918116d,+200.008+0.000918116d,+120.003+0.000550843d,+160.005+0.000734475d
2021-01-07 04:45:00 PST,+2641.4+0.0121619d,+320.021+0.00147771d,+320.021+0.00147771d,+4924.89+0.0227831d,+280.016+0.00129296d,+360.026+0.00166246d,+8534.7+0.0395401d,+5486.07+0.0253849d,+5846.89+0.0270584d,+160.005+0.00073549d,+160.005+0.00073549d,+240.012+0.00110329d,+120.003+0.000551604d,+240.012+0.00110329d,+240.012+0.00110329d,+200.008+0.000919384d,+200.008+0.000919384d
2021-01-07 05:00:00 PST,+4564.18+0.021039d,+320.021+0.00147559d,+320.021+0.00147559d,+360.026+0.00166008d,+360.026+0.00166008d,+400.032+0.00184458d,+8936.1+0.041347d,+5766.69+0.0266482d,+1880.71+0.00867726d,+120.003+0.000551579d,+120.003+0.000551579d,+280.016+0.00128714d,+160.005+0.000735456d,+120.003+0.000551579d,+200.008+0.000919342d,+240.012+0.00110324d,+160.005+0.000735456d
2021-01-07 05:15:00 PST,+6448.37+0.0297877d,+280.016+0.00129449d,+360.026+0.00166443d,+5205.47+0.0241123d,+320.021+0.00147945d,+1360.37+0.00629162d,+8334.03+0.038653d,+6207.78+0.0287668d,+5125.3+0.0237402d,+160.005+0.000736216d,+160.005+0.000736216d,+280.016+0.00128847d,+320.021+0.00147257d,+200.008+0.000920292d,+160.005+0.000736216d,+200.008+0.000920292d,+160.005+0.000736216d
