# file...... 1Meter_652_A_power.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_652_A_24:measured_power,house_meter_652_A_25:measured_power,house_meter_652_A_26:measured_power,house_meter_652_A_27:measured_power,house_meter_652_A_28:measured_power,house_meter_652_A_29:measured_power,house_meter_652_A_30:measured_power,house_meter_652_A_31:measured_power,house_meter_652_A_32:measured_power,house_meter_652_A_33:measured_power,house_meter_652_A_34:measured_power,house_meter_652_A_35:measured_power,house_meter_652_A_36:measured_power,house_meter_652_A_37:measured_power,house_meter_652_A_38:measured_power,house_meter_652_A_39:measured_power,house_meter_652_A_40:measured_power
2021-01-11 11:30:00 PST,+1360.38+0.00633262d,+3682.77+0.0172438d,+8575.03+0.0402312d,+5245.62+0.0245772d,+6889.69+0.0323019d,+11788.4+0.0553804d,+2961.79+0.0138639d,+3642.71+0.0170559d,+4363.89+0.0204387d,+13396.6+0.0627357d,+4564.23+0.0212971d,+2481.25+0.0115679d,+2601.37+0.0121286d,+240.012+0.00111795d,+3001.83+0.0139979d,+200.008+0.000931602d,+160.005+0.000745263d
2021-01-11 11:45:00 PST,+480.047+0.00224295d,+3442.42+0.0161596d,+5566.34+0.0261525d,+5927.19+0.0278521d,+4884.88+0.0229444d,+11266+0.0530557d,+2000.82+0.0093868d,+3402.37+0.0159713d,+4965.04+0.0233217d,+2761.56+0.0129384d,+9739.42+0.0457614d,+8145.17+0.0382457d,+8695.47+0.0408388d,+200.008+0.000936094d,+2521.3+0.0118116d,+280.016+0.0013106d,+240.012+0.00112334d
2021-01-11 12:00:00 PST,+1360.38+0.00634199d,+3522.53+0.0164591d,+3722.82+0.0173964d,+2961.78+0.0138359d,+7010.02+0.0328011d,+2961.78+0.0138359d,+2761.55+0.0128994d,+5686.59+0.0265942d,+4604.32+0.0215233d,+1440.42+0.00670103d,+4203.58+0.0195776d,+2561.33+0.0119211d,+3963.19+0.0184562d,+240.012+0.00111602d,+240.012+0.00111602d,+240.012+0.00111602d,+1280.33+0.00595589d
2021-01-11 12:15:00 PST,+680.094+0.00318768d,+3642.73+0.017187d,+5847.03+0.0276124d,+3001.85+0.0141595d,+6849.66+0.0323606d,+1920.76+0.00905606d,+15650.6+0.0742096d,+11587.7+0.0548523d,+7411.31+0.0350222d,+600.073+0.00280541d,+4844.79+0.0226892d,+2521.3+0.0117966d,+2561.34+0.0119841d,+240.012+0.00112192d,+2601.38+0.0121717d,+160.005+0.000747907d,+200.008+0.000934907d
2021-01-11 12:30:00 PST,+1680.58+0.0078652d,+3522.54+0.0165503d,+4684.49+0.0220201d,+5245.64+0.0246635d,+10623.2+0.0500576d,+2200.99+0.0103355d,+10342+0.0487269d,+3722.84+0.0174928d,+2921.75+0.0137241d,+2401.17+0.0112267d,+5446.05+0.0254948d,+4684.47+0.0219228d,+3202.09+0.0149763d,+120.003+0.000560555d,+3482.47+0.0162896d,+120.003+0.000560555d,+160.005+0.000747425d
2021-01-11 12:45:00 PST,+920.173+0.00432117d,+2641.43+0.0124546d,+5967.32+0.028175d,+5446.1+0.0257085d,+7050.23+0.0333029d,+7250.82+0.0342533d,+4163.56+0.0196439d,+4924.99+0.0232436d,+2120.92+0.00999822d,+13075.3+0.0619668d,+6769.44+0.0319983d,+5526.28+0.0261087d,+2641.43+0.0124645d,+120.003+0.000565688d,+2521.31+0.0118971d,+2601.27+0.0111945d,+10462.6+0.0495309d
2021-01-11 13:00:00 PST,+1080.24+0.00505815d,+680.095+0.0031921d,+3963.22+0.0186268d,+3001.84+0.0141029d,+5325.81+0.0250449d,+15328.3+0.0723798d,+2241.03+0.0105252d,+3682.78+0.0173068d,+1720.61+0.00807929d,+1440.42+0.00676611d,+8655.37+0.0407775d,+6969.96+0.0328144d,+7531.64+0.0354669d,+160.005+0.000751198d,+240.012+0.00112685d,+560.033+0.00134168d,+12914.3+0.0609492d
2021-01-11 13:15:00 PST,+1160.27+0.00540234d,+2601.38+0.0121492d,+4043.33+0.0188946d,+2961.78+0.0138344d,+8414.44+0.0393911d,+4804.7+0.0224595d,+1720.6+0.00803282d,+6769.34+0.0316685d,+5125.35+0.0239615d,+560.064+0.00260763d,+5125.34+0.0239076d,+3482.46+0.0162334d,+2561.33+0.0119351d,+240.012+0.00111734d,+2601.37+0.0121219d,+560.032+0.00133035d,+9217.29+0.0430667d
2021-01-11 13:30:00 PST,+680.094+0.00316631d,+0+0d,+5085.28+0.0238232d,+4403.96+0.0206257d,+7451.34+0.0349415d,+2000.82+0.00936152d,+8213.79+0.0385288d,+11346.3+0.0532913d,+5165.44+0.0241996d,+600.073+0.00279548d,+5446.03+0.0254208d,+3402.35+0.0158681d,+2721.5+0.0126892d,+280.016+0.0013043d,+2641.42+0.0123154d,+440.021+0.0011011d,+7892.68+0.0368779d
2021-01-11 13:45:00 PST,+1240.31+0.00577365d,+5125.35+0.0239707d,+3963.2+0.0185267d,+5085.27+0.0237829d,+6448.48+0.0301751d,+2160.95+0.0100943d,+10261.5+0.0480928d,+3802.94+0.0177764d,+2721.51+0.0127157d,+600.073+0.00279147d,+4403.94+0.0205182d,+3402.35+0.0158453d,+3562.57+0.0165926d,+720.105+0.00335d,+2641.41+0.0122977d,+120.003+0.00055813d,+5165.42+0.0240735d
2021-01-11 14:00:00 PST,+880.158+0.0041102d,+5526.23+0.0258876d,+3923.14+0.0183659d,+3081.94+0.0144229d,+6929.8+0.0324813d,+2921.74+0.0136723d,+2761.55+0.0129219d,+3802.95+0.0178023d,+2241.02+0.010484d,+12351.3+0.0581504d,+8815.92+0.0414455d,+12552.3+0.0591018d,+7651.99+0.0359564d,+680.094+0.00318663d,+440.04+0.00206163d,+120.003+0.000562153d,+280.016+0.00131182d
2021-01-11 14:15:00 PST,+2401.17+0.0112309d,+8294.1+0.0390258d,+4083.41+0.0191803d,+5125.38+0.0240848d,+6889.72+0.0323992d,+14121+0.0666023d,+2401.18+0.0112709d,+3682.77+0.0172956d,+1600.52+0.00751023d,+7852.59+0.0367928d,+4403.95+0.0206054d,+3642.7+0.0170383d,+2721.51+0.0127248d,+1440.42+0.00673137d,+2761.55+0.0129122d,+160.005+0.000747346d,+1720.6+0.00804162d
2021-01-11 14:30:00 PST,+680.094+0.00318251d,+6328.24+0.0298748d,+6328.24+0.0298748d,+4243.7+0.0200168d,+8896.29+0.0420428d,+15570.1+0.0737856d,+1440.43+0.00678641d,+7090.34+0.0334831d,+7491.55+0.0353836d,+600.073+0.00280394d,+3682.76+0.0172299d,+3682.76+0.0172299d,+2681.46+0.0125402d,+2361.14+0.0110407d,+280.016+0.00130825d,+240.012+0.00112133d,+1720.6+0.00804346d
2021-01-11 14:45:00 PST,+1600.52+0.007486d,+9337.92+0.0440429d,+5526.26+0.0260241d,+5205.56+0.0245106d,+6649.07+0.0313261d,+2481.26+0.0116701d,+7611.9+0.0358765d,+12431.8+0.0587102d,+2721.52+0.0128013d,+600.073+0.00280254d,+3602.64+0.0168461d,+3402.36+0.0159083d,+3001.83+0.0140333d,+2401.17+0.0112225d,+2601.38+0.0121592d,+2040.67+0.00755684d,+880.158+0.00411109d
2021-01-11 15:00:00 PST,+4724.55+0.0221288d,+8013.17+0.0377255d,+4403.97+0.0207029d,+4722.52+0.012254d,+6809.5+0.0320429d,+1880.72+0.00883209d,+14925.8+0.0704704d,+3202.1+0.0150456d,+2721.52+0.0127849d,+3001.84+0.0140533d,+8173.65+0.0383464d,+5045.19+0.0236391d,+3442.42+0.0161187d,+2401.18+0.0112385d,+240.012+0.00112236d,+3722.49+0.0153292d,+1680.58+0.00786346d
2021-01-11 15:15:00 PST,+6769.39+0.0318291d,+8575.09+0.0403941d,+3762.9+0.0176906d,+7886.71+0.0195409d,+6649.06+0.0312965d,+2841.65+0.0133545d,+3682.78+0.0173134d,+2761.56+0.0129777d,+3482.48+0.0163704d,+10100.9+0.0475979d,+7210.66+0.0339378d,+7571.76+0.0356427d,+8414.52+0.0396236d,+2481.26+0.0116557d,+160.005+0.000750913d,+840.1+0.0027276d,+1280.34+0.00601142d
2021-01-11 15:30:00 PST,+4804.73+0.0225821d,+8294.13+0.0390986d,+4444.05+0.0209162d,+7926.83+0.0197803d,+5165.47+0.0243188d,+4323.83+0.0203494d,+2481.26+0.0116688d,+2761.56+0.0129885d,+7531.64+0.0354931d,+14201.5+0.0670176d,+5446.07+0.0256079d,+3242.15+0.0152311d,+3442.43+0.0161733d,+2521.3+0.0118412d,+2481.26+0.0116529d,+3442.43+0.0161733d,+880.158+0.00413085d
2021-01-11 15:45:00 PST,+1600.52+0.007529d,+7451.46+0.035296d,+3322.27+0.0157101d,+6003.73+0.0142512d,+9578.95+0.0454135d,+16053.4+0.0763133d,+1360.38+0.00642766d,+5125.42+0.0242547d,+9137.24+0.0433114d,+3883.09+0.018242d,+4724.57+0.0222028d,+4804.73+0.0225803d,+3362.31+0.0157922d,+2561.34+0.0120262d,+240.012+0.00112585d,+1400.4+0.00657215d,+1160.28+0.00544469d
2021-01-11 16:00:00 PST,+800.131+0.00376906d,+8454.82+0.0402331d,+4724.62+0.0224478d,+7326.45+0.0201998d,+7090.42+0.0337213d,+16939.7+0.0808949d,+3001.86+0.0142524d,+14242.2+0.0679363d,+5005.19+0.0237836d,+3642.72+0.0171534d,+4363.91+0.0205556d,+3562.6+0.0167756d,+3282.21+0.0154535d,+2521.3+0.0118673d,+2561.35+0.0120559d,+640.084+0.00301042d,+1560.5+0.00734206d
2021-01-11 16:15:00 PST,+1720.61+0.00812867d,+8575.28+0.0409148d,+3522.57+0.0167718d,+3041.92+0.0144804d,+4925.03+0.0234629d,+16416.2+0.0785828d,+15369.2+0.0735389d,+15490+0.0741205d,+4965.12+0.0236542d,+4363.93+0.0206818d,+10422.5+0.049519d,+8535.07+0.0405198d,+8655.49+0.0410936d,+320.021+0.00151413d,+13357+0.0635387d,+560.065+0.00265013d,+240.012+0.00113554d
2021-01-11 16:30:00 PST,+1440.43+0.00677749d,+7652.12+0.0363623d,+6970.05+0.0331118d,+2961.81+0.014047d,+7010.17+0.0333029d,+7611.99+0.036171d,+16456.3+0.0784861d,+16617.4+0.0792598d,+4684.54+0.0222332d,+5005.15+0.0236053d,+5406+0.0255d,+3402.38+0.0160357d,+2841.66+0.0133899d,+1440.43+0.0067834d,+16858.7+0.0798994d,+1080.24+0.00508642d,+120.003+0.000564826d
2021-01-11 16:45:00 PST,+2120.93+0.0100165d,+8414.71+0.0401242d,+5526.34+0.0263198d,+3122.02+0.0148542d,+9257.81+0.0441599d,+4564.32+0.0217294d,+8254.15+0.039356d,+16335.6+0.078152d,+12472.4+0.0595733d,+15489.8+0.0737501d,+5325.86+0.0252508d,+3467.01+0.0164251d,+2681.48+0.0126995d,+1520.48+0.0071975d,+15892.4+0.0756799d,+240.012+0.00113555d,+160.005+0.000756993d
2021-01-11 17:00:00 PST,+2481.26+0.0116866d,+9056.98+0.0430426d,+5205.6+0.0246997d,+5285.77+0.025081d,+5325.86+0.0252716d,+5365.95+0.0254623d,+2841.67+0.0134701d,+16617.4+0.0792216d,+10101.1+0.0480256d,+4203.64+0.0198564d,+7852.71+0.0371491d,+4243.71+0.020046d,+3963.23+0.018719d,+2401.19+0.0113339d,+15328.6+0.0727405d,+280.016+0.00132056d,+160.005+0.00075455d
2021-01-11 17:15:00 PST,+5566.38+0.0262953d,+6769.49+0.0321799d,+5606.51+0.0266386d,+3081.96+0.0146283d,+6288.19+0.029886d,+7852.78+0.0373463d,+4323.87+0.0205334d,+16698+0.0797056d,+7491.63+0.0356234d,+5365.94+0.0254214d,+10824.2+0.0513964d,+9538.81+0.0452687d,+3963.24+0.0187652d,+3883.11+0.0183852d,+7852.74+0.037241d,+560.065+0.00264808d,+1400.4+0.00662363d
2021-01-11 17:30:00 PST,+5566.36+0.0262347d,+7250.88+0.0344521d,+5486.22+0.0260484d,+3001.86+0.0142381d,+8775.95+0.0417248d,+13437.5+0.0640117d,+4404.01+0.0209007d,+17261.9+0.0823616d,+6488.71+0.0308209d,+4724.59+0.0222895d,+8631.6+0.0407875d,+8976.59+0.0424237d,+6368.34+0.0300647d,+480.047+0.0022608d,+4403.99+0.0207742d,+400.033+0.00188391d,+320.021+0.00150705d
2021-01-11 17:45:00 PST,+6889.76+0.0325302d,+5406.07+0.0257733d,+4644.48+0.0221354d,+3242.18+0.0154431d,+9659.41+0.0461327d,+16617.6+0.079596d,+14926.5+0.0714449d,+15973.2+0.0764888d,+5125.45+0.0244326d,+5125.4+0.0241713d,+5847.03+0.0275827d,+3802.97+0.017925d,+2681.48+0.0126331d,+1160.28+0.00546294d,+240.012+0.00112962d,+200.008+0.000941329d,+280.016+0.00131793d
2021-01-11 18:00:00 PST,+4844.83+0.0228897d,+5325.91+0.0254625d,+3482.52+0.0166367d,+9016.96+0.0431755d,+8575.34+0.0410533d,+9177.57+0.0439475d,+17060.9+0.0819682d,+16537.2+0.0794346d,+13638.9+0.065433d,+16375.5+0.0778508d,+5526.3+0.0261546d,+3843.04+0.0181755d,+2761.57+0.0130549d,+320.021+0.00151133d,+200.008+0.000944511d,+200.008+0.000944511d,+480.047+0.00226722d
2021-01-11 18:15:00 PST,+4644.41+0.0217983d,+5285.75+0.0249802d,+3442.44+0.0162565d,+7892.84+0.0373414d,+4965.07+0.0234616d,+4524.21+0.0213745d,+16214.4+0.0769759d,+5005.16+0.0236514d,+8414.6+0.0398184d,+11024.9+0.0519233d,+5365.89+0.0252126d,+3442.42+0.0161621d,+2681.47+0.0125855d,+1440.42+0.00675723d,+280.016+0.00131297d,+240.012+0.00112538d,+440.04+0.00206344d
2021-01-11 18:30:00 PST,+400.033+0.00187052d,+5045.22+0.0237596d,+3442.43+0.0162009d,+3602.66+0.0169561d,+6087.61+0.0286808d,+4363.91+0.0205453d,+16214.2+0.0767106d,+0+0d,+4924.98+0.0231922d,+4323.83+0.0203245d,+13034.9+0.0614917d,+8695.51+0.0409475d,+7571.75+0.0356392d,+520.055+0.00244076d,+440.04+0.00206516d,+320.021+0.00150182d,+480.047+0.00225295d
2021-01-11 18:45:00 PST,+1080.24+0.00503627d,+7010.04+0.0328853d,+6689.14+0.0313758d,+3162.04+0.0148103d,+6608.92+0.0309985d,+3081.94+0.0144347d,+6769.36+0.0317531d,+0+0d,+5045.2+0.0236489d,+4323.81+0.0202134d,+5566.31+0.0260352d,+3642.7+0.0170246d,+2681.46+0.0125272d,+1280.33+0.00597802d,+3522.53+0.0164621d,+3402.36+0.0158997d,+1240.31+0.00579107d
2021-01-11 19:00:00 PST,+440.039+0.00205419d,+8856.11+0.0417689d,+5686.63+0.0267855d,+6047.5+0.0284895d,+7852.66+0.037021d,+13356.7+0.0631127d,+6649.07+0.0313312d,+0+0d,+8133.59+0.0383498d,+5405.97+0.0253327d,+5526.23+0.0258976d,+3642.71+0.0170577d,+2801.6+0.0131145d,+640.083+0.00299365d,+5005.11+0.0234505d,+6408.39+0.0300424d,+480.047+0.00224502d
2021-01-11 19:15:00 PST,+1000.2+0.00467691d,+8454.73+0.0399929d,+6127.73+0.0289578d,+3162.06+0.0149247d,+6007.43+0.0283879d,+17382.5+0.0825283d,+5205.58+0.0245906d,+0+0d,+15570.1+0.0738678d,+10623.2+0.0500489d,+5606.44+0.0263592d,+3602.66+0.0169243d,+2721.51+0.0127803d,+1040.22+0.00488156d,+4924.97+0.0231487d,+4965.05+0.0233375d,+2681.47+0.0125921d
2021-01-11 19:30:00 PST,+960.189+0.00452173d,+7010.19+0.0333836d,+4003.32+0.0190406d,+3282.23+0.0156063d,+7210.79+0.0343418d,+16778.6+0.0802289d,+4444.09+0.0211409d,+12622.5+0.0602509d,+11587.9+0.0552887d,+10944.8+0.0519735d,+6007.45+0.0284693d,+5726.77+0.027136d,+6007.45+0.0284693d,+1320.36+0.00624507d,+4925+0.0233291d,+4965.09+0.0235194d,+3843.05+0.0181959d
2021-01-11 19:45:00 PST,+2321.1+0.0108986d,+7732.37+0.0367386d,+5205.6+0.0247073d,+3162.07+0.0149954d,+5806.97+0.0275685d,+9699.49+0.0461225d,+16818.8+0.0802133d,+15530.1+0.0740274d,+5806.97+0.0275685d,+3682.79+0.0173614d,+11507.3+0.054423d,+6849.65+0.0323328d,+7451.42+0.0351821d,+360.027+0.00169493d,+2321.11+0.0109361d,+4924.98+0.0232293d,+440.04+0.00207168d
2021-01-11 20:00:00 PST,+7090.28+0.0332824d,+7331.06+0.0346318d,+3402.38+0.0160468d,+4243.7+0.0200217d,+9097.04+0.0430056d,+3202.11+0.015101d,+16335.1+0.0774549d,+9297.8+0.0439584d,+5446.1+0.0257073d,+3682.77+0.0172587d,+5325.79+0.0249752d,+4924.95+0.0230917d,+4403.96+0.0206445d,+1240.31+0.00580672d,+520.055+0.002434d,+2401.18+0.0112468d,+1400.4+0.00655662d
2021-01-11 20:15:00 PST,+2761.55+0.0129079d,+9096.94+0.0427455d,+3402.36+0.0159501d,+6488.61+0.0304566d,+6087.58+0.0285695d,+4203.61+0.0197127d,+6488.61+0.0304566d,+2961.79+0.0138822d,+4924.96+0.0231023d,+3602.64+0.0168435d,+5606.41+0.0262332d,+3482.47+0.0162809d,+3562.58+0.016656d,+3522.53+0.0164684d,+3883.07+0.0181567d,+3883.07+0.0181567d,+1280.33+0.00598031d
2021-01-11 20:30:00 PST,+3642.7+0.0170224d,+6729.26+0.031584d,+3442.42+0.0161354d,+3242.15+0.0151954d,+6929.82+0.0325281d,+4484.11+0.021027d,+4363.89+0.0204623d,+2881.7+0.0135041d,+11788.5+0.0554447d,+9900.03+0.0464411d,+5446.05+0.0255009d,+3463.11+0.0162028d,+3562.59+0.0166689d,+5887.07+0.027571d,+400.033+0.00186929d,+4884.87+0.022868d,+520.055+0.00243025d
2021-01-11 20:45:00 PST,+3242.16+0.0153008d,+7491.6+0.0355478d,+3482.5+0.0164971d,+5165.51+0.0244868d,+7130.51+0.0338293d,+13558.1+0.0644956d,+3282.22+0.0155471d,+2761.57+0.0130781d,+6689.25+0.03173d,+10663.5+0.0506662d,+10824.3+0.0514333d,+8855.42+0.0420437d,+8494.92+0.0403261d,+5125.42+0.0242969d,+3322.28+0.0157374d,+1440.43+0.0068179d,+920.175+0.00435448d
2021-01-11 21:00:00 PST,+3442.42+0.0161717d,+9056.93+0.0429239d,+6488.68+0.0307194d,+3242.16+0.0153289d,+5967.34+0.0282452d,+17745.3+0.0844049d,+4564.29+0.0215916d,+9378.16+0.0444522d,+5045.25+0.0238715d,+3602.66+0.0169316d,+5606.44+0.0263705d,+3562.6+0.0167431d,+3522.54+0.0165545d,+6684.7+0.0161398d,+3522.54+0.0165545d,+1040.22+0.00488365d,+1600.52+0.0075159d
2021-01-11 21:15:00 PST,+2321.11+0.0109993d,+6649.25+0.031939d,+5766.96+0.0276907d,+8856.43+0.0425803d,+10663.8+0.051309d,+16416.6+0.0791804d,+16859.7+0.0813328d,+16013.9+0.0772247d,+6087.75+0.029235d,+3602.68+0.0170906d,+5245.69+0.0249017d,+3562.62+0.0169003d,+3522.56+0.01671d,+6685.16+0.0177289d,+4524.23+0.0214705d,+400.033+0.00189518d,+1800.67+0.00853575d
2021-01-11 21:30:00 PST,+3122.01+0.0147458d,+9739.74+0.0465172d,+3522.57+0.0167804d,+3282.24+0.0156339d,+6649.19+0.0317158d,+16859.3+0.0807607d,+8735.87+0.0417052d,+16819+0.0805663d,+5045.29+0.0240493d,+3642.73+0.0172056d,+5446.11+0.0257426d,+3602.67+0.0170162d,+3562.61+0.0168267d,+4243.07+0.0166227d,+2761.57+0.0130389d,+1400.4+0.0066084d,+1200.3+0.00566364d
2021-01-11 21:45:00 PST,+2601.4+0.0123293d,+8374.63+0.0400921d,+3522.58+0.0168296d,+5205.64+0.0248882d,+6448.67+0.0308471d,+17262.4+0.0829494d,+4203.68+0.0200894d,+13276.8+0.0636913d,+13317.1+0.0638853d,+8896.39+0.0422956d,+5406.04+0.0256645d,+6328.28+0.0300542d,+7050.29+0.0334931d,+3681.53+0.00954198d,+2721.53+0.0129057d,+240.012+0.00113699d,+160.005+0.000757956d
2021-01-11 22:00:00 PST,+2721.52+0.0128599d,+8294.24+0.0394147d,+5045.26+0.0239431d,+4965.1+0.0235619d,+6970.05+0.0331039d,+12432.1+0.0591795d,+3522.56+0.0167064d,+2921.76+0.0138535d,+4884.93+0.0231807d,+12552.6+0.0596533d,+10101.1+0.0479542d,+6207.96+0.0294243d,+5406.03+0.0256149d,+320.013+0.000945701d,+3522.56+0.0166776d,+240.012+0.0011348d,+1600.53+0.00757172d
2021-01-11 22:15:00 PST,+3202.11+0.015095d,+6729.32+0.0318065d,+3322.27+0.0156808d,+7290.95+0.034469d,+9378.13+0.0443747d,+4484.14+0.0211749d,+3322.27+0.0156808d,+2961.8+0.0139774d,+4965.07+0.0234506d,+3562.6+0.0167506d,+4484.12+0.0210914d,+3602.66+0.0169393d,+3522.54+0.016562d,+240.012+0.00112695d,+4804.73+0.0226024d,+280.016+0.00131481d,+960.189+0.0045098d
2021-01-11 22:30:00 PST,+1720.61+0.00809449d,+5967.33+0.0281968d,+3442.44+0.0162492d,+3562.61+0.0168173d,+7531.68+0.0356116d,+3602.67+0.0170067d,+13558+0.0642653d,+2801.61+0.0132209d,+5005.15+0.0236409d,+3682.78+0.0173056d,+4844.81+0.0227769d,+3562.6+0.0167401d,+3642.72+0.0171171d,+200.008+0.000938513d,+4724.57+0.0222106d,+200.008+0.000938513d,+160.005+0.000750792d
2021-01-11 22:45:00 PST,+1200.3+0.00564935d,+5125.42+0.0242722d,+3682.8+0.0174301d,+6368.37+0.0301739d,+6408.48+0.0303644d,+3802.98+0.0179998d,+15368.9+0.0730918d,+5566.39+0.0263653d,+4884.92+0.023131d,+3642.72+0.0171594d,+5446.09+0.0256734d,+3682.78+0.0173484d,+3642.72+0.0171594d,+1320.36+0.00621376d,+6328.23+0.0298427d,+960.189+0.0045181d,+1400.4+0.00659068d
2021-01-11 23:00:00 PST,+1840.7+0.00872888d,+5726.84+0.0274062d,+7170.73+0.0343368d,+4884.97+0.0233692d,+10302.2+0.0493963d,+9659.48+0.0463023d,+4323.89+0.0206802d,+16215.1+0.0779405d,+9418.52+0.0451427d,+6769.5+0.0322231d,+9659.37+0.0460342d,+8775.98+0.0418088d,+8374.55+0.0398898d,+240.012+0.00113937d,+2561.36+0.0121709d,+680.096+0.00322911d,+560.065+0.00265907d
2021-01-11 23:15:00 PST,+1000.21+0.00471126d,+5686.69+0.0270158d,+3322.28+0.0157677d,+5085.35+0.024153d,+8013.3+0.0381056d,+16657.7+0.079498d,+2761.58+0.0131035d,+15208.1+0.0725357d,+2961.81+0.0140548d,+11001.5+0.0520076d,+3001.85+0.0141441d,+1960.79+0.00923486d,+1920.76+0.00904617d,+240.012+0.0011296d,+3562.61+0.0167901d,+280.016+0.0013179d,+240.012+0.0011296d
2021-01-11 23:30:00 PST,+1640.55+0.00770399d,+5766.86+0.0273107d,+2641.44+0.0124932d,+9338.02+0.0442885d,+8775.91+0.0416128d,+17503.5+0.0832981d,+1600.53+0.00756677d,+7210.73+0.034169d,+4644.45+0.021985d,+1640.55+0.00768781d,+2080.88+0.00975302d,+1040.22+0.0048734d,+1080.24+0.00506097d,+200.008+0.00093671d,+4123.47+0.0193427d,+160.005+0.00074935d,+160.005+0.00074935d
2021-01-11 23:45:00 PST,+1240.31+0.0058032d,+7290.92+0.0343805d,+3402.37+0.0160183d,+6207.91+0.0292605d,+8334.27+0.0393173d,+13115.4+0.0619948d,+4283.76+0.0201752d,+1000.2+0.00470432d,+2921.75+0.0137529d,+920.172+0.00429828d,+2281.06+0.0106611d,+1000.2+0.00467227d,+2521.29+0.0117851d,+160.005+0.000747179d,+2721.51+0.0127219d,+200.008+0.000933997d,+160.005+0.000747179d
2021-01-12 00:00:00 PST,+2120.92+0.00997955d,+5686.68+0.0269825d,+3282.22+0.0155582d,+5847.07+0.0277453d,+5967.36+0.0283175d,+10221.6+0.0485914d,+15328.8+0.0730247d,+2321.11+0.010998d,+7852.76+0.0372936d,+760.118+0.0035743d,+3562.6+0.0167717d,+4323.83+0.0203617d,+5285.73+0.0249013d,+120.003+0.000564141d,+5245.65+0.0247121d,+120.003+0.000564141d,+200.008+0.000940282d
2021-01-12 00:15:00 PST,+920.173+0.00431344d,+5526.28+0.0260732d,+5606.46+0.0264524d,+5365.92+0.025315d,+8254.02+0.0389867d,+9739.53+0.0460315d,+4363.91+0.0205793d,+880.159+0.00414471d,+2721.52+0.0128255d,+4484.11+0.0210577d,+6769.38+0.0318193d,+4163.55+0.0195497d,+1360.38+0.00638027d,+160.005+0.000750068d,+2561.34+0.0120188d,+120.003+0.000562537d,+240.012+0.00112516d
2021-01-12 00:30:00 PST,+920.173+0.00432678d,+6729.36+0.0319221d,+3442.45+0.0163078d,+9016.82+0.0428137d,+9619.14+0.0456851d,+10382.3+0.0493253d,+2401.19+0.0113702d,+9217.58+0.0437706d,+1640.55+0.00776595d,+12713.3+0.0601183d,+2841.66+0.013383d,+960.189+0.00451859d,+880.159+0.00414184d,+320.021+0.0015056d,+3562.6+0.0167833d,+240.012+0.00112915d,+1200.3+0.00564908d
2021-01-12 00:45:00 PST,+1040.22+0.00486493d,+7010.1+0.0330633d,+3282.21+0.0154569d,+4644.43+0.0218843d,+6889.75+0.0324941d,+8976.57+0.0423726d,+1480.45+0.00696674d,+13236.1+0.062589d,+2921.75+0.0137574d,+640.083+0.0029902d,+3602.64+0.0168504d,+960.188+0.00448617d,+760.118+0.00355112d,+1320.35+0.00616985d,+3602.64+0.0168504d,+200.008+0.000934186d,+120.003+0.000560484d
2021-01-12 01:00:00 PST,+1080.24+0.00503692d,+6689.14+0.0313835d,+3202.09+0.0150019d,+4644.4+0.021772d,+6929.82+0.0325159d,+6889.7+0.0323271d,+2841.65+0.0133112d,+3843.01+0.0180093d,+2961.79+0.0138747d,+720.105+0.00335299d,+2561.33+0.0119351d,+800.13+0.00372572d,+2000.81+0.00932112d,+160.005+0.000744855d,+2961.78+0.0138033d,+800.13+0.00372572d,+240.012+0.00111734d
2021-01-12 01:15:00 PST,+960.189+0.00450806d,+7973.13+0.0377999d,+5365.94+0.025412d,+4724.6+0.0223688d,+7010.14+0.0332212d,+7010.14+0.0332212d,+13960.4+0.0663493d,+720.107+0.00340375d,+7371.22+0.0349375d,+800.131+0.00376312d,+6849.64+0.0322949d,+6047.51+0.0285036d,+5726.73+0.0269881d,+160.005+0.000752327d,+6969.98+0.0328639d,+680.095+0.00319842d,+240.012+0.00112855d
2021-01-12 01:30:00 PST,+1000.2+0.00467247d,+7210.67+0.0339668d,+5526.26+0.0260141d,+7932.92+0.0373801d,+10261.6+0.0483995d,+6047.5+0.0284739d,+7451.39+0.0351042d,+760.118+0.00357117d,+2601.39+0.012231d,+1160.27+0.0054154d,+2721.51+0.0127103d,+916.971+0.0042794d,+800.13+0.00373394d,+120.003+0.000559859d,+4844.78+0.0226462d,+120.003+0.000559859d,+960.187+0.00448117d
2021-01-12 01:45:00 PST,+1040.22+0.00486217d,+6408.41+0.0301267d,+3242.15+0.015222d,+6649.05+0.0312611d,+7451.38+0.0350448d,+7611.87+0.035802d,+2681.47+0.0125867d,+800.131+0.00375288d,+1320.36+0.00619423d,+13356.5+0.0628125d,+2681.47+0.0125552d,+760.118+0.00355625d,+680.094+0.00318175d,+280.016+0.00130981d,+4644.4+0.0217636d,+120.003+0.000561291d,+200.008+0.000935532d
