# file...... Meter_684_A_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_A:measured_power,xfmr_meter_684_A_1:measured_power,xfmr_meter_684_A_2:measured_power,xfmr_meter_684_A_3:measured_power,xfmr_meter_684_A_4:measured_power,xfmr_meter_684_A_5:measured_power,house_meter_684_A_1:measured_power,house_meter_684_A_2:measured_power,house_meter_684_A_3:measured_power,house_meter_684_A_4:measured_power,house_meter_684_A_5:measured_power,house_meter_684_A_6:measured_power,house_meter_684_A_7:measured_power,house_meter_684_A_8:measured_power,house_meter_684_A_9:measured_power,house_meter_684_A_10:measured_power,house_meter_684_A_11:measured_power,house_meter_684_A_12:measured_power,house_meter_684_A_13:measured_power,house_meter_684_A_14:measured_power,house_meter_684_A_15:measured_power,house_meter_684_A_16:measured_power,house_meter_684_A_17:measured_power,house_meter_684_A_18:measured_power,house_meter_684_A_19:measured_power,house_meter_684_A_20:measured_power,house_meter_684_A_21:measured_power,house_meter_684_A_22:measured_power,house_meter_684_A_23:measured_power
2021-01-11 07:00:00 PST,+112584+632.021j,+27592.7+141.86j,+33525.3+208.976j,+37208.7+259.433j,+8530.86+13.5941j,+5725.49+6.36324j,+4564.13+0.0207921d,+1320.33+0.00575398d,+4083.24+0.0181995d,+4123.43+0.0191132d,+4203.57+0.0194853d,+760.116+0.00351856d,+4003.24+0.0185552d,+4443.99+0.0206018d,+1760.35+0.00462012d,+1400.4+0.00649113d,+4083.37+0.0189478d,+4323.78+0.0200653d,+5325.74+0.0247251d,+5686.54+0.0264041d,+5606.36+0.0260309d,+5205.48+0.0241657d,+5486.09+0.0254886d,+5646.45+0.0262353d,+1160.27+0.00538123d,+6087.5+0.0282896d,+9288.91+0.0220235d,+5927.11+0.0275425d,+2561.33+0.0118859d
2021-01-11 07:15:00 PST,+104158+538.759j,+31385.5+183.053j,+31185.1+181.314j,+28531.6+155.813j,+7609.06+10.9635j,+5445.85+6.09946j,+4243.63+0.0196323d,+1160.27+0.0053611d,+3963.16+0.0183327d,+4003.23+0.0185184d,+4163.49+0.019261d,+1040.22+0.00480616d,+8047.4+0.0211061d,+4644.35+0.0214897d,+1320.35+0.00610093d,+960.186+0.00443608d,+4043.29+0.0187033d,+4243.63+0.0196316d,+5766.71+0.026694d,+5325.72+0.0246483d,+5325.72+0.0246483d,+4083.36+0.018889d,+4564.2+0.0211071d,+5686.52+0.0263092d,+720.104+0.00332497d,+2641.4+0.0122057d,+7887.04+0.0205047d,+5967.18+0.0276108d,+480.046+0.00221632d
2021-01-11 07:30:00 PST,+92193.4+425.367j,+33203.4+205.575j,+22081.2+94.4984j,+23171.3+104.822j,+8450.78+13.3956j,+5285.84+5.89181j,+4484.07+0.0208262d,+1520.47+0.00705332d,+4003.24+0.0185894d,+4123.44+0.0191484d,+4003.24+0.0185894d,+1000.2+0.00463888d,+9208.65+0.0215572d,+4724.52+0.0219451d,+1440.42+0.00666817d,+1320.35+0.00611204d,+4283.7+0.0198535d,+1960.78+0.00907898d,+800.129+0.0037031d,+5726.62+0.0265564d,+5686.53+0.02637d,+800.129+0.0037031d,+840.142+0.00388913d,+5766.72+0.0267481d,+1080.24+0.00500103d,+1640.54+0.00759674d,+6084.05+0.0152956d,+6247.89+0.0289856d,+680.093+0.00314804d
2021-01-11 07:45:00 PST,+71797.5+243.794j,+26580.5+128.774j,+17047.4+55.3976j,+14231.5+37.9926j,+9613.9+17.1473j,+4323.63+3.79492j,+3442.36+0.0157291d,+1240.31+0.00566235d,+2841.61+0.012981d,+4802.4+0.0114936d,+2961.75+0.0135305d,+880.154+0.00401758d,+6604.35+0.0151082d,+3722.76+0.0170123d,+1280.33+0.00583513d,+1200.29+0.00547017d,+2441.18+0.0111309d,+1200.29+0.00547017d,+1040.21+0.00474036d,+3602.58+0.016434d,+5405.81+0.0246776d,+840.14+0.0038283d,+3842.93+0.0175233d,+1320.35+0.00601457d,+1280.33+0.00583217d,+1680.56+0.00765656d,+720.092+0.00293535d,+1760.62+0.00802154d,+560.062+0.00255048d
2021-01-11 08:00:00 PST,+57848.9+151.253j,+13987.6+35.3803j,+11098.3+22.6675j,+19708.7+75.8375j,+8250.12+12.5214j,+4803.89+4.43077j,+1120.25+0.00506783d,+1400.39+0.00633584d,+3921.91+0.011194d,+2160.46+0.00491565d,+1160.27+0.00524895d,+840.139+0.00380024d,+1960.39+0.00458543d,+1400.39+0.00633584d,+1520.46+0.00687586d,+1280.32+0.00578938d,+1200.28+0.00542729d,+1440.41+0.00651367d,+760.114+0.00343639d,+880.153+0.00397926d,+3041.82+0.0137641d,+960.182+0.00434121d,+600.071+0.00271685d,+1520.46+0.00688644d,+5445.86+0.0247037d,+6488.32+0.0294447d,+880.153+0.00398537d,+3322.18+0.0150575d,+680.091+0.00307924d
2021-01-11 08:15:00 PST,+51692.5+109.096j,+9772.98+17.0562j,+11941.5+26.3284j,+14799.3+42.9556j,+9372.73+16.0079j,+5805.65+6.44736j,+1000.2+0.00451182d,+1160.26+0.00523421d,+1800.33+0.0042244d,+1280.32+0.00577609d,+1160.26+0.00523421d,+880.152+0.00397012d,+1160.26+0.00523421d,+1320.34+0.00595673d,+1600.5+0.00722426d,+1160.26+0.00523623d,+1120.25+0.00505555d,+1440.41+0.00650122d,+2881.63+0.0130135d,+360.025+0.00162427d,+800.126+0.00361042d,+2561.29+0.0115654d,+640.081+0.00288954d,+2961.73+0.0133824d,+4363.75+0.0197283d,+4644.25+0.0209988d,+440.038+0.00198632d,+760.114+0.00343157d,+400.031+0.0018057d
2021-01-11 08:30:00 PST,+40616.2+69.5161j,+7768.37+10.8529j,+7568.07+10.3499j,+6526.12+7.74421j,+13909.2+35.7551j,+4844.25+4.61792j,+680.091+0.00306928d,+800.126+0.00361117d,+1000.2+0.00451449d,+1200.28+0.00541803d,+1000.2+0.00451449d,+840.139+0.00379182d,+1000.2+0.00451449d,+1240.3+0.00559876d,+1560.48+0.00704469d,+760.114+0.00343041d,+1440.2+0.00326074d,+1160.26+0.00523712d,+600.071+0.00270796d,+720.102+0.00324978d,+800.126+0.00361104d,+520.053+0.00234679d,+600.071+0.00270746d,+880.152+0.0039716d,+1560.48+0.00704339d,+600.071+0.00270746d,+680.091+0.0030686d,+600.071+0.00270746d,+760.114+0.00342977d
2021-01-11 08:45:00 PST,+38251.5+59.3699j,+6646.09+7.9633j,+8972.88+15.2236j,+7772.57+12.5872j,+10015.8+18.8594j,+4844.1+4.57481j,+680.091+0.00308714d,+840.14+0.00381389d,+800.127+0.00363219d,+920.153+0.00382986d,+760.114+0.0034505d,+840.14+0.00381389d,+880.153+0.0039956d,+920.167+0.00417732d,+1400.39+0.00636124d,+840.14+0.00381548d,+3321.47+0.010182d,+1120.25+0.00508815d,+600.071+0.00272495d,+360.026+0.00163474d,+600.071+0.00272495d,+720.103+0.00327018d,+720.103+0.00326948d,+360.026+0.00163439d,+4003.17+0.0181992d,+800.127+0.00363292d,+520.053+0.00236101d,+600.071+0.00272437d,+400.032+0.00181603d
2021-01-11 09:00:00 PST,+33076+44.2543j,+6325.53+7.21973j,+6846.65+8.52801j,+6085.62+6.88454j,+9935.05+18.376j,+3883.08+3.12158j,+720.103+0.00327085d,+680.092+0.00308906d,+840.127+0.00347011d,+800.127+0.00363445d,+760.114+0.00345265d,+800.127+0.00363445d,+760.114+0.00345265d,+960.182+0.00436176d,+1080.23+0.00490779d,+760.114+0.00345297d,+1640.27+0.00383561d,+1080.23+0.00490779d,+600.071+0.00272577d,+680.092+0.00308935d,+640.081+0.00290756d,+360.026+0.00163523d,+560.062+0.00254364d,+880.153+0.00399792d,+1760.61+0.00800002d,+480.046+0.00218016d,+520.053+0.0023619d,+520.053+0.0023619d,+560.062+0.00254364d
2021-01-11 09:15:00 PST,+36045.2+54.7967j,+6726.25+8.17267j,+9815.39+18.2359j,+6326.02+7.42642j,+10015.9+18.9574j,+3161.5+1.85131j,+840.14+0.00382194d,+720.103+0.00327571d,+840.14+0.00382194d,+800.127+0.00363985d,+760.114+0.00345778d,+920.168+0.00418613d,+920.154+0.00383794d,+920.168+0.00418613d,+840.14+0.00382405d,+680.092+0.00309536d,+680.092+0.00309536d,+1000.2+0.00455287d,+680.092+0.00309536d,+2361.11+0.0107535d,+2841.6+0.0129443d,+720.103+0.00327752d,+520.054+0.00236534d,+640.081+0.0029114d,+1680.56+0.00764715d,+1160.27+0.00527854d,+680.092+0.00309343d,+640.081+0.0029114d,+600.071+0.00272937d
2021-01-11 09:30:00 PST,+29383.3+33.7776j,+6882.93+8.53411j,+6165.39+6.90929j,+5083.73+4.72519j,+7729.46+11.2559j,+3521.77+2.25729j,+880.153+0.00399382d,+720.102+0.00326736d,+996.581+0.00417388d,+840.127+0.00346641d,+840.139+0.00381219d,+800.127+0.00363057d,+1000.2+0.00453875d,+800.127+0.00363057d,+960.182+0.00435654d,+720.102+0.00326694d,+720.102+0.00326694d,+1000.2+0.00453817d,+560.062+0.00254071d,+1120.25+0.00508312d,+640.081+0.00290381d,+440.038+0.00199613d,+640.081+0.00290325d,+680.091+0.00308478d,+1040.21+0.0047189d,+440.038+0.00199575d,+360.026+0.00163281d,+440.038+0.00199575d,+520.053+0.00235872d
2021-01-11 09:45:00 PST,+26661.6+27.3092j,+6445.74+7.49324j,+5484.28+5.47381j,+5364.09+5.23641j,+6205.95+7.20004j,+3161.44+1.82782j,+840.14+0.00381419d,+680.091+0.00308738d,+800.127+0.00363247d,+800.127+0.00363247d,+880.153+0.00399591d,+840.14+0.00381419d,+800.127+0.00363247d,+800.127+0.00363247d,+920.167+0.00417692d,+680.091+0.00308685d,+800.127+0.00363185d,+1000.2+0.00454035d,+520.053+0.00236031d,+360.026+0.0016339d,+520.053+0.00236031d,+680.091+0.00308685d,+480.046+0.00217865d,+520.053+0.00236026d,+1000.2+0.00454025d,+920.167+0.00417683d,+760.114+0.0034501d,+720.103+0.00326844d,+480.046+0.00217865d
2021-01-11 10:00:00 PST,+34199.9+46.1356j,+6165.29+6.90523j,+5844.79+6.21971j,+8652.49+14.4303j,+6686.89+8.39168j,+6850.37+10.063j,+720.103+0.00329224d,+680.092+0.00310926d,+720.103+0.00329224d,+840.141+0.00384122d,+760.115+0.00347523d,+840.141+0.00384122d,+760.115+0.00347523d,+840.141+0.00384122d,+840.141+0.003841d,+720.103+0.00329205d,+800.127+0.00365801d,+960.184+0.00439003d,+600.072+0.00274318d,+640.082+0.00292613d,+640.082+0.00292613d,+640.082+0.00292613d,+680.092+0.00311066d,+720.103+0.00329371d,+2601.35+0.0119074d,+560.062+0.00256153d,+2321.07+0.0106232d,+400.032+0.00182949d,+520.054+0.00237851d
2021-01-11 10:15:00 PST,+30068.7+34.473j,+6245.38+7.06063j,+5043.62+4.64688j,+6165.88+7.13572j,+6606.93+8.26531j,+6006.82+7.26864j,+720.103+0.00328733d,+720.103+0.00328733d,+760.103+0.003124d,+760.103+0.003124d,+720.103+0.00328733d,+840.14+0.00383549d,+880.141+0.00366954d,+840.14+0.00383549d,+800.127+0.00365198d,+680.092+0.00310396d,+760.115+0.0034693d,+880.154+0.00401737d,+480.046+0.00219077d,+440.038+0.00200816d,+400.032+0.00182555d,+600.072+0.00273866d,+560.062+0.00255653d,+520.054+0.00237387d,+1880.7+0.00858941d,+880.154+0.00401818d,+640.081+0.00292189d,+680.092+0.00310458d,+560.062+0.00255653d
2021-01-11 10:30:00 PST,+31520.3+46.1568j,+5884.83+6.30234j,+5724.6+5.97507j,+11223.9+25.449j,+6085.92+7.04496j,+2601.02+1.26024j,+640.082+0.00293106d,+680.092+0.00311433d,+720.103+0.0032976d,+680.092+0.00311433d,+760.115+0.00348089d,+800.128+0.00366418d,+800.128+0.00366418d,+800.128+0.00366418d,+800.128+0.00366408d,+720.103+0.00329751d,+680.092+0.00311424d,+920.169+0.00421399d,+760.115+0.00348079d,+680.092+0.00311424d,+640.082+0.00293098d,+520.054+0.00238125d,+880.155+0.00403467d,+720.104+0.00330078d,+4524.09+0.0207689d,+2921.71+0.0134042d,+520.054+0.00238361d,+320.02+0.00146666d,+600.072+0.00275045d
2021-01-11 10:45:00 PST,+34333.2+59.4554j,+6005+6.53206j,+5083.64+4.7032j,+13836.7+38.7253j,+6326.43+7.60117j,+3081.35+1.73449j,+640.081+0.00291758d,+720.103+0.00328244d,+720.092+0.00293798d,+680.092+0.00310001d,+720.103+0.00328244d,+920.168+0.00419473d,+760.115+0.00346488d,+840.14+0.00382979d,+800.127+0.00364673d,+680.092+0.0030995d,+720.103+0.0032819d,+840.14+0.00382915d,+560.062+0.00255234d,+400.032+0.00182293d,+520.054+0.00236998d,+560.062+0.00255234d,+2200.96+0.0100527d,+2160.93+0.00986966d,+6127.48+0.0280305d,+720.103+0.00328706d,+720.103+0.00328706d,+800.127+0.00365246d,+560.062+0.00255636d
2021-01-11 11:00:00 PST,+33044.7+48.9281j,+6205.39+7.0077j,+5684.52+5.87702j,+10986.3+25.7411j,+6165.94+7.16396j,+4002.48+3.00897j,+680.092+0.00310816d,+720.103+0.00329108d,+680.092+0.00310816d,+720.103+0.00329108d,+720.103+0.00329108d,+1040.22+0.00475469d,+720.103+0.00329108d,+920.169+0.00420577d,+840.14+0.00383951d,+680.092+0.00310787d,+680.092+0.00310787d,+880.154+0.00402244d,+600.072+0.00274211d,+760.115+0.00347367d,+640.082+0.00292499d,+600.072+0.00274211d,+600.072+0.00274473d,+760.115+0.00347699d,+5886.92+0.0269837d,+640.082+0.00292778d,+640.082+0.00292778d,+1440.41+0.00659066d,+400.032+0.0018296d
2021-01-11 11:15:00 PST,+31802.8+46.2062j,+6405.74+7.45773j,+5043.63+4.65199j,+10425+23.692j,+6686.78+8.33775j,+3241.56+1.94555j,+680.092+0.00310504d,+680.092+0.00310504d,+720.103+0.00328777d,+680.092+0.00310504d,+800.115+0.00330619d,+1000.2+0.00456711d,+800.127+0.00365325d,+1040.22+0.00474991d,+800.127+0.00365236d,+720.103+0.00328697d,+720.103+0.00328697d,+920.168+0.00420051d,+480.046+0.002191d,+480.046+0.002191d,+360.026+0.00164313d,+560.062+0.00255628d,+520.054+0.00237593d,+560.062+0.00255876d,+5967.1+0.0273208d,+680.092+0.00310729d,+560.062+0.00255876d,+840.14+0.00383878d,+640.082+0.00292444d
2021-01-11 11:30:00 PST,+32686.6+50.8613j,+6566.06+7.86797j,+5964.97+6.48243j,+11709.3+29.038j,+5404.76+5.59425j,+3041.44+1.7443j,+680.092+0.00311679d,+800.128+0.00366708d,+680.092+0.00311679d,+680.092+0.00311679d,+880.155+0.00403398d,+920.169+0.00421744d,+840.141+0.00385052d,+1080.23+0.00495139d,+760.115+0.00348326d,+760.115+0.00348326d,+680.092+0.00311645d,+840.141+0.00385011d,+720.103+0.00329985d,+640.082+0.00293306d,+680.092+0.00311645d,+880.155+0.00403354d,+640.082+0.00293611d,+1880.71+0.00863123d,+6047.32+0.0277997d,+720.104+0.00330328d,+680.092+0.00311969d,+560.063+0.00256897d,+400.032+0.0018348d
2021-01-11 11:45:00 PST,+34656.3+61.4941j,+6285.53+7.20334j,+5163.8+4.89062j,+13838.4+39.5625j,+6407.13+8.04037j,+2961.32+1.6347j,+800.128+0.00366934d,+800.128+0.00366934d,+640.082+0.00293519d,+720.104+0.00330224d,+800.128+0.00366934d,+920.169+0.00422004d,+720.104+0.00330224d,+880.155+0.00403646d,+800.128+0.00366859d,+800.128+0.00366859d,+680.092+0.00311808d,+880.155+0.00403565d,+640.082+0.00293459d,+400.032+0.00183386d,+480.046+0.00220073d,+480.046+0.00220073d,+640.082+0.00293919d,+1040.22+0.00477734d,+6207.73+0.028569d,+760.116+0.00349055d,+440.039+0.00202045d,+3362.26+0.015456d,+760.116+0.00349055d
2021-01-11 12:00:00 PST,+33367.6+51.1818j,+6285.5+7.17781j,+5764.68+6.05973j,+11228.8+27.4177j,+6526.62+8.01658j,+3561.94+2.37608j,+800.128+0.00365895d,+720.103+0.0032929d,+720.103+0.0032929d,+800.128+0.00365895d,+840.141+0.00384199d,+880.154+0.00402504d,+720.103+0.0032929d,+800.128+0.00365895d,+800.128+0.00365861d,+720.103+0.00329259d,+680.092+0.00310959d,+880.154+0.00402466d,+440.039+0.0020118d,+680.092+0.00310959d,+640.082+0.00292661d,+920.169+0.0042077d,+560.063+0.00256318d,+560.063+0.00256318d,+6328+0.0290275d,+720.103+0.00329583d,+640.082+0.00292949d,+1320.35+0.00604453d,+440.039+0.00201378d
2021-01-11 12:15:00 PST,+36416.9+61.382j,+6125.25+6.85054j,+7048.09+9.52628j,+12554.2+33.6363j,+6366.26+7.63653j,+4323.01+3.57141j,+760.116+0.00349139d,+640.082+0.00293991d,+640.082+0.00293991d,+800.128+0.00367524d,+840.141+0.0038591d,+800.128+0.00367524d,+800.128+0.00367524d,+840.141+0.0038591d,+800.128+0.00367585d,+720.104+0.00330811d,+760.116+0.00349198d,+920.169+0.00422754d,+680.093+0.00312425d,+360.026+0.00165369d,+400.032+0.00183748d,+2401.15+0.0110382d,+520.054+0.00239128d,+1400.39+0.00644149d,+6568.66+0.0302771d,+600.072+0.00275931d,+1840.68+0.0084682d,+400.032+0.00183932d,+640.082+0.00294333d
2021-01-11 12:30:00 PST,+39066.2+72.7122j,+6205.38+7.02377j,+5804.78+6.17427j,+14681.8+43.9924j,+6406.81+7.91725j,+5967.26+7.41174j,+680.092+0.0031217d,+760.116+0.00348913d,+680.092+0.0031217d,+760.116+0.00348913d,+840.141+0.00385659d,+800.128+0.00367286d,+840.141+0.00385659d,+840.141+0.00385659d,+760.116+0.00348888d,+680.092+0.00312148d,+800.128+0.00367259d,+1000.2+0.00459129d,+400.032+0.00183585d,+800.128+0.00367259d,+640.082+0.00293779d,+720.104+0.00330517d,+600.072+0.00275854d,+3322.21+0.0152889d,+6247.83+0.0287865d,+720.104+0.00331048d,+760.116+0.00349448d,+2000.8+0.00920287d,+360.026+0.00165488d
2021-01-11 12:45:00 PST,+32721.2+45.3349j,+5924.91+6.40857j,+8452.83+14.1819j,+7974.37+13.8021j,+6486.75+8.02996j,+3882.21+2.79207j,+640.082+0.0029401d,+720.104+0.00330777d,+680.093+0.00312393d,+720.104+0.00330777d,+720.104+0.00330777d,+800.128+0.00367547d,+800.128+0.00367547d,+840.141+0.00385934d,+800.128+0.00367715d,+720.104+0.00330928d,+760.116+0.00349321d,+920.169+0.00422903d,+800.128+0.00367715d,+400.032+0.00183813d,+520.054+0.00238975d,+3522.49+0.016206d,+440.039+0.00202182d,+680.093+0.00312508d,+4443.96+0.0204512d,+600.072+0.00275729d,+360.026+0.00165414d,+320.02+0.00147031d,+640.082+0.00294119d
2021-01-11 13:00:00 PST,+37630.9+71.5912j,+6325.59+7.29688j,+13888.7+43.8834j,+7167.68+9.5701j,+6486.72+8.01048j,+3762.15+2.65021j,+840.141+0.00385623d,+720.104+0.0033051d,+720.104+0.0033051d,+720.104+0.0033051d,+840.141+0.00385623d,+800.128+0.00367251d,+880.155+0.00403996d,+800.128+0.00367251d,+840.141+0.00386151d,+680.093+0.00312568d,+800.128+0.00367754d,+920.17+0.00422948d,+680.093+0.00312568d,+720.104+0.00330963d,+600.072+0.00275782d,+8614.91+0.0397202d,+720.104+0.0033056d,+520.054+0.00238709d,+1400.39+0.00643019d,+800.128+0.00367307d,+720.104+0.0033056d,+1680.56+0.00771752d,+440.039+0.00201975d
2021-01-11 13:15:00 PST,+40908+74.6085j,+6405.7+7.44214j,+12390.7+31.5896j,+10540.5+22.1942j,+7047.96+9.43372j,+4522.94+3.75111j,+760.115+0.00346983d,+760.115+0.00346983d,+880.154+0.00401798d,+680.092+0.00310443d,+840.14+0.00383526d,+840.14+0.00383526d,+840.14+0.00383526d,+800.127+0.00365254d,+880.154+0.00402231d,+720.103+0.00329067d,+800.127+0.00365647d,+880.154+0.00402231d,+2521.27+0.0115297d,+320.02+0.00146217d,+480.046+0.00219346d,+5766.63+0.0264049d,+640.082+0.00292392d,+800.127+0.00365525d,+4484.01+0.0205145d,+520.054+0.00237552d,+1880.7+0.00859538d,+960.183+0.00438672d,+800.127+0.00365525d
2021-01-11 13:30:00 PST,+38408.7+57.9484j,+6445.77+7.53691j,+9936.56+19.0504j,+8571.54+13.8603j,+7248.37+9.96132j,+6206.33+7.37913j,+760.115+0.0034704d,+800.127+0.00365314d,+920.168+0.00420141d,+720.103+0.00328767d,+760.115+0.0034704d,+800.127+0.00365314d,+800.127+0.00365314d,+880.154+0.00401864d,+880.154+0.00402117d,+680.092+0.00310689d,+840.14+0.00383829d,+880.154+0.00402117d,+440.039+0.00201005d,+2881.65+0.0131759d,+480.046+0.00219284d,+2841.61+0.0129926d,+520.054+0.00237505d,+1800.65+0.00822762d,+2200.96+0.0100584d,+1000.2+0.00456871d,+480.046+0.0021923d,+1520.46+0.0069466d,+280.016+0.00127869d
2021-01-11 13:45:00 PST,+33759.1+46.6533j,+6485.88+7.63858j,+7649.05+10.976j,+9374.72+16.9354j,+6727.49+8.68569j,+3521.82+2.28828j,+680.092+0.00310138d,+800.127+0.00364894d,+840.14+0.00383148d,+680.092+0.00310138d,+760.115+0.00346641d,+800.127+0.00364894d,+800.127+0.00364894d,+1120.25+0.00510949d,+1040.21+0.00474529d,+720.103+0.00328457d,+800.127+0.0036497d,+1000.2+0.00456267d,+680.092+0.00310202d,+440.038+0.0020069d,+640.081+0.00291948d,+2321.07+0.0105937d,+520.054+0.00237264d,+640.081+0.00292039d,+2921.7+0.0133424d,+440.038+0.00200753d,+2281.03+0.0104141d,+1440.41+0.006574d,+720.103+0.00328559d
2021-01-11 14:00:00 PST,+38877.8+82.6036j,+6365.7+7.39004j,+6606.34+8.03881j,+16537.4+57.4688j,+6326.8+7.76784j,+3041.39+1.72358j,+680.092+0.0031117d,+800.128+0.00366109d,+720.103+0.00329482d,+720.103+0.00329482d,+680.092+0.0031117d,+840.141+0.00384424d,+760.115+0.00347795d,+1160.27+0.00530973d,+760.115+0.0034781d,+720.103+0.00329497d,+760.115+0.0034781d,+1040.22+0.00476031d,+560.063+0.00256251d,+800.128+0.00366125d,+480.046+0.00219633d,+1480.44+0.00677607d,+600.072+0.00275053d,+440.039+0.00201686d,+1000.2+0.00458532d,+840.141+0.0038513d,+8374.05+0.0385036d,+2080.86+0.00954365d,+2200.97+0.010095d
2021-01-11 14:15:00 PST,+45337.1+110.015j,+6365.69+7.39116j,+9293.97+16.4939j,+19387.6+74.5192j,+6927.79+9.17425j,+3361.78+2.13995j,+680.092+0.00311501d,+800.128+0.00366497d,+800.128+0.00366497d,+720.103+0.00329832d,+760.115+0.00348164d,+760.115+0.00348164d,+720.103+0.00329832d,+1120.25+0.00513194d,+920.169+0.00421725d,+720.104+0.00330006d,+680.092+0.00311665d,+960.184+0.00440071d,+680.092+0.00311665d,+400.032+0.00183302d,+2761.52+0.0126657d,+2160.93+0.00990871d,+560.063+0.00257116d,+3402.32+0.0156372d,+2721.48+0.0125047d,+480.046+0.00220375d,+7330.78+0.0337458d,+3202.05+0.0147156d,+1120.25+0.00514403d
2021-01-11 14:30:00 PST,+44683.3+101.742j,+6325.66+7.32962j,+9053.31+15.699j,+18934.4+67.1208j,+6727.73+8.82207j,+3642.02+2.48573j,+720.104+0.0033066d,+640.082+0.00293906d,+680.093+0.00312282d,+680.093+0.00312282d,+720.104+0.0033066d,+920.169+0.0042256d,+800.128+0.00367417d,+1160.27+0.0053287d,+920.169+0.00422769d,+720.093+0.00296106d,+640.082+0.00294051d,+960.185+0.00441161d,+520.054+0.00238899d,+2601.36+0.0119599d,+440.039+0.00202135d,+2241.01+0.0103017d,+2601.36+0.0119813d,+3322.21+0.0153059d,+1520.46+0.00699992d,+1200.29+0.00552518d,+3682.72+0.0169693d,+4083.35+0.0188183d,+680.093+0.00312996d
2021-01-11 14:45:00 PST,+54417+172.955j,+6526.02+7.80496j,+11100.8+23.9271j,+26620.7+130.054j,+6447.07+8.09657j,+3722.06+2.57971j,+800.128+0.00367848d,+720.104+0.00331047d,+640.082+0.0029425d,+680.093+0.00312648d,+760.116+0.00349447d,+920.17+0.00423055d,+840.141+0.0038625d,+1160.27+0.00533495d,+880.155+0.00404987d,+680.093+0.00312907d,+680.093+0.00312907d,+1000.2+0.00460246d,+3081.91+0.0141933d,+3322.21+0.0153015d,+720.104+0.00331321d,+720.104+0.00331321d,+3802.91+0.0175684d,+3722.79+0.0171977d,+2321.08+0.0107164d,+3762.85+0.0173831d,+4003.23+0.0184953d,+3322.22+0.0153448d,+3722.79+0.0171977d
2021-01-11 15:00:00 PST,+58346.4+183.793j,+8129.95+12.3373j,+13269.2+33.9411j,+26015.9+123.943j,+7569.21+10.9282j,+3361.73+2.12163j,+840.141+0.00385539d,+720.104+0.00330438d,+720.104+0.00330438d,+2241+0.0102897d,+800.128+0.00367171d,+880.155+0.00403908d,+760.115+0.00348804d,+1160.27+0.00532513d,+960.184+0.00441057d,+800.128+0.00367512d,+680.093+0.00312363d,+1000.2+0.00459445d,+3482.43+0.0160126d,+3562.54+0.0163815d,+400.032+0.00183712d,+2361.12+0.0108518d,+3442.38+0.0158648d,+3362.27+0.0154951d,+1560.49+0.00718636d,+4003.22+0.0184537d,+3202.06+0.0147558d,+3963.15+0.0182687d,+3402.32+0.01568d
2021-01-11 15:15:00 PST,+72117.6+246.458j,+21265.6+83.6403j,+13831.9+37.0254j,+24124.9+107.793j,+8291.25+13.2224j,+4603.48+4.07977j,+2080.87+0.00961091d,+3001.81+0.0138696d,+640.082+0.00295463d,+3722.79+0.0172058d,+2841.62+0.0131286d,+2841.62+0.0131286d,+3041.86+0.0140549d,+3041.86+0.0140549d,+1000.2+0.00461138d,+880.156+0.00405772d,+680.093+0.00313513d,+840.142+0.00387318d,+3362.27+0.0155163d,+3522.49+0.0162568d,+3121.96+0.0144059d,+400.032+0.00184388d,+3883.04+0.017957d,+3482.44+0.0161018d,+1040.22+0.00480494d,+4203.56+0.0194417d,+2321.08+0.010727d,+3562.56+0.0164728d,+1920.74+0.00887538d
2021-01-11 15:30:00 PST,+88262.7+376.678j,+26703+131.907j,+15638.4+46.461j,+30178.3+171.165j,+10256.6+20.0112j,+5485.6+6.06752j,+3522.51+0.016335d,+3602.62+0.016707d,+760.117+0.00352097d,+3842.98+0.0178235d,+3562.56+0.016521d,+3762.86+0.0174513d,+3682.74+0.0170791d,+3883.05+0.0180096d,+1040.22+0.00480926d,+1000.2+0.00462418d,+680.093+0.00314383d,+880.156+0.00406898d,+3482.44+0.0161163d,+3602.62+0.0166733d,+2681.45+0.0124054d,+2241.01+0.0103659d,+5165.4+0.0239848d,+6288+0.0292108d,+960.186+0.00445092d,+2241.01+0.0103935d,+4003.24+0.0185798d,+5967.2+0.0277169d,+2120.91+0.00983603d
2021-01-11 15:45:00 PST,+77675.3+289.464j,+26743.5+132.413j,+11781.1+26.0966j,+23046.2+102.075j,+10858.8+22.5153j,+5245.12+5.55017j,+3482.45+0.0161546d,+3642.68+0.0168989d,+680.093+0.00315128d,+3963.17+0.0183881d,+3602.56+0.0163456d,+3722.8+0.0172712d,+3722.8+0.0172712d,+3842.98+0.0178296d,+920.17+0.00425249d,+1080.23+0.00499253d,+2761.54+0.0127717d,+920.17+0.00425249d,+2361.12+0.0109181d,+1840.68+0.00850971d,+680.093+0.00314269d,+1200.29+0.00554766d,+2000.81+0.00926963d,+7170.4+0.0332896d,+3963.17+0.0183757d,+1440.42+0.00667186d,+1640.54+0.00759943d,+3682.74+0.0170735d,+2200.98+0.0101978d
