# file...... 1Meter_684_A_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_A_24:measured_power,house_meter_684_A_25:measured_power,house_meter_684_A_26:measured_power,house_meter_684_A_27:measured_power,house_meter_684_A_28:measured_power,house_meter_684_A_29:measured_power,house_meter_684_A_30:measured_power,house_meter_684_A_31:measured_power,house_meter_684_A_32:measured_power,house_meter_684_A_33:measured_power,house_meter_684_A_34:measured_power,house_meter_684_A_35:measured_power,house_meter_684_A_36:measured_power,house_meter_684_A_37:measured_power,house_meter_684_A_38:measured_power,house_meter_684_A_39:measured_power,house_meter_684_A_40:measured_power
2021-01-11 02:00:00 PST,+680.093+0.00314387d,+760.116+0.00351003d,+400.032+0.00184699d,+1280.33+0.00591349d,+320.021+0.00147752d,+800.129+0.00369486d,+600.072+0.00277081d,+720.104+0.00332522d,+760.116+0.00351003d,+600.072+0.00276979d,+680.093+0.00313924d,+400.032+0.0018463d,+760.116+0.00350873d,+360.026+0.00166163d,+320.021+0.00147697d,+240.012+0.00110767d,+240.012+0.00110767d
2021-01-11 02:15:00 PST,+760.116+0.00351549d,+480.046+0.00221535d,+800.129+0.00369296d,+1080.23+0.00498634d,+400.032+0.00184603d,+600.072+0.00276938d,+800.129+0.00369296d,+560.063+0.0025847d,+1040.22+0.00480154d,+640.082+0.00295284d,+360.026+0.00166069d,+400.032+0.00184526d,+440.039+0.00202983d,+640.082+0.00295284d,+240.012+0.00110705d,+200.008+0.000922517d,+520.054+0.00239901d
2021-01-11 02:30:00 PST,+560.063+0.0025866d,+520.054+0.00239692d,+400.032+0.00184365d,+1080.23+0.0049799d,+600.072+0.00276581d,+480.046+0.00221249d,+640.082+0.00295027d,+640.082+0.00295027d,+720.104+0.00331921d,+600.072+0.00276477d,+480.046+0.00221165d,+600.072+0.00276477d,+320.021+0.00147429d,+240.012+0.00110567d,+240.012+0.00110567d,+240.012+0.00110567d,+280.016+0.00128998d
2021-01-11 02:45:00 PST,+760.117+0.00351923d,+520.054+0.00239974d,+400.032+0.00184582d,+920.17+0.00424672d,+320.021+0.00147659d,+480.046+0.00221509d,+440.039+0.00203045d,+840.142+0.00387726d,+720.104+0.00332312d,+800.129+0.00369152d,+760.116+0.00350686d,+280.016+0.00129163d,+320.021+0.00147618d,+240.012+0.00110708d,+200.008+0.000922546d,+280.016+0.00129163d,+240.012+0.00110708d
2021-01-11 03:00:00 PST,+2681.45+0.0124451d,+440.039+0.0020317d,+440.039+0.0020317d,+360.026+0.00166222d,+400.032+0.00184696d,+760.116+0.00350999d,+640.082+0.00295557d,+560.063+0.00258599d,+880.156+0.00406449d,+680.093+0.00313989d,+520.054+0.00240085d,+320.021+0.00147727d,+480.046+0.00221612d,+200.008+0.000923222d,+520.054+0.00240085d,+600.072+0.00277035d,+320.021+0.00147727d
2021-01-11 03:15:00 PST,+3842.99+0.017853d,+960.186+0.00443641d,+680.093+0.00314192d,+280.016+0.00129342d,+600.072+0.00277215d,+400.032+0.00184788d,+560.063+0.00258728d,+360.026+0.00166305d,+480.046+0.00221756d,+400.032+0.00184761d,+440.039+0.00203242d,+600.072+0.00277175d,+640.082+0.0029566d,+240.012+0.00110846d,+440.039+0.00203242d,+360.026+0.00166281d,+400.032+0.00184761d
2021-01-11 03:30:00 PST,+3522.52+0.0164181d,+440.039+0.00203873d,+320.021+0.00148261d,+520.055+0.00240953d,+560.063+0.00259494d,+440.039+0.00203873d,+760.117+0.00352213d,+680.093+0.00315123d,+440.039+0.00203873d,+880.156+0.00407835d,+720.105+0.00333651d,+600.073+0.00278022d,+400.032+0.00185325d,+400.032+0.00185325d,+200.008+0.000926515d,+200.008+0.000926515d,+480.047+0.00222401d
2021-01-11 03:45:00 PST,+920.171+0.00427895d,+480.047+0.00222556d,+480.047+0.00222556d,+360.026+0.00166904d,+520.055+0.00241108d,+640.083+0.00296769d,+520.055+0.00241108d,+560.063+0.00259661d,+880.156+0.00408117d,+680.093+0.00315261d,+440.039+0.00203963d,+440.039+0.00203963d,+480.047+0.0022251d,+560.063+0.00259608d,+200.008+0.000926967d,+240.012+0.00111239d,+280.016+0.00129782d
2021-01-11 04:00:00 PST,+2641.42+0.0123053d,+480.047+0.00222473d,+480.047+0.00222473d,+360.026+0.00166843d,+520.055+0.00241018d,+520.055+0.00241018d,+560.063+0.00259565d,+880.156+0.00407966d,+520.055+0.00241018d,+520.055+0.00240982d,+760.117+0.00352255d,+520.055+0.00240982d,+320.021+0.00148279d,+400.032+0.00185357d,+320.021+0.00148279d,+320.021+0.00148279d,+320.021+0.00148279d
2021-01-11 04:15:00 PST,+1240.31+0.00579221d,+880.157+0.00409593d,+600.073+0.0027922d,+480.047+0.0022336d,+400.032+0.00186124d,+440.039+0.00204741d,+600.073+0.0027922d,+600.073+0.0027922d,+480.047+0.0022336d,+520.055+0.0024194d,+560.064+0.00260557d,+400.032+0.00186094d,+360.026+0.0016748d,+280.016+0.00130256d,+520.055+0.0024194d,+600.073+0.00279175d,+360.026+0.0016748d
2021-01-11 04:30:00 PST,+2040.85+0.00954381d,+480.047+0.00223683d,+400.032+0.00186394d,+360.026+0.0016775d,+320.021+0.00149108d,+520.055+0.0024233d,+840.143+0.00391532d,+520.055+0.0024233d,+880.157+0.00410187d,+960.187+0.00447501d,+400.032+0.00186395d,+320.021+0.00149109d,+400.032+0.00186395d,+520.055+0.00242331d,+680.094+0.00316926d,+640.083+0.00298276d,+440.039+0.0020504d
2021-01-11 04:45:00 PST,+1920.75+0.00894468d,+400.032+0.00185655d,+480.047+0.00222797d,+320.021+0.00148517d,+640.083+0.00297091d,+560.063+0.00259942d,+560.063+0.00259942d,+640.083+0.00297091d,+520.055+0.00241369d,+520.055+0.00241581d,+840.143+0.00390322d,+800.13+0.00371726d,+760.117+0.00353132d,+1480.44+0.00687978d,+1560.49+0.00725201d,+1320.35+0.00613542d,+1640.54+0.00762428d
2021-01-11 05:00:00 PST,+1240.31+0.00576312d,+560.063+0.00259391d,+520.055+0.00240857d,+440.039+0.00203792d,+800.129+0.00370613d,+440.039+0.00203792d,+480.046+0.00222324d,+960.186+0.00444778d,+560.063+0.00259391d,+480.046+0.00222312d,+440.039+0.00203781d,+520.055+0.00240843d,+400.032+0.00185251d,+640.083+0.00296444d,+520.055+0.00240843d,+600.073+0.0027791d,+840.142+0.0038913d
2021-01-11 05:15:00 PST,+1800.66+0.00837684d,+640.083+0.00296859d,+480.047+0.00222622d,+680.093+0.0031542d,+280.016+0.00129847d,+480.047+0.00222622d,+560.063+0.00259739d,+600.073+0.00278298d,+800.129+0.0037111d,+880.156+0.00408124d,+400.032+0.00185457d,+400.032+0.00185457d,+320.021+0.00148358d,+360.026+0.00166907d,+200.008+0.000927171d,+200.008+0.000927171d,+200.008+0.000927171d
2021-01-11 05:30:00 PST,+600.072+0.00276932d,+600.072+0.00276884d,+520.054+0.00239955d,+560.063+0.00258419d,+640.082+0.0029535d,+560.063+0.00258419d,+880.156+0.00406165d,+600.072+0.00276884d,+520.054+0.00239955d,+400.032+0.00184506d,+800.129+0.003691d,+400.032+0.00184506d,+400.032+0.00184506d,+200.008+0.000922416d,+280.016+0.00129144d,+360.026+0.00166051d,+200.008+0.000922416d
2021-01-11 05:45:00 PST,+600.073+0.00278164d,+920.171+0.00426548d,+360.026+0.00166853d,+600.073+0.00278129d,+1480.44+0.00686419d,+480.047+0.00222487d,+560.063+0.00259581d,+840.143+0.00389438d,+520.055+0.00241034d,+720.105+0.0033368d,+1000.2+0.00463523d,+960.186+0.00444971d,+440.039+0.00203881d,+200.008+0.000926596d,+320.021+0.00148266d,+320.021+0.00148266d,+160.005+0.000741258d
2021-01-11 06:00:00 PST,+680.094+0.00316231d,+600.073+0.00278809d,+640.083+0.00297404d,+1200.29+0.00557822d,+960.187+0.00446193d,+480.047+0.00223031d,+600.073+0.00278809d,+760.117+0.00353193d,+760.117+0.00353193d,+880.157+0.00408826d,+720.105+0.00334461d,+1000.2+0.00464608d,+440.039+0.00204358d,+120.003+0.000557231d,+200.008+0.000928765d,+160.005+0.000742994d,+280.016+0.00130033d
2021-01-11 06:15:00 PST,+560.063+0.00259684d,+680.093+0.00314427d,+640.083+0.00295924d,+1120.25+0.00518017d,+1560.49+0.00721716d,+960.186+0.00443972d,+1240.31+0.0057356d,+440.039+0.00203423d,+640.083+0.00295924d,+1600.52+0.00740061d,+920.17+0.0042536d,+1080.23+0.00499384d,+1400.39+0.00647475d,+160.005+0.00073942d,+240.012+0.00110918d,+160.005+0.00073942d,+400.032+0.00184881d
2021-01-11 06:30:00 PST,+840.143+0.00390839d,+1120.25+0.00518951d,+720.105+0.00333531d,+600.073+0.00277922d,+1880.71+0.00871497d,+2441.2+0.0113148d,+1120.25+0.00518951d,+680.093+0.00314994d,+280.016+0.00129672d,+1520.47+0.00704034d,+960.186+0.00444503d,+800.129+0.00370383d,+800.129+0.00370383d,+520.055+0.00240709d,+240.012+0.00111078d,+360.026+0.00166629d,+320.021+0.00148111d
2021-01-11 06:45:00 PST,+560.064+0.00260933d,+960.186+0.00444988d,+600.073+0.00278057d,+680.093+0.00315146d,+800.129+0.00370787d,+2721.5+0.0126214d,+680.093+0.00315146d,+400.032+0.00185349d,+960.186+0.00444988d,+2160.94+0.0100165d,+960.186+0.00444855d,+1240.31+0.00574701d,+760.117+0.00352134d,+280.016+0.00129696d,+240.012+0.00111166d,+320.021+0.00148228d,+200.008+0.000926358d
2021-01-11 07:00:00 PST,+880.156+0.00408162d,+840.142+0.00387564d,+840.142+0.00387564d,+560.063+0.00258332d,+1200.29+0.00553783d,+2160.94+0.00997388d,+1120.25+0.0051684d,+1040.22+0.00479899d,+760.116+0.00350636d,+1880.71+0.00867509d,+1000.2+0.00461196d,+1000.2+0.00461196d,+640.082+0.00295101d,+240.012+0.00110636d,+400.032+0.00184412d,+360.026+0.00165966d,+200.008+0.000921946d
2021-01-11 07:15:00 PST,+480.046+0.00221632d,+520.054+0.00239196d,+440.039+0.00202387d,+360.026+0.00165581d,+1200.29+0.00552217d,+2200.97+0.0101301d,+880.155+0.00404881d,+960.185+0.0044171d,+1040.22+0.00478542d,+2481.23+0.0114168d,+600.072+0.00275901d,+880.155+0.00404723d,+720.104+0.00331105d,+200.008+0.000919449d,+160.005+0.000735541d,+160.005+0.000735541d,+240.012+0.00110337d
2021-01-11 07:30:00 PST,+760.116+0.00351856d,+720.104+0.00332437d,+800.129+0.00369392d,+520.054+0.00240064d,+1600.52+0.00739141d,+2080.87+0.00961161d,+920.17+0.00424831d,+760.116+0.00350914d,+1040.22+0.00480279d,+2641.4+0.0121965d,+520.054+0.00239926d,+680.093+0.0031378d,+600.072+0.00276851d,+160.005+0.000738075d,+160.005+0.000738075d,+160.005+0.000738075d,+360.026+0.00166087d
2021-01-11 07:45:00 PST,+3041.84+0.013866d,+800.127+0.00364105d,+360.026+0.00163804d,+480.046+0.00218421d,+1160.27+0.00528066d,+2441.18+0.0111161d,+1240.3+0.00564511d,+2160.51+0.00546517d,+960.183+0.00436968d,+2000.79+0.00910052d,+640.081+0.00290981d,+520.054+0.00236405d,+360.026+0.00163649d,+200.008+0.000909075d,+200.008+0.000909075d,+200.008+0.000909075d,+200.008+0.000909075d
2021-01-11 08:00:00 PST,+720.102+0.00326045d,+560.062+0.00253049d,+480.045+0.00216889d,+360.026+0.00162655d,+1200.28+0.00542454d,+2000.79+0.00904518d,+1080.23+0.00488174d,+1920.37+0.00440852d,+640.081+0.00289213d,+1840.67+0.00831568d,+480.045+0.00216756d,+440.038+0.00198689d,+600.071+0.00270965d,+520.053+0.00234825d,+280.015+0.00126426d,+360.025+0.00162556d,+280.015+0.00126426d
2021-01-11 08:15:00 PST,+560.062+0.00252822d,+1320.34+0.00595631d,+880.152+0.00396984d,+360.025+0.00162353d,+2240.5+0.00508128d,+1960.76+0.00884756d,+1240.3+0.00559506d,+800.126+0.00360878d,+560.062+0.00252579d,+2040.82+0.0092033d,+440.038+0.00198315d,+1240.3+0.00559152d,+360.025+0.0016225d,+320.02+0.00144219d,+600.071+0.00270455d,+520.053+0.00234384d,+280.015+0.00126189d
2021-01-11 08:30:00 PST,+840.139+0.00379098d,+2401.14+0.0108556d,+360.026+0.00162638d,+560.062+0.00253022d,+3401.49+0.0100451d,+2521.25+0.0113992d,+2521.25+0.0113992d,+1440.41+0.00650966d,+680.091+0.00307263d,+2000.79+0.00902964d,+720.102+0.00324821d,+800.126+0.0036093d,+400.031+0.00180422d,+320.02+0.00144331d,+240.011+0.00108243d,+120.003+0.000541178d,+240.011+0.00108243d
2021-01-11 08:45:00 PST,+360.026+0.00163439d,+2521.26+0.01146d,+320.02+0.00145334d,+680.092+0.003089d,+480.039+0.00184712d,+2080.86+0.00945657d,+1920.73+0.00872831d,+1360.37+0.0061805d,+640.081+0.00290723d,+1840.67+0.00835652d,+560.062+0.00254136d,+760.114+0.00344939d,+760.114+0.00344939d,+160.005+0.000725931d,+160.005+0.000725931d,+200.008+0.000907435d,+400.032+0.00181508d
2021-01-11 09:00:00 PST,+800.127+0.0036343d,+2040.82+0.00928068d,+1000.2+0.00454654d,+320.02+0.0014543d,+360.026+0.00163613d,+1880.7+0.00855197d,+2120.89+0.00964509d,+1280.32+0.00582054d,+920.168+0.00418262d,+1920.73+0.0087247d,+400.032+0.001816d,+560.062+0.00254265d,+400.032+0.001816d,+120.003+0.000544707d,+120.003+0.000544707d,+160.005+0.000726295d,+200.008+0.000907891d
2021-01-11 09:15:00 PST,+400.032+0.00181936d,+2601.34+0.0118492d,+360.026+0.00163847d,+600.071+0.00273117d,+400.032+0.00182056d,+1960.76+0.00892906d,+2160.93+0.00984136d,+1000.2+0.00455304d,+920.168+0.00418859d,+600.071+0.00272783d,+600.071+0.00272783d,+680.092+0.00309168d,+320.02+0.0014546d,+360.026+0.00163646d,+200.008+0.000909059d,+240.011+0.0010909d,+160.005+0.00072723d
2021-01-11 09:30:00 PST,+960.182+0.0043557d,+840.14+0.00381277d,+320.02+0.00145203d,+320.02+0.00145203d,+440.038+0.00199669d,+1960.76+0.00890238d,+1800.64+0.00817487d,+1400.39+0.00635672d,+640.081+0.00290462d,+360.026+0.00163235d,+680.091+0.00308392d,+520.053+0.00235807d,+520.053+0.00235807d,+360.026+0.00163235d,+320.02+0.00145095d,+520.053+0.00235807d,+240.011+0.00108816d
2021-01-11 09:45:00 PST,+480.046+0.00217865d,+400.032+0.00181573d,+760.114+0.00345062d,+360.026+0.00163411d,+720.103+0.00326893d,+1840.67+0.00835949d,+440.038+0.00199735d,+1000.2+0.00454093d,+680.091+0.00308725d,+560.062+0.00254088d,+360.026+0.00163323d,+600.071+0.00272244d,+480.046+0.00217779d,+160.005+0.000725791d,+440.038+0.00199626d,+240.011+0.00108874d,+320.02+0.00145172d
2021-01-11 10:00:00 PST,+840.141+0.00384294d,+520.054+0.00237767d,+600.072+0.00274359d,+560.062+0.00256063d,+400.032+0.00182884d,+1880.7+0.00860318d,+640.082+0.00292657d,+1240.31+0.00567227d,+840.141+0.00384158d,+440.039+0.00201184d,+520.054+0.00237774d,+600.072+0.00274368d,+600.072+0.00274368d,+3882.6+0.0153964d,+200.008+0.000914341d,+160.005+0.000731455d,+440.039+0.00201184d
2021-01-11 10:15:00 PST,+440.038+0.00200856d,+440.038+0.00200872d,+400.032+0.00182606d,+720.103+0.00328754d,+400.032+0.00182606d,+2040.83+0.00932206d,+560.062+0.00255674d,+1200.29+0.00548081d,+840.14+0.00383574d,+480.046+0.00219115d,+840.14+0.00383533d,+880.154+0.00401806d,+480.046+0.00219115d,+2761.28+0.0106128d,+160.005+0.000730243d,+200.008+0.000912825d,+200.008+0.000912825d
2021-01-11 10:30:00 PST,+720.104+0.00330078d,+480.046+0.00219817d,+880.155+0.00403094d,+360.026+0.00164851d,+440.039+0.00201494d,+1920.74+0.00880026d,+360.026+0.00164851d,+1000.2+0.00458094d,+640.082+0.00293117d,+520.054+0.00237991d,+360.026+0.00164747d,+560.063+0.00256304d,+440.039+0.00201368d,+200.005+0.000622314d,+160.005+0.000732121d,+200.008+0.000915174d,+160.005+0.000732121d
2021-01-11 10:45:00 PST,+520.054+0.0023737d,+440.038+0.00200572d,+960.183+0.00437746d,+360.026+0.00164096d,+440.038+0.00200572d,+2040.83+0.00930811d,+360.026+0.00164096d,+960.183+0.00437746d,+760.115+0.00346508d,+560.062+0.00255143d,+400.032+0.00182228d,+480.046+0.00218684d,+360.026+0.00164001d,+400.032+0.00182228d,+240.011+0.00109326d,+440.038+0.00200455d,+200.008+0.000911029d
2021-01-11 11:00:00 PST,+600.072+0.00274473d,+480.046+0.00219372d,+440.039+0.00201086d,+480.046+0.00219372d,+560.062+0.00255946d,+1920.73+0.00878245d,+680.092+0.00310814d,+800.127+0.0036569d,+800.127+0.0036569d,+920.168+0.00420411d,+880.154+0.00402122d,+720.103+0.00328978d,+440.039+0.00201008d,+280.016+0.00127902d,+400.032+0.0018273d,+200.008+0.000913541d,+160.005+0.000730815d
2021-01-11 11:15:00 PST,+640.082+0.00292444d,+440.039+0.00200896d,+880.154+0.00401897d,+400.032+0.00182628d,+560.062+0.00255704d,+1760.62+0.00804217d,+640.081+0.00292247d,+800.127+0.00365344d,+1200.29+0.00548146d,+560.062+0.00255546d,+400.032+0.00182515d,+600.072+0.00273806d,+440.038+0.00200772d,+160.005+0.000729956d,+160.005+0.000729956d,+280.016+0.00127752d,+640.081+0.00292066d
2021-01-11 11:30:00 PST,+760.115+0.00348688d,+400.032+0.00183272d,+960.184+0.00439999d,+400.032+0.00183272d,+400.032+0.00183272d,+1800.65+0.00825415d,+320.02+0.0014661d,+480.046+0.00219936d,+640.082+0.00293277d,+360.026+0.0016487d,+320.02+0.00146548d,+760.115+0.00348143d,+720.103+0.00329812d,+160.005+0.000732668d,+320.02+0.00146548d,+200.008+0.000915857d,+200.008+0.000915857d
2021-01-11 11:45:00 PST,+600.072+0.00275543d,+480.046+0.00220123d,+800.128+0.00366942d,+480.046+0.00220123d,+360.026+0.0016508d,+2521.27+0.0115706d,+560.063+0.00256822d,+480.046+0.00220123d,+720.104+0.00330232d,+400.032+0.00183313d,+560.063+0.00256663d,+680.092+0.00311684d,+440.039+0.00201649d,+280.016+0.0012831d,+200.008+0.000916454d,+240.011+0.00109977d,+160.005+0.000733145d
2021-01-11 12:00:00 PST,+640.082+0.00292949d,+480.046+0.00219505d,+960.184+0.00439135d,+400.032+0.00182912d,+640.082+0.00292701d,+1960.77+0.00897104d,+760.115+0.00347607d,+480.046+0.00219505d,+840.141+0.00384216d,+680.092+0.00310836d,+840.141+0.00384011d,+640.082+0.00292545d,+400.032+0.00182814d,+200.008+0.000913964d,+160.005+0.000731154d,+440.039+0.00201101d,+200.008+0.000913964d
2021-01-11 12:15:00 PST,+560.063+0.00257529d,+440.039+0.00202103d,+880.155+0.00404314d,+360.026+0.00165349d,+640.082+0.00294004d,+1840.68+0.00845871d,+520.054+0.00238861d,+800.128+0.0036754d,+880.155+0.00404314d,+800.128+0.00367405d,+320.02+0.00146919d,+480.046+0.002204d,+400.032+0.00183658d,+1560.3+0.00443411d,+440.039+0.00202029d,+160.005+0.000734524d,+160.005+0.000734524d
2021-01-11 12:30:00 PST,+640.082+0.00294251d,+440.039+0.00201971d,+1160.27+0.00532699d,+400.032+0.00183605d,+320.02+0.00146877d,+2160.93+0.00992518d,+600.072+0.00275441d,+400.032+0.00183605d,+920.169+0.00422424d,+360.026+0.00165228d,+440.039+0.00201955d,+600.072+0.00275419d,+600.072+0.00275419d,+3121.59+0.0117027d,+160.005+0.000734257d,+200.008+0.000917844d,+480.046+0.0022032d
2021-01-11 12:45:00 PST,+480.046+0.00220568d,+480.046+0.00220508d,+1320.35+0.00606704d,+520.054+0.0023889d,+520.054+0.0023889d,+2000.8+0.00919625d,+480.046+0.00220508d,+440.039+0.00202128d,+720.104+0.0033081d,+560.063+0.00257151d,+640.082+0.00293901d,+720.104+0.00330655d,+520.054+0.00238778d,+760.077+0.00233005d,+200.008+0.000918197d,+240.012+0.00110186d,+240.012+0.00110186d
2021-01-11 13:00:00 PST,+880.155+0.00404057d,+440.039+0.0020195d,+1280.33+0.00587788d,+560.063+0.00257046d,+320.02+0.00146862d,+1960.77+0.00900419d,+560.063+0.00257046d,+520.054+0.0023868d,+840.141+0.00385634d,+600.072+0.00275278d,+600.072+0.00275278d,+800.128+0.00367081d,+760.115+0.00348719d,+160.005+0.000733879d,+200.008+0.000917371d,+320.02+0.0014679d,+320.02+0.0014679d
2021-01-11 13:15:00 PST,+440.039+0.00200996d,+400.032+0.00182604d,+1400.39+0.00639497d,+400.032+0.00182604d,+640.081+0.00292209d,+1920.73+0.00877296d,+440.038+0.0020087d,+360.026+0.0016434d,+1480.44+0.00676071d,+1160.14+0.0026758d,+480.046+0.00219037d,+560.062+0.00255555d,+480.046+0.00219037d,+920.111+0.00277034d,+280.016+0.00127756d,+480.046+0.00219037d,+160.005+0.000729985d
2021-01-11 13:30:00 PST,+760.115+0.00347172d,+440.039+0.00200908d,+1040.22+0.00475045d,+520.054+0.00237448d,+600.072+0.00273992d,+1880.7+0.00859166d,+320.02+0.00146105d,+600.072+0.00273992d,+1840.67+0.00840866d,+2080.56+0.00612996d,+440.038+0.00200871d,+640.081+0.00292211d,+440.038+0.00200871d,+1760.43+0.00564851d,+480.046+0.00219137d,+160.005+0.000730316d,+200.008+0.000912917d
2021-01-11 13:45:00 PST,+400.032+0.00182498d,+440.038+0.00200657d,+600.072+0.0027365d,+400.032+0.00182411d,+360.026+0.00164166d,+1880.7+0.0085809d,+440.038+0.00200657d,+680.092+0.00310151d,+1920.73+0.00876368d,+720.083+0.0026338d,+760.115+0.00346457d,+440.038+0.00200542d,+480.046+0.00218778d,+400.022+0.00123967d,+160.005+0.000729125d,+160.005+0.000729125d,+400.032+0.00182307d
2021-01-11 14:00:00 PST,+960.184+0.0044018d,+400.032+0.00183009d,+520.054+0.00237929d,+360.026+0.00164705d,+320.02+0.00146401d,+1880.71+0.00860907d,+560.063+0.00256238d,+440.039+0.00201315d,+1840.68+0.0084257d,+720.103+0.00329286d,+440.039+0.00201196d,+560.062+0.00256087d,+360.026+0.00164607d,+400.032+0.00182902d,+160.005+0.0007315d,+160.005+0.0007315d,+240.011+0.0010973d
2021-01-11 14:15:00 PST,+520.054+0.00238745d,+480.046+0.00219879d,+720.103+0.00329865d,+520.054+0.00238208d,+720.103+0.00329865d,+1760.62+0.00806839d,+400.032+0.00183224d,+360.026+0.00164898d,+1960.77+0.00898633d,+760.115+0.00347976d,+360.026+0.00164792d,+720.103+0.00329654d,+720.103+0.00329654d,+160.005+0.000732328d,+120.003+0.000549236d,+360.026+0.00164792d,+160.005+0.000732328d
2021-01-11 14:30:00 PST,+1800.65+0.00829077d,+440.039+0.00202051d,+280.016+0.00128565d,+400.032+0.00183678d,+480.046+0.00220424d,+1720.59+0.00790442d,+360.026+0.00165306d,+880.155+0.00404208d,+2160.93+0.00992911d,+520.054+0.00238666d,+480.046+0.00220301d,+880.155+0.00403983d,+440.039+0.00201938d,+160.005+0.000734197d,+200.008+0.000917768d,+680.092+0.00312131d,+280.016+0.00128494d
2021-01-11 14:45:00 PST,+1880.71+0.00868166d,+440.039+0.0020227d,+560.063+0.00257453d,+280.016+0.00128705d,+320.021+0.00147095d,+1800.65+0.00828143d,+560.063+0.00257453d,+520.054+0.00239058d,+1960.77+0.00901843d,+480.046+0.00220555d,+840.141+0.00386054d,+560.063+0.00257326d,+480.046+0.00220555d,+120.003+0.000551272d,+560.063+0.00257326d,+400.032+0.00183787d,+280.016+0.00128642d
2021-01-11 15:00:00 PST,+3001.81+0.0138319d,+480.046+0.00220238d,+480.046+0.00220238d,+480.046+0.00220238d,+520.054+0.00238597d,+1760.62+0.0080816d,+1400.39+0.00642716d,+440.039+0.0020188d,+2000.8+0.00918496d,+920.169+0.00421914d,+400.032+0.00183384d,+560.063+0.00256762d,+440.039+0.00201727d,+280.016+0.0012836d,+240.012+0.0011002d,+160.005+0.000733431d,+360.026+0.00165042d
2021-01-11 15:15:00 PST,+3642.67+0.0168438d,+600.072+0.00276338d,+320.021+0.00147355d,+680.093+0.00313198d,+560.063+0.00257909d,+1680.57+0.00774251d,+1560.49+0.00718895d,+440.039+0.00202628d,+2441.2+0.0112502d,+920.17+0.00423517d,+1440.42+0.00663105d,+600.072+0.00276154d,+600.072+0.00276154d,+320.021+0.00147257d,+160.005+0.000736212d,+280.016+0.00128847d,+280.016+0.00128847d
2021-01-11 15:30:00 PST,+3322.23+0.0154148d,+720.104+0.00332558d,+480.046+0.00221673d,+760.116+0.00351042d,+920.17+0.00424987d,+2160.94+0.00998545d,+2601.36+0.0120227d,+720.104+0.00332558d,+1880.71+0.00868957d,+520.054+0.00239944d,+2361.12+0.0109019d,+560.063+0.00258408d,+680.093+0.00313804d,+480.046+0.00221482d,+200.008+0.000922682d,+520.054+0.00239944d,+160.005+0.000738127d
2021-01-11 15:45:00 PST,+880.156+0.00407587d,+640.082+0.00295726d,+760.116+0.003512d,+1240.31+0.00573176d,+600.072+0.00277236d,+1880.71+0.00869345d,+2441.2+0.0112868d,+520.054+0.0024026d,+2761.54+0.0127695d,+680.093+0.00313896d,+2200.97+0.0101648d,+760.116+0.00350842d,+640.082+0.00295424d,+160.005+0.000738347d,+160.005+0.000738347d,+440.039+0.0020308d,+200.008+0.000922956d
2021-01-11 16:00:00 PST,+2000.81+0.00932144d,+840.143+0.00389909d,+280.016+0.00129925d,+680.093+0.0031561d,+640.083+0.00297038d,+1720.6+0.00798813d,+2881.68+0.0133849d,+520.055+0.00241325d,+2801.59+0.0130125d,+840.143+0.0038951d,+1720.6+0.00797995d,+640.083+0.00296734d,+560.063+0.00259629d,+160.005+0.000741616d,+400.032+0.00185431d,+280.016+0.00129793d,+160.005+0.000741616d
2021-01-11 16:15:00 PST,+1160.27+0.0054067d,+720.105+0.00333736d,+480.047+0.00222458d,+520.055+0.00241002d,+560.063+0.00259547d,+1960.78+0.00909188d,+2481.24+0.0115077d,+400.032+0.00185372d,+2441.2+0.0113218d,+800.129+0.0037053d,+1960.78+0.00908438d,+480.046+0.00222274d,+640.083+0.00296395d,+160.005+0.000740761d,+280.016+0.00129644d,+240.012+0.0011112d,+480.046+0.00222274d
2021-01-11 16:30:00 PST,+1520.47+0.0070272d,+640.082+0.00295136d,+560.063+0.00258232d,+920.17+0.00424329d,+560.063+0.00258232d,+2841.62+0.013114d,+2321.08+0.0107095d,+1000.2+0.00461249d,+2521.28+0.0116341d,+600.072+0.00276416d,+2241.01+0.0103297d,+320.021+0.00147398d,+600.072+0.00276416d,+600.072+0.00276416d,+800.128+0.00368598d,+160.005+0.000736924d,+720.104+0.00331723d
2021-01-11 16:45:00 PST,+2241.01+0.0103919d,+960.186+0.00443891d,+320.021+0.00147906d,+560.063+0.00258873d,+800.129+0.00369873d,+1880.71+0.00869771d,+2241.01+0.0103655d,+600.072+0.00277371d,+2681.45+0.0124049d,+880.156+0.00406679d,+1800.65+0.00832306d,+360.026+0.00166316d,+480.046+0.00221771d,+1200.29+0.00554669d,+1080.23+0.00499166d,+560.063+0.00258745d,+960.186+0.00443671d
2021-01-11 17:00:00 PST,+800.129+0.00370881d,+880.156+0.00406397d,+640.082+0.00295519d,+560.063+0.00258566d,+1040.22+0.00480333d,+1920.74+0.0088724d,+2401.16+0.0110937d,+480.046+0.00221618d,+2601.36+0.0120197d,+680.093+0.00313907d,+2000.81+0.0092399d,+600.072+0.00276963d,+520.054+0.00240023d,+1800.65+0.00831491d,+1040.22+0.00480197d,+640.082+0.00295435d,+1680.57+0.00776002d
