# file...... Meter_645_B_Power.real.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power.real,xfmr_meter_645_B_1:measured_power.real,xfmr_meter_645_B_2:measured_power.real,xfmr_meter_645_B_3:measured_power.real,xfmr_meter_645_B_4:measured_power.real,xfmr_meter_645_B_5:measured_power.real,house_meter_645_B_1:measured_power.real,house_meter_645_B_2:measured_power.real,house_meter_645_B_3:measured_power.real,house_meter_645_B_4:measured_power.real,house_meter_645_B_5:measured_power.real,house_meter_645_B_6:measured_power.real,house_meter_645_B_7:measured_power.real,house_meter_645_B_8:measured_power.real,house_meter_645_B_9:measured_power.real,house_meter_645_B_10:measured_power.real,house_meter_645_B_11:measured_power.real,house_meter_645_B_12:measured_power.real,house_meter_645_B_13:measured_power.real,house_meter_645_B_14:measured_power.real,house_meter_645_B_15:measured_power.real,house_meter_645_B_16:measured_power.real,house_meter_645_B_17:measured_power.real,house_meter_645_B_18:measured_power.real,house_meter_645_B_19:measured_power.real
2021-01-11 09:15:00 PST,2.1666e+005,3.0817e+003,8.4513e+003,5.9552e+004,1.3624e+005,9.3325e+003,1.6001e+002,3.2002e+002,1.2003e+003,1.2000e+002,4.0003e+002,1.6001e+002,2.0001e+002,5.2006e+002,7.2011e+002,1.6005e+003,7.2011e+002,6.0007e+002,2.3211e+003,8.0013e+002,8.4015e+002,8.4015e+002,9.2018e+002,1.0002e+003,5.6007e+002
2021-01-11 09:30:00 PST,2.0214e+005,3.0014e+003,6.8872e+003,5.5578e+004,1.2717e+005,9.4930e+003,4.8005e+002,2.8002e+002,7.6012e+002,4.4004e+002,1.6001e+002,1.6001e+002,4.0003e+002,3.2002e+002,6.8009e+002,1.1203e+003,6.0007e+002,6.0007e+002,1.6806e+003,6.4008e+002,7.6012e+002,8.0013e+002,8.4015e+002,9.2018e+002,4.8005e+002
2021-01-11 09:45:00 PST,1.9648e+005,2.6013e+003,7.7288e+003,5.3197e+004,1.2366e+005,9.2924e+003,3.2002e+002,1.6001e+002,1.0802e+003,2.0001e+002,1.6001e+002,1.6001e+002,3.6003e+002,1.6001e+002,7.2011e+002,8.8016e+002,8.8016e+002,8.0013e+002,1.4404e+003,1.3604e+003,7.2011e+002,9.2017e+002,1.0402e+003,7.6012e+002,7.2011e+002
2021-01-11 10:00:00 PST,1.9392e+005,2.4010e+003,8.3705e+003,5.2582e+004,1.2083e+005,9.7339e+003,1.6001e+002,2.8002e+002,8.0013e+002,3.2002e+002,1.6001e+002,4.0003e+002,1.2000e+002,1.6001e+002,1.2403e+003,8.4014e+002,6.4008e+002,8.4014e+002,1.7206e+003,1.5205e+003,6.8009e+002,8.8016e+002,7.6012e+002,7.6012e+002,8.8016e+002
2021-01-11 10:15:00 PST,1.7512e+005,2.1609e+003,6.8068e+003,3.6617e+004,1.2004e+005,9.4930e+003,1.6001e+002,2.0001e+002,9.2017e+002,1.6001e+002,1.2000e+002,2.8002e+002,1.6001e+002,1.6001e+002,6.8009e+002,8.4014e+002,6.4008e+002,6.4008e+002,1.2803e+003,1.2803e+003,6.0007e+002,8.4014e+002,6.4008e+002,1.2003e+003,6.8009e+002
2021-01-11 10:30:00 PST,1.7581e+005,2.9214e+003,6.5666e+003,3.7790e+004,1.1895e+005,9.5732e+003,2.0001e+002,3.2002e+002,9.2017e+002,1.6001e+002,5.6006e+002,2.4001e+002,1.6001e+002,3.6003e+002,7.2011e+002,9.2017e+002,2.8002e+002,6.4008e+002,1.0002e+003,8.4014e+002,5.6006e+002,1.6005e+003,6.8009e+002,8.8016e+002,7.6012e+002
2021-01-11 10:45:00 PST,1.8219e+005,3.0815e+003,6.5662e+003,4.0175e+004,1.2367e+005,8.6911e+003,4.0003e+002,2.8002e+002,8.0013e+002,4.4004e+002,2.4001e+002,1.6001e+002,3.2002e+002,4.4004e+002,6.4008e+002,1.0002e+003,8.0013e+002,7.2011e+002,1.0002e+003,6.8009e+002,6.8009e+002,1.0402e+003,8.0013e+002,6.8010e+002,1.1203e+003
2021-01-11 11:00:00 PST,1.9140e+005,2.6013e+003,6.1254e+003,5.4058e+004,1.2048e+005,8.1299e+003,1.6001e+002,1.6001e+002,1.1603e+003,1.6001e+002,1.6001e+002,1.6001e+002,4.4004e+002,2.0001e+002,7.6012e+002,6.4008e+002,5.6006e+002,7.6012e+002,9.2017e+002,8.0013e+002,7.6012e+002,9.2017e+002,6.4008e+002,8.0013e+002,1.0402e+003
2021-01-11 11:15:00 PST,1.7618e+005,2.0407e+003,5.3241e+003,4.9439e+004,1.1072e+005,8.6514e+003,2.4001e+002,1.6001e+002,7.2011e+002,1.6001e+002,1.6001e+002,2.0001e+002,2.4001e+002,1.6001e+002,4.8005e+002,6.0007e+002,6.0007e+002,7.6012e+002,7.6012e+002,7.2011e+002,6.8009e+002,7.2011e+002,5.6006e+002,9.2017e+002,1.8007e+003
2021-01-11 11:30:00 PST,1.9032e+005,1.6804e+003,5.9252e+003,5.6300e+004,1.1583e+005,1.0577e+004,2.4001e+002,2.0001e+002,2.4001e+002,2.0001e+002,1.2000e+002,3.6003e+002,1.2000e+002,2.0001e+002,8.4014e+002,7.6012e+002,2.8002e+002,8.4014e+002,8.0013e+002,7.6012e+002,4.0003e+002,1.2403e+003,8.8016e+002,7.6012e+002,1.4004e+003
2021-01-11 11:45:00 PST,1.4918e+005,2.3208e+003,9.2534e+003,3.2027e+004,9.3392e+004,1.2186e+004,2.4001e+002,4.4004e+002,2.0001e+002,2.8002e+002,4.4004e+002,1.6001e+002,1.6001e+002,4.0003e+002,3.2013e+003,7.2011e+002,8.8016e+002,8.4014e+002,9.6019e+002,8.0013e+002,5.6006e+002,1.2803e+003,7.2011e+002,6.8009e+002,1.6406e+003
2021-01-11 12:00:00 PST,1.1408e+005,3.0414e+003,8.2504e+003,2.8411e+004,6.7006e+004,7.3683e+003,3.6003e+002,2.8002e+002,1.0801e+003,4.4004e+002,1.6001e+002,2.0001e+002,2.8002e+002,2.4001e+002,2.6808e+003,4.8005e+002,4.4004e+002,7.2011e+002,1.0402e+003,1.0002e+003,9.6019e+002,9.2017e+002,6.4008e+002,8.8016e+002,1.7606e+003
2021-01-11 12:15:00 PST,9.4520e+004,5.8496e+003,1.2068e+004,3.1180e+004,4.0017e+004,5.4042e+003,1.6001e+002,1.6001e+002,4.2428e+003,1.6001e+002,2.4001e+002,2.8002e+002,3.2002e+002,2.8002e+002,5.8456e+003,4.8005e+002,5.2005e+002,1.3204e+003,8.8016e+002,1.0002e+003,1.0002e+003,1.0002e+003,9.6019e+002,8.4014e+002,1.5205e+003
2021-01-11 12:30:00 PST,9.3358e+004,4.9271e+003,1.2230e+004,3.4473e+004,3.5722e+004,6.0053e+003,1.6001e+002,1.6001e+002,3.5222e+003,1.6001e+002,2.8002e+002,2.0001e+002,2.0001e+002,2.4001e+002,6.3259e+003,6.4008e+002,4.0003e+002,8.8016e+002,1.1603e+003,8.0013e+002,8.0013e+002,1.2003e+003,9.6019e+002,6.0007e+002,1.6806e+003
2021-01-11 12:45:00 PST,9.9598e+004,4.4453e+003,1.3834e+004,3.5917e+004,3.9596e+004,5.8048e+003,1.6001e+002,1.6001e+002,3.0016e+003,1.6001e+002,1.6001e+002,3.6003e+002,2.8002e+002,1.6001e+002,5.8857e+003,9.6019e+002,9.2017e+002,9.6019e+002,1.1603e+003,1.4004e+003,9.6019e+002,1.5605e+003,9.2017e+002,8.4014e+002,1.3204e+003
2021-01-11 13:00:00 PST,9.7408e+004,3.7226e+003,1.2146e+004,3.1348e+004,4.4546e+004,5.6445e+003,3.2002e+002,3.2002e+002,1.8005e+003,1.6001e+002,3.2002e+002,2.4001e+002,1.6001e+002,4.0003e+002,4.6833e+003,7.6012e+002,4.8005e+002,2.7615e+003,8.8016e+002,8.4014e+002,6.8009e+002,1.0402e+003,7.6012e+002,1.1203e+003,1.0402e+003
2021-01-11 13:15:00 PST,9.2451e+004,4.0829e+003,8.4907e+003,2.8769e+004,4.5623e+004,5.4843e+003,4.8005e+002,4.0003e+002,1.7204e+003,4.8005e+002,2.4001e+002,1.6001e+002,3.2002e+002,2.8002e+002,1.7203e+003,5.2005e+002,6.8009e+002,2.0008e+003,7.6012e+002,9.6019e+002,6.8009e+002,1.1603e+003,9.2017e+002,1.0002e+003,7.6012e+002
2021-01-11 13:30:00 PST,9.7394e+004,4.2842e+003,7.5683e+003,3.1243e+004,4.6928e+004,7.3685e+003,1.6001e+002,2.0001e+002,2.8008e+003,3.2002e+002,1.6001e+002,1.6001e+002,3.2002e+002,1.6001e+002,1.3604e+003,6.8009e+002,6.0007e+002,1.2003e+003,1.0002e+003,1.0402e+003,6.4008e+002,1.0402e+003,8.0013e+002,9.6019e+002,1.1203e+003
2021-01-11 13:45:00 PST,7.7589e+004,2.2409e+003,6.4459e+003,2.6569e+004,3.0945e+004,1.1387e+004,1.6001e+002,1.6001e+002,1.1201e+003,8.0001e+001,1.6001e+002,1.6001e+002,1.6001e+002,2.4001e+002,7.2010e+002,7.2010e+002,8.8016e+002,7.6012e+002,8.4014e+002,8.4014e+002,7.6012e+002,9.2017e+002,7.6012e+002,8.0013e+002,8.0013e+002
2021-01-11 14:00:00 PST,8.5387e+004,3.4023e+003,6.2858e+003,2.2143e+004,4.1245e+004,1.2310e+004,1.6001e+002,1.6001e+002,1.8804e+003,1.6001e+002,2.4001e+002,4.0003e+002,1.2000e+002,2.8002e+002,1.4004e+003,6.0007e+002,4.0003e+002,8.0013e+002,7.6012e+002,8.0013e+002,7.2010e+002,8.0013e+002,1.6005e+003,7.2011e+002,8.8016e+002
2021-01-11 14:15:00 PST,6.6912e+004,5.2466e+003,5.3642e+003,1.6614e+004,3.3722e+004,5.9652e+003,1.2000e+002,3.2002e+002,3.1218e+003,1.6001e+002,4.4004e+002,3.6003e+002,3.2002e+002,4.0003e+002,4.8005e+002,5.2005e+002,6.0007e+002,9.2017e+002,8.0013e+002,7.6012e+002,4.0003e+002,8.8016e+002,1.2403e+003,5.6006e+002,7.2010e+002
2021-01-11 14:30:00 PST,7.8876e+004,4.6441e+003,4.9234e+003,1.5488e+004,4.5568e+004,8.2508e+003,5.6006e+002,3.2002e+002,2.2008e+003,4.8005e+002,2.8002e+002,1.6001e+002,3.6003e+002,2.8002e+002,7.6012e+002,5.6006e+002,7.2010e+002,5.2005e+002,7.2010e+002,5.2005e+002,5.2005e+002,6.0007e+002,8.0013e+002,6.4008e+002,8.8016e+002
2021-01-11 14:45:00 PST,7.2435e+004,3.1620e+003,1.1185e+004,1.4397e+004,3.8647e+004,5.0436e+003,2.8002e+002,1.2000e+002,1.8004e+003,1.6001e+002,1.6001e+002,1.6001e+002,3.2002e+002,1.6001e+002,5.6051e+003,7.2010e+002,7.6012e+002,7.2010e+002,1.0002e+003,7.6012e+002,7.6012e+002,8.4014e+002,1.0002e+003,6.8009e+002,7.6012e+002
2021-01-11 15:00:00 PST,5.5959e+004,2.4411e+003,1.0945e+004,1.3831e+004,2.4098e+004,4.6431e+003,1.6001e+002,2.8002e+002,1.1202e+003,2.4001e+002,1.6001e+002,1.6001e+002,1.6001e+002,1.6001e+002,5.8457e+003,5.2005e+002,4.0003e+002,7.6012e+002,6.4008e+002,8.8016e+002,8.4014e+002,1.0402e+003,9.2017e+002,9.2017e+002,5.6006e+002
2021-01-11 15:15:00 PST,5.3387e+004,2.4813e+003,1.1586e+004,1.3878e+004,2.0559e+004,4.8833e+003,1.2000e+002,2.0001e+002,1.2403e+003,2.8002e+002,8.0001e+001,2.0001e+002,1.6001e+002,2.0001e+002,5.4849e+003,6.4008e+002,1.0802e+003,4.8005e+002,7.2010e+002,9.6019e+002,5.2005e+002,1.6806e+003,6.8009e+002,5.2005e+002,7.6012e+002
2021-01-11 15:30:00 PST,5.9580e+004,3.5223e+003,9.1324e+003,1.7418e+004,2.4823e+004,4.6831e+003,1.6001e+002,3.6003e+002,1.5605e+003,1.6001e+002,2.8002e+002,4.0003e+002,1.6001e+002,4.4004e+002,1.7603e+003,8.8016e+002,1.1203e+003,5.2005e+002,9.6019e+002,1.1603e+003,4.4004e+002,2.2810e+003,5.6006e+002,7.6012e+002,1.1203e+003
2021-01-11 15:45:00 PST,5.8729e+004,4.1231e+003,7.6892e+003,2.0325e+004,2.1268e+004,5.3240e+003,3.2002e+002,2.8002e+002,1.7206e+003,4.4004e+002,4.0003e+002,2.4001e+002,3.2002e+002,4.0003e+002,5.6006e+002,6.4008e+002,8.0013e+002,6.4008e+002,7.6012e+002,1.3203e+003,6.8009e+002,2.2810e+003,8.8016e+002,7.6012e+002,1.4404e+003
2021-01-11 16:00:00 PST,1.0356e+005,3.4022e+003,7.1693e+003,2.7540e+004,5.9922e+004,5.5245e+003,3.2002e+002,1.6001e+002,1.5605e+003,1.6001e+002,3.2002e+002,2.4001e+002,4.4004e+002,2.0001e+002,5.6006e+002,4.8005e+002,4.0003e+002,6.4008e+002,7.6012e+002,8.4014e+002,4.8005e+002,3.0018e+003,8.4014e+002,5.2005e+002,1.1203e+003
2021-01-11 16:15:00 PST,6.0894e+004,1.6804e+003,5.7251e+003,1.9552e+004,2.9413e+004,4.5229e+003,2.8002e+002,1.2000e+002,4.4004e+002,1.6001e+002,1.6001e+002,1.6001e+002,2.4001e+002,1.2000e+002,5.6006e+002,4.8005e+002,4.4004e+002,2.8002e+002,1.0402e+003,9.2017e+002,4.0003e+002,1.6005e+003,5.2005e+002,4.4004e+002,8.0013e+002
2021-01-11 16:30:00 PST,7.2763e+004,3.3217e+003,7.6095e+003,2.7462e+004,2.8764e+004,5.6046e+003,6.4008e+002,3.6003e+002,5.2005e+002,2.0001e+002,2.0001e+002,6.0007e+002,6.0007e+002,2.0001e+002,5.6006e+002,6.8009e+002,4.8005e+002,3.6003e+002,2.4412e+003,1.1203e+003,4.8005e+002,1.4804e+003,5.6006e+002,7.2010e+002,8.8016e+002
2021-01-11 16:45:00 PST,7.0607e+004,8.3300e+003,7.0080e+003,2.1850e+004,2.7974e+004,5.4444e+003,9.6019e+002,1.3204e+003,6.0007e+002,7.6012e+002,1.1203e+003,1.2403e+003,1.5205e+003,8.0013e+002,7.6012e+002,4.4004e+002,5.2005e+002,6.0007e+002,2.4012e+003,8.0013e+002,6.4008e+002,8.4014e+002,9.2017e+002,7.2010e+002,8.4014e+002
2021-01-11 17:00:00 PST,8.0718e+004,1.0295e+004,1.0300e+004,1.8991e+004,3.6608e+004,4.5231e+003,1.3604e+003,1.4404e+003,5.6006e+002,1.7206e+003,1.4004e+003,1.3604e+003,1.4004e+003,1.0402e+003,3.2421e+003,4.8005e+002,5.2005e+002,3.6003e+002,3.4824e+003,8.0013e+002,6.0007e+002,8.0013e+002,9.2017e+002,6.0007e+002,8.0013e+002
2021-01-11 17:15:00 PST,9.5672e+004,9.4932e+003,8.7322e+003,2.4455e+004,4.8067e+004,4.9236e+003,1.3604e+003,1.0802e+003,8.4014e+002,1.1603e+003,1.8007e+003,1.0402e+003,1.7606e+003,4.4004e+002,2.6814e+003,8.8016e+002,5.2005e+002,3.2002e+002,1.4004e+003,8.8016e+002,1.2403e+003,8.0013e+002,1.4804e+003,7.2010e+002,1.0002e+003
2021-01-11 17:30:00 PST,9.1632e+004,7.2075e+003,8.8114e+003,2.3993e+004,4.7136e+004,4.4829e+003,9.6019e+002,1.0002e+003,4.4004e+002,1.0002e+003,1.0802e+003,1.0802e+003,1.1603e+003,4.8005e+002,1.4004e+003,1.0002e+003,5.2005e+002,4.8005e+002,1.6005e+003,1.2403e+003,1.2803e+003,1.2803e+003,1.5605e+003,1.2803e+003,1.1203e+003
2021-01-11 17:45:00 PST,9.0868e+004,7.6084e+003,7.9291e+003,2.0949e+004,4.8856e+004,5.5244e+003,1.1203e+003,1.0402e+003,4.0003e+002,1.0402e+003,1.2003e+003,1.1603e+003,1.1203e+003,5.2005e+002,1.2003e+003,8.8016e+002,5.6006e+002,7.2010e+002,1.6806e+003,1.0002e+003,1.0802e+003,8.0013e+002,1.9608e+003,1.5205e+003,8.4014e+002
2021-01-11 18:00:00 PST,9.7314e+004,8.4502e+003,7.1278e+003,2.6127e+004,4.9963e+004,5.6446e+003,1.2003e+003,1.1603e+003,4.8005e+002,1.0802e+003,1.1603e+003,1.4004e+003,1.0402e+003,9.2017e+002,1.4404e+003,7.2010e+002,7.2010e+002,3.6003e+002,1.8007e+003,7.6012e+002,6.4008e+002,6.8009e+002,2.4412e+003,1.0402e+003,8.0013e+002
2021-01-11 18:15:00 PST,1.1029e+005,9.6935e+003,6.8868e+003,3.2013e+004,5.5489e+004,6.2057e+003,1.0802e+003,1.5205e+003,5.6006e+002,1.3204e+003,1.2403e+003,1.2803e+003,1.2403e+003,1.4404e+003,1.1603e+003,7.6012e+002,9.2017e+002,6.0007e+002,1.1603e+003,9.6019e+002,7.2010e+002,6.0007e+002,2.6014e+003,1.0402e+003,8.8016e+002
2021-01-11 18:30:00 PST,1.1163e+005,9.8137e+003,1.0297e+004,2.6362e+004,5.7907e+004,7.2479e+003,1.3204e+003,1.4004e+003,8.0013e+002,1.2003e+003,1.0802e+003,1.3204e+003,1.2003e+003,1.4804e+003,9.6019e+002,9.2017e+002,8.0013e+002,5.6006e+002,2.8817e+003,1.0002e+003,1.2003e+003,1.9608e+003,2.6815e+003,1.1603e+003,3.4817e+003
2021-01-11 18:45:00 PST,9.9648e+004,8.7710e+003,1.0138e+004,2.8976e+004,4.5036e+004,6.7265e+003,1.1603e+003,1.2003e+003,4.4004e+002,1.1603e+003,1.2003e+003,1.3204e+003,1.0802e+003,1.2003e+003,1.0002e+003,9.6019e+002,6.4008e+002,3.6003e+002,3.6026e+003,8.0013e+002,8.4014e+002,1.9207e+003,2.0008e+003,9.2017e+002,5.0038e+003
2021-01-11 19:00:00 PST,1.1980e+005,8.8912e+003,1.0818e+004,5.2360e+004,3.8355e+004,9.3738e+003,1.0402e+003,1.2403e+003,1.0002e+003,1.1203e+003,9.2017e+002,1.3604e+003,1.0802e+003,1.1203e+003,1.4804e+003,1.0802e+003,1.3204e+003,6.4008e+002,1.2003e+003,3.6418e+003,6.4008e+002,8.0013e+002,1.7606e+003,6.8009e+002,4.8033e+003
2021-01-11 19:15:00 PST,1.2633e+005,1.0295e+004,1.1541e+004,4.7364e+004,4.4867e+004,1.2262e+004,1.1603e+003,1.2403e+003,8.8016e+002,1.0402e+003,1.9608e+003,1.5605e+003,1.0002e+003,1.4404e+003,1.0002e+003,1.0402e+003,2.1209e+003,4.8005e+002,1.1603e+003,3.6417e+003,1.1203e+003,9.6019e+002,1.3604e+003,1.0402e+003,4.8831e+003
2021-01-11 19:30:00 PST,1.3043e+005,1.3266e+004,1.2545e+004,4.4064e+004,5.2701e+004,7.8490e+003,2.1209e+003,2.3211e+003,8.8016e+002,2.0809e+003,1.4804e+003,1.2003e+003,1.2803e+003,1.8807e+003,1.0002e+003,9.2017e+002,1.4804e+003,6.4008e+002,1.4804e+003,4.9225e+003,1.1203e+003,9.6019e+002,1.1203e+003,1.0802e+003,1.2802e+003
2021-01-11 19:45:00 PST,1.3752e+005,1.3667e+004,1.2302e+004,4.7955e+004,5.4823e+004,8.7712e+003,1.4804e+003,1.8807e+003,2.3211e+003,1.1603e+003,2.8009e+003,1.4404e+003,8.4014e+002,1.7206e+003,1.2403e+003,9.2017e+002,1.4404e+003,8.8016e+002,2.0809e+003,3.6413e+003,1.1203e+003,9.6019e+002,1.1203e+003,8.0013e+002,1.4404e+003
2021-01-11 20:00:00 PST,1.3772e+005,1.6285e+004,9.6934e+003,4.5820e+004,5.7871e+004,8.0495e+003,9.6019e+002,1.2803e+003,1.0002e+003,9.2017e+002,6.4861e+003,2.2010e+003,2.2010e+003,1.2003e+003,1.3204e+003,8.8016e+002,1.4804e+003,1.2003e+003,1.5605e+003,9.2013e+002,1.0402e+003,1.2803e+003,1.0402e+003,8.4014e+002,1.6806e+003
2021-01-11 20:15:00 PST,1.1944e+005,1.4034e+004,9.4527e+003,3.2838e+004,5.4860e+004,8.2501e+003,1.0002e+003,1.2003e+003,1.0002e+003,9.6019e+002,5.9654e+003,1.1603e+003,1.0002e+003,1.7206e+003,1.1603e+003,9.6019e+002,1.0802e+003,1.0402e+003,1.3204e+003,1.2003e+003,1.3204e+003,1.3604e+003,9.6019e+002,1.0802e+003,1.2803e+003
2021-01-11 20:30:00 PST,1.1037e+005,1.4072e+004,9.7739e+003,3.1988e+004,4.8133e+004,6.4060e+003,1.0402e+003,1.0002e+003,8.4014e+002,1.0802e+003,4.1621e+003,1.3604e+003,9.6019e+002,3.6026e+003,8.4014e+002,1.0802e+003,1.0402e+003,1.0002e+003,1.8807e+003,8.8016e+002,1.4004e+003,1.6405e+003,9.2017e+002,9.2017e+002,9.6019e+002
2021-01-11 20:45:00 PST,1.0804e+005,9.2922e+003,9.2925e+003,2.9518e+004,5.4689e+004,5.2440e+003,1.0402e+003,1.6005e+003,9.2017e+002,9.6019e+002,1.2402e+003,1.0402e+003,1.0802e+003,1.4004e+003,1.0802e+003,1.3604e+003,1.0002e+003,1.0802e+003,1.9608e+003,7.6012e+002,1.0002e+003,1.0402e+003,1.0802e+003,1.1203e+003,9.2017e+002
2021-01-11 21:00:00 PST,1.0757e+005,8.7709e+003,1.0576e+004,2.2843e+004,5.6482e+004,8.8964e+003,1.2003e+003,1.2403e+003,1.1603e+003,8.8016e+002,8.0013e+002,1.0802e+003,1.0002e+003,1.4004e+003,1.1203e+003,1.2003e+003,1.3204e+003,1.1603e+003,1.9207e+003,1.2803e+003,1.4404e+003,1.1203e+003,1.5605e+003,3.5626e+003,1.2003e+003
2021-01-11 21:15:00 PST,1.0925e+005,8.8513e+003,9.5732e+003,2.9907e+004,5.0012e+004,1.0905e+004,2.3606e+003,1.0802e+003,9.2017e+002,9.2017e+002,3.6002e+002,1.0002e+003,1.0402e+003,1.1603e+003,1.0802e+003,1.0402e+003,1.2003e+003,6.0007e+002,1.1203e+003,1.3204e+003,1.4804e+003,1.7206e+003,1.2403e+003,2.6014e+003,8.4014e+002
2021-01-11 21:30:00 PST,1.0863e+005,1.0498e+004,9.4529e+003,2.6886e+004,5.2898e+004,8.8946e+003,4.2423e+003,9.6019e+002,1.0402e+003,9.6019e+002,2.4001e+002,1.0002e+003,8.8016e+002,1.1603e+003,1.0402e+003,1.2003e+003,8.0013e+002,9.6019e+002,1.2003e+003,1.1603e+003,1.8807e+003,1.2003e+003,1.4804e+003,1.0402e+003,8.4014e+002
2021-01-11 21:45:00 PST,1.1271e+005,1.0698e+004,8.6108e+003,2.9517e+004,5.9522e+004,4.3636e+003,3.6020e+003,9.2017e+002,1.0002e+003,1.1203e+003,4.0003e+002,1.5605e+003,1.1603e+003,9.2017e+002,1.0002e+003,1.2003e+003,7.6012e+002,9.6019e+002,1.3604e+003,7.6012e+002,1.7606e+003,8.0013e+002,1.3204e+003,7.2011e+002,8.8016e+002
2021-01-11 22:00:00 PST,6.4276e+004,7.5687e+003,7.6884e+003,1.5800e+004,2.9174e+004,4.0435e+003,2.0806e+003,1.2403e+003,8.8016e+002,8.8016e+002,3.2002e+002,7.2010e+002,1.0402e+003,4.0003e+002,7.2010e+002,1.0402e+003,9.6019e+002,9.6019e+002,1.2803e+003,1.0002e+003,1.1203e+003,6.0007e+002,1.3204e+003,9.6019e+002,8.0013e+002
2021-01-11 22:15:00 PST,4.5013e+004,5.7651e+003,7.6884e+003,7.1274e+003,1.9948e+004,4.4840e+003,1.6803e+003,1.1603e+003,6.8009e+002,2.8002e+002,2.4001e+002,5.6006e+002,8.0013e+002,3.6003e+002,8.8016e+002,6.4008e+002,9.6019e+002,7.2010e+002,1.1603e+003,1.0802e+003,1.3204e+003,9.2017e+002,1.3204e+003,9.6019e+002,6.4008e+002
2021-01-11 22:30:00 PST,4.1885e+004,4.1627e+003,7.5280e+003,7.1676e+003,1.8823e+004,4.2037e+003,5.2005e+002,1.2803e+003,3.6003e+002,2.0001e+002,2.4001e+002,5.6006e+002,4.8005e+002,5.2005e+002,1.0002e+003,7.6012e+002,7.6012e+002,7.6012e+002,1.1603e+003,9.6019e+002,1.1203e+003,1.0002e+003,1.2003e+003,8.4014e+002,9.2017e+002
2021-01-11 22:45:00 PST,3.7661e+004,4.2828e+003,7.2475e+003,7.0474e+003,1.5521e+004,3.5626e+003,4.8005e+002,1.1203e+003,4.4004e+002,2.4001e+002,4.8005e+002,6.0007e+002,2.4001e+002,6.8009e+002,8.8016e+002,8.0013e+002,7.6012e+002,1.0402e+003,1.1203e+003,4.8005e+002,1.0002e+003,1.1603e+003,1.3203e+003,6.8009e+002,9.2017e+002
2021-01-11 23:00:00 PST,4.0481e+004,4.5630e+003,7.0069e+003,6.8468e+003,1.8541e+004,3.5224e+003,3.6003e+002,7.2010e+002,4.4004e+002,5.6006e+002,5.6006e+002,7.6012e+002,4.8005e+002,6.8009e+002,8.8016e+002,6.8009e+002,1.0002e+003,9.6018e+002,7.2010e+002,9.6018e+002,9.2017e+002,8.8016e+002,1.0402e+003,8.4014e+002,8.4014e+002
2021-01-11 23:15:00 PST,4.5329e+004,6.6084e+003,7.2876e+003,1.0015e+004,1.8055e+004,3.3624e+003,3.6003e+002,4.8005e+002,3.3216e+003,4.4004e+002,4.8005e+002,5.6006e+002,4.8005e+002,4.8005e+002,1.0402e+003,1.3204e+003,9.2017e+002,6.8009e+002,6.0007e+002,7.2010e+002,8.8016e+002,1.1203e+003,1.2003e+003,1.0002e+003,7.2010e+002
2021-01-11 23:30:00 PST,3.9505e+004,7.1306e+003,5.8850e+003,9.1735e+003,1.3794e+004,3.5223e+003,6.0007e+002,6.8009e+002,3.9622e+003,2.0001e+002,3.6003e+002,6.4008e+002,3.2002e+002,3.6003e+002,1.1603e+003,9.2017e+002,6.8009e+002,6.8009e+002,6.8009e+002,4.0003e+002,6.0007e+002,7.6012e+002,8.8016e+002,8.0013e+002,6.0007e+002
2021-01-11 23:45:00 PST,3.4296e+004,6.0079e+003,4.9235e+003,6.1659e+003,1.4958e+004,2.2407e+003,3.6003e+002,4.0003e+002,3.4019e+003,2.4001e+002,3.6003e+002,4.8005e+002,3.2002e+002,4.4004e+002,5.2005e+002,4.4004e+002,9.6019e+002,7.2010e+002,8.0013e+002,5.2005e+002,3.6003e+002,6.0007e+002,6.0007e+002,1.1603e+003,8.0013e+002
2021-01-12 00:00:00 PST,3.2297e+004,6.2882e+003,4.0824e+003,5.4044e+003,1.4481e+004,2.0406e+003,4.4004e+002,4.8005e+002,3.3218e+003,1.6001e+002,3.2002e+002,5.2005e+002,3.6003e+002,6.8009e+002,4.8005e+002,2.8002e+002,5.6006e+002,6.4008e+002,6.0007e+002,6.0007e+002,4.8005e+002,4.4004e+002,4.4004e+002,8.4014e+002,6.8009e+002
2021-01-12 00:15:00 PST,2.9760e+004,6.2465e+003,4.2826e+003,5.2041e+003,1.2266e+004,1.7604e+003,4.8005e+002,4.8005e+002,2.4410e+003,4.8005e+002,5.6006e+002,7.6012e+002,5.2005e+002,5.2005e+002,7.6012e+002,4.0003e+002,4.8005e+002,6.4008e+002,4.4004e+002,4.8005e+002,5.6006e+002,5.2005e+002,6.0007e+002,6.8009e+002,4.8005e+002
2021-01-12 00:30:00 PST,2.5309e+004,3.2015e+003,3.9222e+003,5.2441e+003,1.1381e+004,1.5603e+003,3.6003e+002,3.2002e+002,2.8002e+002,3.6003e+002,6.0007e+002,4.8005e+002,4.0003e+002,4.0003e+002,5.2005e+002,5.6006e+002,4.8005e+002,6.4008e+002,4.8005e+002,3.2002e+002,2.8002e+002,6.4008e+002,6.0007e+002,7.6012e+002,5.6006e+002
